# PLANCK 
# Freqs : 30,44,70,100,143,217,353 
# ##
2.000000000000000000e+01 1.197536466180327691e-01 1.259988537223321048e-01 1.062938972263992587e-01 2.391259488878854506e-02 1.046152392423358932e-02 2.464217921273034045e-02 2.262826373988093831e-01 inf inf 1.146811987231383778e+00 6.004466726039236341e-02 3.712171901941405117e-02 1.015782759283255232e-01 9.324881204567536663e-01 2.305071019738639647e-07
2.100000000000000000e+01 1.318209814419050163e-01 1.386457365830588706e-01 1.169379752120727339e-01 2.630554022943345019e-02 1.150803770705865342e-02 2.710683144553582835e-02 2.489148893070324275e-01 inf inf 1.261651658609660664e+00 6.605336717019161252e-02 4.083517328069866115e-02 1.117378938099268526e-01 1.025753367345349831e+00 2.305845665416642129e-07
2.200000000000000000e+01 1.444809619124806377e-01 1.519040357248295781e-01 1.280917805995954450e-01 2.881276423533873920e-02 1.260445596809983172e-02 2.968893277422719398e-02 2.726256453097078980e-01 inf inf 1.381990813118336936e+00 7.234902148466479388e-02 4.472570881920118202e-02 1.223816521795278861e-01 1.123463021756775371e+00 2.306745322994363797e-07
2.300000000000000000e+01 1.577361227391332610e-01 1.657750379541391983e-01 1.397557139910345914e-01 3.143431283396890680e-02 1.375078854677548937e-02 3.238849502027920518e-02 2.974150139603233267e-01 inf inf 1.507833772879987988e+00 7.893174552794703092e-02 4.879336054915845572e-02 1.335095997667891388e-01 1.225617531029096430e+00 2.307759320863300673e-07
2.400000000000000000e+01 1.715891187777151550e-01 1.802600897877923158e-01 1.519301943384481213e-01 3.417023404863981512e-02 1.494704573061540233e-02 3.520553054303677404e-02 3.232831087514855262e-01 inf inf 1.639185057996469519e+00 8.580165988686860867e-02 5.303816497488785670e-02 1.451217875185418504e-01 1.332217362853996834e+00 2.308879156757216507e-07
2.500000000000000000e+01 1.860427256958710751e-01 1.953605976163706737e-01 1.646156589626986688e-01 3.702057799961842172e-02 1.619323825537615641e-02 3.814005223978562953e-02 3.502300481155705136e-01 inf inf 1.776049386751903159e+00 9.295889041371642458e-02 5.746016019119683238e-02 1.572182685990796136e-01 1.443263005279454836e+00 2.310097985336916741e-07
2.600000000000000000e+01 2.010998406689548379e-01 2.110780278750090666e-01 1.778125635730931353e-01 3.998539690527062179e-02 1.748937730516159431e-02 4.119207354582618552e-02 3.782559554254011358e-01 inf inf 1.918431675824569638e+00 1.004035682291162246e-01 6.205938588381026966e-02 1.697990983904625606e-01 1.558754966712535550e+00 2.311410220814333426e-07
2.700000000000000000e+01 2.167634831067655476e-01 2.274139072215043411e-01 1.915213822878508443e-01 4.306474508325718042e-02 1.883547451254827601e-02 4.436160843455037861e-02 4.073609589949529486e-01 inf inf 2.066337040507740586e+00 1.081358297250356315e-01 6.683588332981570124e-02 1.828643344928344017e-01 1.678693775922301956e+00 2.312811305955750570e-07
2.800000000000000000e+01 2.330367954113302109e-01 2.443698227217858676e-01 2.057426076553998395e-01 4.625867895177779299e-02 2.023154195871602196e-02 4.764867141752168050e-02 4.375451920800889627e-01 inf inf 2.219770794939445846e+00 1.161558165679078547e-01 7.178969539812646294e-02 1.964140367247519114e-01 1.803079982042838703e+00 2.314297482117482718e-07
2.900000000000000000e+01 2.499230437659698267e-01 2.619474220427739364e-01 2.204767506765035745e-01 4.956725703086332924e-02 2.167759217358340360e-02 5.105327754455813577e-02 4.688087928793217563e-01 inf inf 2.378738452341198961e+00 1.244636757018767331e-01 7.692086654996252437e-02 2.104482671235275437e-01 1.931914154576397369e+00 2.315865629575744994e-07
3.000000000000000000e+01 2.674256189558955055e-01 2.801484136526569135e-01 2.357243408272185481e-01 5.299053994371630272e-02 2.317363813594836355e-02 5.457544240381849432e-02 5.011519045346050083e-01 inf inf 2.543245725265690371e+00 1.330595593521624320e-01 8.222944283934947862e-02 2.249670899455842310e-01 2.065196883396654304e+00 2.317513133267800624e-07
3.100000000000000000e+01 2.855480372205911332e-01 2.989745670286159673e-01 2.514859260826846632e-01 5.652859041809950996e-02 2.471969327363383179e-02 5.821518212189142477e-02 5.345746751321527324e-01 inf inf 2.713298525853462095e+00 1.419436250285485979e-01 8.771547191363524010e-02 2.399705716668233679e-01 2.202928778752088590e+00 2.319237820676558660e-07
3.200000000000000000e+01 3.042939411382491466e-01 3.184277128720299221e-01 2.677620729417491408e-01 6.018147328777309624e-02 2.631577146363837938e-02 6.197251336388782950e-02 5.690772577032858770e-01 inf inf 2.888902966098576108e+00 1.511160355289905000e-01 9.337900301402454750e-02 2.554587809830050626e-01 2.345110471269471031e+00 2.321037823897225077e-07
3.300000000000000000e+01 3.236671005425375003e-01 3.385097433311918258e-01 2.845533664524260153e-01 6.394925549397983966e-02 2.796188703229192038e-02 6.584745333353621277e-02 6.046598102253096796e-01 inf inf 3.070065358123302168e+00 1.605769589433448941e-01 9.922008697613156347e-02 2.714317888101415166e-01 2.491742611957478370e+00 2.322911598693195154e-07
3.400000000000000000e+01 3.436714134719831004e-01 3.592226122315720915e-01 3.018604102381922116e-01 6.783200608697882716e-02 2.965805475541650332e-02 6.984001977328119226e-02 6.413224956224168327e-01 inf inf 3.256792214461820656e+00 1.703265686572209558e-01 1.052387762305503766e-01 2.878896682849029220e-01 2.642825872210417870e+00 2.324857801570494945e-07
3.500000000000000000e+01 3.643109071522709352e-01 3.805683353136620761e-01 3.196838265251212841e-01 7.182979622762755700e-02 3.140428985849206406e-02 7.395023096438493870e-02 6.790654817666204046e-01 inf inf 3.449090248352977284e+00 1.803650433559528810e-01 1.114351248034431696e-01 3.048324947650358219e-01 2.798360943812065571e+00 2.326875316656648148e-07
3.600000000000000000e+01 3.855897390117672408e-01 4.025489904784343986e-01 3.380242561698570958e-01 7.594269918901254413e-02 3.320060801682730295e-02 7.817810572703197403e-02 7.178889414787142931e-01 inf inf 3.646966374042092340e+00 1.906925670286944985e-01 1.178091883171465265e-01 3.222603458297948475e-01 2.958348538939633787e+00 2.328963152537906596e-07
3.700000000000000000e+01 4.075121977305837806e-01 4.251667180404581914e-01 3.568823586884289911e-01 8.017079035812836596e-02 3.504702535573561706e-02 8.252366342043677971e-02 7.577930525292633224e-01 inf inf 3.850427707091845786e+00 2.013093289726352597e-01 1.243610239907957521e-01 3.401733012803863088e-01 3.122789390167841628e+00 2.331120492797139388e-07
3.800000000000000000e+01 4.300827043235147529e-01 4.484237209887052544e-01 3.762588122859095163e-01 8.451414723760523884e-02 3.694355845071600059e-02 8.698692394295461094e-02 7.987779976396198744e-01 inf inf 4.059481564702256406e+00 2.122155237973382680e-01 1.310906906409668171e-01 3.585714431404254388e-01 3.291684250473110307e+00 2.333346608860093292e-07
3.900000000000000000e+01 4.533058132571859966e-01 4.723222652550903011e-01 3.961543138869161873e-01 8.897284944748534707e-02 3.889022432763913906e-02 9.156790773219550261e-02 8.408439644829707182e-01 inf inf 4.274135466039773235e+00 2.234113514292005442e-01 1.379982486823365939e-01 3.774548556564055191e-01 3.465033893237873919e+00 2.335640890006074730e-07
4.000000000000000000e+01 4.771862136017673839e-01 4.968646799907818767e-01 4.165695791669601356e-01 9.354697872704771655e-02 4.088704046293844402e-02 9.626663576514109255e-02 8.839911456854095961e-01 inf inf 4.494397132575492115e+00 2.348970171160353615e-01 1.450837601283608003e-01 3.968236252981803824e-01 3.642839112255004785e+00 2.338002792286058764e-07
4.100000000000000000e+01 5.017287302176124397e-01 5.220533578503298022e-01 4.375053425846422983e-01 9.823661893668161893e-02 4.293402478380620862e-02 1.010831295582648726e-01 9.282197388270420069e-01 inf inf 4.720274488432523619e+00 2.466727314317764264e-01 1.523472885919699982e-01 4.166778407594591283e-01 3.825100721732357822e+00 2.340431858486984352e-07
4.200000000000000000e+01 5.269383249771978361e-01 5.478907552836487227e-01 4.589623574146992624e-01 1.030418560598092143e-01 4.503119566839482169e-02 1.060174111676552150e-01 9.735299464431149685e-01 inf inf 4.951775660742531393e+00 2.587387102813056283e-01 1.597888992862836199e-01 4.370175929583142715e-01 4.011819556297433031e+00 2.342927678930209013e-07
4.300000000000000000e+01 5.528200980227487848e-01 5.743793928359059997e-01 4.809413957819010932e-01 1.079627782048565299e-01 4.717857194602307486e-02 1.110695031891417578e-01 1.019921976025176980e+00 inf inf 5.188908980011452066e+00 2.710951749054019144e-01 1.674086590253419937e-01 4.578429750377018825e-01 4.202996471002151679e+00 2.345489907911353189e-07
4.400000000000000000e+01 5.793792890599469558e-01 6.015218554553550812e-01 5.034432486958022590e-01 1.129994756072735113e-01 4.937617289738744503e-02 1.162394287584246483e-01 1.067396040022265069e+00 inf inf 5.431682980494427326e+00 2.837423518858142035e-01 1.752066362248561604e-01 4.791540823659947157e-01 4.398632341327752826e+00 2.348118234553029914e-07
4.500000000000000000e+01 6.066212786881294283e-01 6.293207928091649750e-01 5.264687260863477603e-01 1.181520406316030614e-01 5.162401825477860168e-02 1.215272115512070067e-01 1.115952355842121380e+00 inf inf 5.680106400579966852e+00 2.966804731504561476e-01 1.831829009029758704e-01 5.009510125375282730e-01 4.598728063189797766e+00 2.350812400893840083e-07
4.600000000000000000e+01 6.345515897674011141e-01 6.577789196072925115e-01 5.500186568403379050e-01 1.234205677735989715e-01 5.392212820230287557e-02 1.269328757833305676e-01 1.165591145852438837e+00 inf inf 5.934188183183355392e+00 3.099097759787247108e-01 1.913375246810757879e-01 5.232338653731597455e-01 4.803284552943315688e+00 2.353572169490509690e-07
4.700000000000000000e+01 6.631758888230888660e-01 6.868990159344451341e-01 5.740938888387506767e-01 1.288051536623928128e-01 5.627052337610885524e-02 1.324564462109142360e-01 1.216312637382132689e+00 inf inf 6.193937476149340426e+00 3.234305030069409836e-01 1.996705807845593206e-01 5.460027429208392791e-01 5.012302747388030610e+00 2.356397344105367515e-07
4.800000000000000000e+01 6.924999874879868011e-01 7.166839275901875084e-01 5.986952889949274104e-01 1.343058970627102611e-01 5.866922486461903508e-02 1.380979481304957790e-01 1.268117062722642574e+00 inf inf 6.459363632664114618e+00 3.372429022339156202e-01 2.081821440436806281e-01 5.692577494561942286e-01 5.225783603773738406e+00 2.359287746371211317e-07
4.900000000000000000e+01 7.225298439828479191e-01 7.471365664372423554e-01 6.238237432936207805e-01 1.399228988771362148e-01 6.111825420876663278e-02 1.438574073791766550e-01 1.321004659129262349e+00 inf inf 6.730476211676603704e+00 3.513472270266363440e-01 2.168722908943850058e-01 5.929989914831258480e-01 5.443728099805777099e+00 2.362243229030681620e-07
5.000000000000000000e+01 7.532715646355909733e-01 7.782599107580362441e-01 6.494801568309099826e-01 1.456562621484293607e-01 6.361763340223733354e-02 1.497348503347701032e-01 1.374975668822498553e+00 inf inf 7.007284978329117564e+00 3.657437361260798547e-01 2.257410993791666431e-01 6.172265777344196902e-01 5.666137233650634819e+00 2.365263655874493347e-07
5.100000000000000000e+01 7.847314054397056537e-01 8.100570056195514068e-01 6.756654538549825562e-01 1.515060920618860052e-01 6.616738489171636317e-02 1.557303039159519398e-01 1.430030338989457750e+00 inf inf 7.289799904397352037e+00 3.804326936531476355e-01 2.347886491479453663e-01 6.419406191723676658e-01 5.893012023941657240e+00 2.368348919860712263e-07
5.200000000000000000e+01 8.169157736523539048e-01 8.425309632465312060e-01 7.023805778077881756e-01 1.574724959477533659e-01 6.876753157714045328e-02 1.618437955824149344e-01 1.486168921785261166e+00 inf inf 7.578031168739785883e+00 3.954143691147256057e-01 2.440150214589607292e-01 6.671412289894037562e-01 6.124353509784882910e+00 2.371498918535065597e-07
5.300000000000000000e+01 8.498312294326700878e-01 8.756849634031005358e-01 7.296264913675641894e-01 1.635555832836920187e-01 7.141809681195494808e-02 1.680753533350257123e-01 1.543391674334487762e+00 inf inf 7.871989157756497768e+00 4.106890374098672303e-01 2.534202991796843385e-01 6.928285226087514959e-01 6.360162750764991380e+00 2.374713571445712599e-07
5.400000000000000000e+01 8.834844875207878978e-01 9.095222537828608900e-01 7.574041764922362363e-01 1.697554656972882214e-01 7.411910440337619865e-02 1.744250057159854039e-01 1.601698858732648389e+00 inf inf 8.171684465857413926e+00 4.262569788361020295e-01 2.630045667877507487e-01 7.190026176850857764e-01 6.600440826951371243e+00 2.377992804774835969e-07
5.500000000000000000e+01 9.178824189581269444e-01 9.440461504075144950e-01 7.857146344636971591e-01 1.760722569686155869e-01 7.687057861265869652e-02 1.808927818089928474e-01 1.661090742047684810e+00 inf inf 8.477127895940041569e+00 4.421184790958682109e-01 2.727679103719057307e-01 7.456636341052056416e-01 6.845188838904303630e+00 2.381336559846675684e-07
5.600000000000000000e+01 9.530320528494843346e-01 9.792600380340841237e-01 8.145588859329652154e-01 1.825060730328465497e-01 7.967254415536781376e-02 1.874787112394113442e-01 1.721567596321500027e+00 inf inf 8.788330459876679157e+00 4.582738293030695909e-01 2.827104176329736096e-01 7.728116939887214043e-01 7.094407907681270054e+00 2.384744781830623838e-07
5.700000000000000000e+01 9.889405781675025819e-01 1.015167370570786654e+00 8.439379709662253592e-01 1.890570319829132373e-01 8.252502620165712288e-02 1.941828241744380512e-01 1.783129698571515931e+00 inf inf 9.105303379011164822e+00 4.747233259897578606e-01 2.928321778848417267e-01 8.004469216887534211e-01 7.348099174843359727e+00 2.388217429404400711e-07
5.800000000000000000e+01 1.025615345600080497e+00 1.051771671501625427e+00 8.738529490917553710e-01 1.957252540722187184e-01 8.542805037655122613e-02 2.010051513232769260e-01 1.845777330792258697e+00 inf inf 9.428058084665160266e+00 4.914672711129393634e-01 3.031332820554638041e-01 8.285694437926448552e-01 7.606263802461818990e+00 2.391754463191570374e-07
5.900000000000000000e+01 1.063063869441328579e+00 1.089076534319769030e+00 9.043048993477407205e-01 2.025108617173976833e-01 8.838164276023366406e-02 2.079457239373145583e-01 1.909510779956975046e+00 inf inf 9.756606218654027884e+00 5.085059720615081602e-01 3.136138226878815716e-01 8.571793891226859863e-01 7.868902973124697553e+00 2.395355855521365854e-07
6.000000000000000000e+01 1.101293829526666324e+00 1.127085622969776102e+00 9.352949203309781634e-01 2.094139795011271121e-01 9.138582988833969523e-02 2.150045738102989434e-01 1.974330338019274267e+00 inf inf 1.009095963381229843e+01 5.258397416633036059e-01 3.242738939412637689e-01 8.862768887368521753e-01 8.136017889943627068e+00 2.399021578820595201e-07
6.100000000000000000e+01 1.140313073212687600e+00 1.165802672298742459e+00 9.668241302464742892e-01 2.164347341749872367e-01 9.444063875225448823e-02 2.221817332785219756e-01 2.040236301914802208e+00 inf inf 1.043113039452879676e+01 5.434688981922933815e-01 3.351135915919641328e-01 9.158620759295547087e-01 8.407609776560709847e+00 2.402751616010590801e-07
6.200000000000000000e+01 1.180129617402428943e+00 1.205231488516432803e+00 9.988936669579384642e-01 2.235732546623724337e-01 9.754609679941635136e-02 2.294772352210040223e-01 2.107228973562938812e+00 inf inf 1.077713077729140956e+01 5.613937653758839241e-01 3.461330130345974254e-01 9.459350862324032994e-01 8.683679877155515925e+00 2.406545947128610387e-07
6.300000000000000000e+01 1.220751650616689554e+00 1.245375949664470960e+00 1.031504688039176942e+00 2.308296720614523845e-01 1.007022319336250554e-01 2.368911130596830228e-01 2.175308659868531169e+00 inf inf 1.112897327124158231e+01 5.796146724023546470e-01 3.573322572831335586e-01 9.764960574149835759e-01 8.964229456452228462e+00 2.410404562242623022e-07
6.400000000000000000e+01 1.262187535112072823e+00 1.286240006094660826e+00 1.064658370826386369e+00 2.382041196481834988e-01 1.039090725153553746e-01 2.444234007596051417e-01 2.244475672723647008e+00 inf inf 1.148667057873851327e+01 5.981319539284212228e-01 3.687114249720099823e-01 1.007545129485645008e+00 9.249259799726877063e+00 2.414327449856231147e-07
6.500000000000000000e+01 1.304445809046430815e+00 1.327827680956508827e+00 1.098355912471353335e+00 2.456967328793706884e-01 1.071666473620756649e-01 2.520741328291197791e-01 2.314730329009364596e+00 inf inf 1.185023561593313346e+01 6.169459500869216573e-01 3.802706183572625576e-01 1.039082444692303930e+00 9.538772212814691898e+00 2.418314605397137150e-07
6.600000000000000000e+01 1.347535188692407404e+00 1.370143070694027854e+00 1.132598529995560543e+00 2.533076493957799324e-01 1.104749857485718412e-01 2.598433443200771076e-01 2.386072950597586395e+00 inf inf 1.221968151335185482e+01 6.360570064946341473e-01 3.920099413176743042e-01 1.071108147523256449e+00 9.832768022117594597e+00 2.422366022163428417e-07
6.700000000000000000e+01 1.391464570699801673e+00 1.413190345551890825e+00 1.167387460345206129e+00 2.610370090253006370e-01 1.138341174072761697e-01 2.677310708280287166e-01 2.458503864352881596e+00 inf inf 1.259502161649017893e+01 6.554654742602163964e-01 4.039294993559431335e-01 1.103622384708008219e+00 1.013124857461178863e+01 2.426481699134545654e-07
6.800000000000000000e+01 1.436243034407475916e+00 1.456973750091022479e+00 1.202723960447132034e+00 2.688849537861593975e-01 1.172440725286014729e-01 2.757373484924317553e-01 2.532023402134359280e+00 inf inf 1.297626948641612188e+01 6.751717099922758258e-01 4.160293995998670669e-01 1.136625305218113891e+00 1.043421523785548288e+01 2.430661633311668767e-07
6.900000000000000000e+01 1.481879844205561403e+00 1.501497603713697782e+00 1.238609307265675863e+00 2.768516278901844152e-01 1.207048817612804553e-01 2.838622139968557390e-01 2.606631900797573120e+00 inf inf 1.336343890038357252e+01 6.951760758075662405e-01 4.283097508035483836e-01 1.170117060268030640e+00 1.074166939999672010e+01 2.434905825731605259e-07
7.000000000000000000e+01 1.528384451948726852e+00 1.546766301198239102e+00 1.275044797860436896e+00 2.849371777461203736e-01 1.242165762127101503e-01 2.921057045691926035e-01 2.682329702196442955e+00 inf inf 1.375654385245555922e+01 7.154789393393116148e-01 4.407706633486160874e-01 1.204097803315983262e+00 1.105361246978132250e+01 2.439214275789302026e-07
7.100000000000000000e+01 1.575766499421288103e+00 1.592784313243380989e+00 1.312031749444968254e+00 2.931417519629941348e-01 1.277791874493015012e-01 3.004678579818704787e-01 2.759117153185220328e+00 inf inf 1.415559855413746071e+01 7.360806737456581095e-01 4.534122492454661368e-01 1.238567690064845461e+00 1.137004587656097598e+01 2.443586984573326106e-07
7.200000000000000000e+01 1.624035820854973888e+00 1.639556187022403355e+00 1.349571499446397649e+00 3.014655013535322836e-01 1.313927474968343279e-01 3.089487125520695154e-01 2.836994605620473564e+00 inf inf 1.456061743502027106e+01 7.569816577182544304e-01 4.662346221345213260e-01 1.273526878463030254e+00 1.169097107030141025e+01 2.448023953457797345e-07
7.300000000000000000e+01 1.673202445500143298e+00 1.687086546747099680e+00 1.387665405565973842e+00 3.099085789376289091e-01 1.350572888408172467e-01 3.175483071419415437e-01 2.915962416363099940e+00 inf inf 1.497161514343383182e+01 7.781822754909599738e-01 4.792378972875078191e-01 1.308975528705395464e+00 1.201638952159069795e+01 2.452525182215153990e-07
7.400000000000000000e+01 1.723276600251319124e+00 1.735380094241685045e+00 1.426314845840549017e+00 3.184711399458649006e-01 1.387728444268528649e-01 3.262666811588328941e-01 2.996020947280375601e+00 inf inf 1.538860654711018405e+01 7.996829168486819794e-01 4.924221916087515583e-01 1.344913803234160543e+00 1.234630272164770126e+01 2.457090672616413818e-07
7.500000000000000000e+01 1.774268712327873532e+00 1.784441609526723482e+00 1.465521218705000184e+00 3.271533418230790913e-01 1.425394476610082339e-01 3.351038745555100506e-01 3.077170565248026790e+00 inf inf 1.581160673385702076e+01 8.214839771363423582e-01 5.057876236364927669e-01 1.381341866739839164e+00 1.268071218233059483e+01 2.461720423385649279e-07
7.600000000000000000e+01 1.826189412010750690e+00 1.834275951413159689e+00 1.505285943055586717e+00 3.359553442319894723e-01 1.463571324101904658e-01 3.440599278303886344e-01 3.159411642152329058e+00 inf inf 1.624063101224126271e+01 8.435858572679709733e-01 5.193343135442182179e-01 1.418259886162180683e+00 1.301961943614553441e+01 2.466414433882744870e-07
7.700000000000000000e+01 1.879049535436120744e+00 1.884888058106562569e+00 1.545610458314254920e+00 3.448773090568679200e-01 1.502259330025275119e-01 3.531348820277652734e-01 3.242744554892243336e+00 inf inf 1.667569491228283596e+01 8.659889637359319270e-01 5.330623831420133740e-01 1.455668030691127823e+00 1.336302603625544627e+01 2.471172702952088776e-07
7.800000000000000000e+01 1.932860127446876186e+00 1.936282947821660105e+00 1.586496224493890495e+00 3.539194004072645505e-01 1.541458842277541597e-01 3.623287787380530811e-01 3.327169685381571096e+00 inf inf 1.711681418615870243e+01 8.886937086202769676e-01 5.469719558779312374e-01 1.493566471767787229e+00 1.371093355648891610e+01 2.475995226188804739e-07
7.900000000000000000e+01 1.987632444502909879e+00 1.988465719407265908e+00 1.627944722264518029e+00 3.630817846217849754e-01 1.581170213376033029e-01 3.716416600980195772e-01 3.412687420551144601e+00 inf inf 1.756400480891708682e+01 9.117005095982291252e-01 5.610631568393807944e-01 1.531955383085408684e+00 1.406334359134921108e+01 2.480881999748992658e-07
8.000000000000000000e+01 2.043377957651129506e+00 2.041441552981698937e+00 1.669957453020464166e+00 3.723646302719194057e-01 1.621393800462025414e-01 3.810735687910288827e-01 3.499298152351045577e+00 inf inf 1.801728297920208277e+01 9.350097899537973545e-01 5.753361127545348896e-01 1.570834940590384310e+00 1.442025775602342463e+01 2.485833017223985903e-07
8.100000000000000000e+01 2.100108355556178807e+00 2.095215710578782531e+00 1.712535938948469116e+00 3.817681081659228259e-01 1.662129965304756374e-01 3.906245480472850251e-01 3.587002277752846968e+00 inf inf 1.847666511998853522e+01 9.586219785875209620e-01 5.897909519937536427e-01 1.610205322483252877e+00 1.478167768639170809e+01 2.490848270673143348e-07
