# SO, sensi : 1, fsky : 0.4 
# Freqs : 93,145,225,280 
# ##
2.000000000000000000e+00 1.126142711763504922e+05 7.507616098531968892e+05 8.508630830427717417e+06 1.551573830338454060e+07 3.807569215561917852e-02 5.861513615143310735e-02 2.937938176629686371e-01 1.692252360300803282e+00 3.217129469632878417e-08
3.000000000000000000e+00 5.448841963743506494e+04 3.632559392945155851e+05 4.116899921534487512e+06 7.507287831338253804e+06 4.317588432029677292e-02 6.646654406788801706e-02 3.331470213047469375e-01 1.918926775953234687e+00 2.872165429313918005e-08
4.000000000000000000e+00 3.317933215878486953e+04 2.211953532184439537e+05 2.506879935173802078e+06 4.571369029007175006e+06 4.811496744920656238e-02 7.406992422461701475e-02 3.712570298020191339e-01 2.138440367660814356e+00 2.754098337334626825e-08
5.000000000000000000e+00 2.279156643698712287e+04 1.519435757886384672e+05 1.722026435237987433e+06 3.140165580159070902e+06 5.282177164616590204e-02 8.131571340962970296e-02 4.075746820362879386e-01 2.347629964335804509e+00 2.698688441363966394e-08
6.000000000000000000e+00 1.685653220367156973e+04 1.123766737482503086e+05 1.273601518530656351e+06 2.322449546214761212e+06 5.730763149124763756e-02 8.822135903015708436e-02 4.421874263541133443e-01 2.546999265652023059e+00 2.668074214459714958e-08
7.000000000000000000e+00 1.310369141780082282e+04 8.735772754501535383e+04 9.900534328511363128e+05 1.805391262380009983e+06 6.159699963233958298e-02 9.482450303601443198e-02 4.752839314022848094e-01 2.737635000395349127e+00 2.649350252757062541e-08
8.000000000000000000e+00 1.055763944756762430e+04 7.038403995408849732e+04 7.976849441954366630e+05 1.454601655319868354e+06 6.571387196016251209e-02 1.011620843035932610e-01 5.070493419728282491e-01 2.920603600092480434e+00 2.637073564780214899e-08
9.000000000000000000e+00 8.738634791050082640e+03 5.825733445044574910e+04 6.602489191967875231e+05 1.203983011458461639e+06 6.967910534384670618e-02 1.072662094432201424e-01 5.376445824248788918e-01 3.096831986694300820e+00 2.628608830666449290e-08
1.000000000000000000e+01 7.386576355047159268e+03 4.924360382360143558e+04 5.580932764292141655e+05 1.017699182418828248e+06 7.351027538170439024e-02 1.131639338051767807e-01 5.672052590146350326e-01 3.267101249977041100e+00 2.622548671409116687e-08
1.100000000000000000e+01 6.349664039012719513e+03 4.233084744227100600e+04 4.797486755522489548e+05 8.748354888097926741e+05 7.722211236270756785e-02 1.188779326074901471e-01 5.958450237442252106e-01 3.432066023297107638e+00 2.618084604984484015e-08
1.200000000000000000e+01 5.534039109289323278e+03 3.689334043409542210e+04 4.181235680831033387e+05 7.624602834235192277e+05 8.082700488143750028e-02 1.244272762137181437e-01 6.236594602394581743e-01 3.592276866235491362e+00 2.614724081085854529e-08
1.300000000000000000e+01 4.878906317953130383e+03 3.252578115380662348e+04 3.686245354039593367e+05 6.721973323201759486e+05 8.433544246515110865e-02 1.298281115249064199e-01 6.507294990501417686e-01 3.748199936718496161e+00 2.612153272709572919e-08
1.400000000000000000e+01 4.343350688338208784e+03 2.895540309163355778e+04 3.281602237424604245e+05 5.984094609755229903e+05 8.775637594653003248e-02 1.350942167470478295e-01 6.771241982779809820e-01 3.900233007427017728e+00 2.610164153692356669e-08
1.500000000000000000e+01 3.898939791383510965e+03 2.599265671834547175e+04 2.945824050925121410e+05 5.371793124343313975e+05 9.109750353797911593e-02 1.402374417813873897e-01 7.029029509184553381e-01 4.048718180079612594e+00 2.608614455348372248e-08
1.600000000000000000e+01 3.525369888743602132e+03 2.350218377422146295e+04 2.663570191618507379e+05 4.857094826286704629e+05 9.436549649454570310e-02 1.452680556156970837e-01 7.281172260689747766e-01 4.193951914786329560e+00 2.607404086562346286e-08
1.700000000000000000e+01 3.207798094787996888e+03 2.138503168329641994e+04 2.423626034036264464e+05 4.419549516132216668e+05 9.756617744739819187e-02 1.501950208552393917e-01 7.528119449434600430e-01 4.336192955888329870e+00 2.606461003721669563e-08
1.800000000000000000e+01 2.935150160085038351e+03 1.956737211046487209e+04 2.217624366656388738e+05 4.043899337499217945e+05 1.007046621144955939e-01 1.550262118755273699e-01 7.770265743056982144e-01 4.475668630130237524e+00 2.605732325327747584e-08
1.900000000000000000e+01 2.699014436033794482e+03 1.799312739268560472e+04 2.039209720785515092e+05 3.718554906222089194e+05 1.037854727194414406e-01 1.597685894218639213e-01 8.007960016034089135e-01 4.612579887429138381e+00 2.605178370350796659e-08
2.000000000000000000e+01 2.492899745152722517e+03 1.661902300776596894e+04 1.883477650361767446e+05 3.434572820581580745e+05 1.068126294781098495e-01 1.644283414458020398e-01 8.241512408736103579e-01 4.747105366886635203e+00 2.604769030145542917e-08
2.100000000000000000e+01 2.311725750236008480e+03 1.541119003551642345e+04 1.746589677556522365e+05 3.184953503286037012e+05 1.097897249811210646e-01 1.690109976110122647e-01 8.471200066727105904e-01 4.879404702623676648e+00 2.604481039109540904e-08
2.200000000000000000e+01 2.151465692912730447e+03 1.434278341487407488e+04 1.625503361917431175e+05 2.964148974615400657e+05 1.127199851416520321e-01 1.735215231174714878e-01 8.697271843450636863e-01 5.009621232525234724e+00 2.604296208205930931e-08
2.300000000000000000e+01 2.008891278818868841e+03 1.339228117841407948e+04 1.517779546947562194e+05 2.767711360889493371e+05 1.156063195100627550e-01 1.779643961566563237e-01 8.919952182462036472e-01 5.137884234404162420e+00 2.604200162546851027e-08
2.400000000000000000e+01 1.881387448643726657e+03 1.254224959267118720e+04 1.421442409342300089e+05 2.592037690135466109e+05 1.184513631074868845e-01 1.823436723108186885e-01 9.139444345267069281e-01 5.264310785234482815e+00 2.604181380944396016e-08
2.500000000000000000e+01 1.766815849606704205e+03 1.177843296798509255e+04 1.334876304105159361e+05 2.434181786122511257e+05 1.212575114434302215e-01 1.866630384595599490e-01 9.355933113241439170e-01 5.389007317455439150e+00 2.604230606849380468e-08
2.600000000000000000e+01 1.663412814445622189e+03 1.108907351841562013e+04 1.256748682004576985e+05 2.291713706077108800e+05 1.240269500151387205e-01 1.909258581915137254e-01 9.569587063766294976e-01 5.512070930024112414e+00 2.604340246379726384e-08
2.700000000000000000e+01 1.569712165474952599e+03 1.046439672211982543e+04 1.185951763749562233e+05 2.162613381826699770e+05 1.267616793078139570e-01 1.951352102899337193e-01 9.780560499211506942e-01 5.633590499508487781e+00 2.604504083124244536e-08
2.800000000000000000e+01 1.484486128038058041e+03 9.896217411020305008e+03 1.121557896818269364e+05 2.045189211663371243e+05 1.294635361018162678e-01 1.992939215331805680e-01 9.988995090968393331e-01 5.753647627049131685e+00 2.604716971497768100e-08
2.900000000000000000e+01 1.406699624175566214e+03 9.377635061913351819e+03 1.062785021783048724e+05 1.938015087171701889e+05 1.321342117291311735e-01 2.034045947988431524e-01 1.019502128808965624e+00 5.872317449734691941e+00 2.604974622543710763e-08
3.000000000000000000e+01 1.335474569403720125e+03 8.902795774976799294e+03 1.008969696540788282e+05 1.839881202119180816e+05 1.347752677943532262e-01 2.074696332646900065e-01 1.039875953029336442e+00 5.989669339291215699e+00 2.605273412965150472e-08
3.100000000000000000e+01 1.270061729732854019e+03 8.466704653878960016e+03 9.595458327247203852e+04 1.749755277677546255e+05 1.373881497762831638e-01 2.114912613469987213e-01 1.060032129743682772e+00 6.105767506578176018e+00 2.605610303047422540e-08
3.200000000000000000e+01 1.209818350635763181e+03 8.065076665554084684e+03 9.140277931451267796e+04 1.666751740108590748e+05 1.399741988482874899e-01 2.154715428968188851e-01 1.079981002155176339e+00 6.220671526919892891e+00 2.605982690863477215e-08
3.300000000000000000e+01 1.154190234271023883e+03 7.694217155011566319e+03 8.719968501338893839e+04 1.590107027156988333e+05 1.425346621938835823e-01 2.194123970797618450e-01 1.099732188277256384e+00 6.334436798559439197e+00 2.606388364060517158e-08
3.400000000000000000e+01 1.102697274999225556e+03 7.350925415431979673e+03 8.330902568215859355e+04 1.519159659202481562e+05 1.450707020448835372e-01 2.233156122892782924e-01 1.119294650669854896e+00 6.447114944338548703e+00 2.606825414816488957e-08
3.500000000000000000e+01 1.054921705656803852e+03 7.032416329981355375e+03 7.969923665426779189e+04 1.453334045233889774e+05 1.475834036300517349e-01 2.271828583827680825e-01 1.138676757769268466e+00 6.558754164957046662e+00 2.607292187255765240e-08
3.600000000000000000e+01 1.010498485003070869e+03 6.736256288114192103e+03 7.634273700161240413e+04 1.392127238884206454e+05 1.500737821904893632e-01 2.310156974809970398e-01 1.157886338017017236e+00 6.669399550754420147e+00 2.607787252478487659e-08
3.700000000000000000e+01 9.691073886634744667e+02 6.460310458518834821e+03 7.321533196121556102e+04 1.335098041505172732e+05 1.525427891922160606e-01 2.348155935316724174e-01 1.176930727794377463e+00 6.779093357812159937e+00 2.608309355762957837e-08
