# SO, sensi : 2, fsky : 0.2 
# Freqs : 93,145,225,280 
# ##
2.000000000000000000e+00 5.630713558692625520e+04 3.753808049241586705e+05 4.254315415202667937e+06 7.757869151632193476e+06 9.930234528240187292e-03 1.151671866463889124e-02 6.528751503621525731e-02 4.080469618780870888e-01 1.632915456250185786e-08
3.000000000000000000e+00 2.724420981621954343e+04 1.816279696423782152e+05 2.058449960744860116e+06 3.753643915548972785e+06 1.126037723785517849e-02 1.305936553082584495e-02 7.403267140105489197e-02 4.627041801584766412e-01 1.421679192405634519e-08
4.000000000000000000e+00 1.658966607522911727e+04 1.105976766010893334e+05 1.253439967549595283e+06 2.285684514303330798e+06 1.254850231314183322e-02 1.455327983205884947e-02 8.250156217822650351e-02 5.156347337145096299e-01 1.351751149960314733e-08
5.000000000000000000e+00 1.139578321224858519e+04 7.597178788212029031e+04 8.610132175630351994e+05 1.570082789779150626e+06 1.377604846944758751e-02 1.597693455720502684e-02 9.057215156361955732e-02 5.660758980362182724e-01 1.319321545382201724e-08
6.000000000000000000e+00 8.428266093092808660e+03 5.618833685704661912e+04 6.368007591869862517e+05 1.161224772686841665e+06 1.494597179324205251e-02 1.733375777781210464e-02 9.826387252313631415e-02 6.141491284847661047e-01 1.301496578509820239e-08
7.000000000000000000e+00 6.551845697243096765e+03 4.367886374973627971e+04 4.950267163211122970e+05 9.026956306292859372e+05 1.606464959547128021e-02 1.863114539491305885e-02 1.056186514227299839e-01 6.601164642156994722e-01 1.290615578984665073e-08
8.000000000000000000e+00 5.278819708795819679e+03 3.519201994776672655e+04 3.988424719634178909e+05 7.273008269390094792e+05 1.713834006368435831e-02 1.987635516947409975e-02 1.126776315495174041e-01 7.042350501766203585e-01 1.283479349965883346e-08
9.000000000000000000e+00 4.369317376790026174e+03 2.912866718862594280e+04 3.301244594305181527e+05 6.019915048280748306e+05 1.817248272084891203e-02 2.107569541744712741e-02 1.194765738721953602e-01 7.467283918533711429e-01 1.278548161355597120e-08
1.000000000000000000e+01 3.693288154625193329e+03 2.462180186707110624e+04 2.790466380094257183e+05 5.088495901080009644e+05 1.917166132640129791e-02 2.223448198177007881e-02 1.260456131143633252e-01 7.877848307236304803e-01 1.275003030906269146e-08
1.100000000000000000e+01 3.174831992028251534e+03 2.116542366745993786e+04 2.398743375299067993e+05 4.374177430832002428e+05 2.013971757607650390e-02 2.335717009574655306e-02 1.324100052764944913e-01 8.275622162656990355e-01 1.272374739376628008e-08
1.200000000000000000e+01 2.767019522170476193e+03 1.844667015361290760e+04 2.090617837505670323e+05 3.812301401497545885e+05 2.107988244593045346e-02 2.444750670984614446e-02 1.385909911643240511e-01 8.661933030081717666e-01 1.270378050320361788e-08
1.300000000000000000e+01 2.439453121089942215e+03 1.626289050289598708e+04 1.843122673624974268e+05 3.360986643377482542e+05 2.199489163057181257e-02 2.550866437179047028e-02 1.446065553444759733e-01 9.037904940004086729e-01 1.268831462964272554e-08
1.400000000000000000e+01 2.171675300453679938e+03 1.447770146042363740e+04 1.640801114795197209e+05 2.992047283850610838e+05 2.288707952926477551e-02 2.654335022742173450e-02 1.504720440617735855e-01 9.404497027939374698e-01 1.267614805099987660e-08
1.500000000000000000e+01 1.949469845731160376e+03 1.299632826158048738e+04 1.472912020985868003e+05 2.685896538140785997e+05 2.375845385481245228e-02 2.755389254871544458e-02 1.562006557596567480e-01 9.762534191935792194e-01 1.266645989244233207e-08
1.600000000000000000e+01 1.762684887749659310e+03 1.175109177650607671e+04 1.331785090735666163e+05 2.428547385908354481e+05 2.461075448700343268e-02 2.854230898931717567e-02 1.618038280153277220e-01 1.011273127600870403e+00 1.265867292160249438e-08
1.700000000000000000e+01 1.603898983693929040e+03 1.069251571721784785e+04 1.211813011310343136e+05 2.209774727426723111e+05 2.544549998242329192e-02 2.951036052446449204e-02 1.672915433207689540e-01 1.045571218144369485e+00 1.265237211047176334e-08
1.800000000000000000e+01 1.467575008848134530e+03 9.783685916163056390e+03 1.108812176948896958e+05 2.021949634505575232e+05 2.626402453294715209e-02 3.045959431370351758e-02 1.726725720679329612e-01 1.079202505336187112e+00 1.264725265751542158e-08
1.900000000000000000e+01 1.349507138911803168e+03 8.996563541821094987e+03 1.019604853304645221e+05 1.859277415062099462e+05 2.706750754565679165e-02 3.139137800625615982e-02 1.779546670229797956e-01 1.112215443535189197e+00 1.264308637914338750e-08
2.000000000000000000e+01 1.246449785144156976e+03 8.309511333095630107e+03 9.417388173466495937e+04 1.717286368236673006e+05 2.785699750277864997e-02 3.230692741260801637e-02 1.831447201941356906e-01 1.144653107370427136e+00 1.263969986643193506e-08
2.100000000000000000e+01 1.155862778942281011e+03 7.705594829891885638e+03 8.732948301605982124e+04 1.592476705383465160e+05 2.863343136081706458e-02 3.320732900265377374e-02 1.882488903717134954e-01 1.176553988865662426e+00 1.263695942825694755e-08
2.200000000000000000e+01 1.075732741120707260e+03 7.171391501678409441e+03 8.127516715203165950e+04 1.482074436642447836e+05 2.939765044589381579e-02 3.409355834030070032e-02 1.932727076322363902e-01 1.207952650589610544e+00 1.263476047645907842e-08
