# SO, sensi : 0, fsky : 0.4 
# Freqs : 93,145,225,280 
# ##
2.000000000000000000e+00 1.126142711786944856e+05 7.507616098569071619e+05 8.508630830439180136e+06 1.551573830346834473e+07 5.516796960133437538e-02 8.567028476042604090e-02 3.773618369093242331e-01 2.303343490409426320e+00 3.729354590022978628e-08
3.000000000000000000e+00 5.448841964212304447e+04 3.632559393019361305e+05 4.116899921557407826e+06 7.507287831505861133e+06 6.255765132141766216e-02 9.714568848951063429e-02 4.279088406980973702e-01 2.611872556158568948e+00 3.346395531949742299e-08
4.000000000000000000e+00 3.317933216659817845e+04 2.211953532308115391e+05 2.506879935212003067e+06 4.571369029286520556e+06 6.971390173967687010e-02 1.082585816078663610e-01 4.768590293901491250e-01 2.910654944871663208e+00 3.214439394313914118e-08
5.000000000000000000e+00 2.279156644870708624e+04 1.519435758071898308e+05 1.722026435295288684e+06 3.140165580578088760e+06 7.653360260804216442e-02 1.188488295122700905e-01 5.235070360377210852e-01 3.195385229234844804e+00 3.152363814928670681e-08
6.000000000000000000e+00 1.685653222007953445e+04 1.123766737742222322e+05 1.273601518610878382e+06 2.322449546801385004e+06 8.303317662912251818e-02 1.289419328573981893e-01 5.679651831837279063e-01 3.466749000470807918e+00 3.118034791639073141e-08
7.000000000000000000e+00 1.310369143967813397e+04 8.735772757964459015e+04 9.900534329580991762e+05 1.805391263162175426e+06 8.924805330817377202e-02 1.385929080907308542e-01 6.104758052233792975e-01 3.726225417204781287e+00 3.097035559330010132e-08
8.000000000000000000e+00 1.055763947569562697e+04 7.038403999861182820e+04 7.976849443329602946e+05 1.454601656325509772e+06 9.521300035380197979e-02 1.478557440668022693e-01 6.512767103562107085e-01 3.975266011236986863e+00 3.083273011883384760e-08
9.000000000000000000e+00 8.738634826210134634e+03 5.825733450609994179e+04 6.602489193686920917e+05 1.203983012715513818e+06 1.009582373380494835e-01 1.567773669318261176e-01 6.905745969812892016e-01 4.215132426333910054e+00 3.073793478772209142e-08
1.000000000000000000e+01 7.386576398020618399e+03 4.924360389162326464e+04 5.580932766393198399e+05 1.017699183955225744e+06 1.065092295911183179e-01 1.653973200480652328e-01 7.285436438010201021e-01 4.446887812468750312e+00 3.067018147675136027e-08
1.100000000000000000e+01 6.349664090580954507e+03 4.233084752389725327e+04 4.797486758043759037e+05 8.748354906534701586e+05 1.118873198670917168e-01 1.737487448959105785e-01 7.653298304981382971e-01 4.671423198376618124e+00 3.062039628552496578e-08
1.200000000000000000e+01 5.534039170233708319e+03 3.689334053056288394e+04 4.181235683810716728e+05 7.624602856024113717e+05 1.171104580329469791e-01 1.818595141987535413e-01 8.010559289297932706e-01 4.889487956820528503e+00 3.058304804394369744e-08
1.300000000000000000e+01 4.878906389055048749e+03 3.252578126635208173e+04 3.686245357515891665e+05 6.721973348622176563e+05 1.221938423920656408e-01 1.897532278268903305e-01 8.358258898910710943e-01 5.101716580533507184e+00 3.055461196781262893e-08
1.400000000000000000e+01 4.343350770379055575e+03 2.895540322149380881e+04 3.281602241435718606e+05 5.984094639086489333e+05 1.271504418292487837e-01 1.974500236305147538e-01 8.697284146770515312e-01 5.308650482331218612e+00 3.053275081011530664e-08
1.500000000000000000e+01 3.898939885144686286e+03 2.599265686675731558e+04 2.945824055509255268e+05 5.371793157864767127e+05 1.319914103045136400e-01 2.049672211021792423e-01 9.028397902908161798e-01 5.510755300663916501e+00 3.051586581729610870e-08
1.600000000000000000e+01 3.525369995006518820e+03 2.350218394242171780e+04 2.663570196813861839e+05 4.857094864277699380e+05 1.367264138166857379e-01 2.123198291144104410e-01 9.352261259285946648e-01 5.708434550681393382e+00 3.050283203622305755e-08
1.700000000000000000e+01 3.207798214334077784e+03 2.138503187252189673e+04 2.423626039881040924e+05 4.419549558872104972e+05 1.413638887912405107e-01 2.195209471666798029e-01 9.669451203940445660e-01 5.902040412181337459e+00 3.049283962807860847e-08
1.800000000000000000e+01 2.935150293695719483e+03 1.956737232195239267e+04 2.217624373188789177e+05 4.043899385267349426e+05 1.459112474052619568e-01 2.265820842315292849e-01 9.980474665526527511e-01 6.091882302121710779e+00 3.048529414835948079e-08
1.900000000000000000e+01 2.699014584490523248e+03 1.799312762767200911e+04 2.039209728043742070e+05 3.718554959297815221e+05 1.503750419203155053e-01 2.335134139444974555e-01 1.028577975392823252e+00 6.278233735667437365e+00 3.047974938405332941e-08
2.000000000000000000e+01 2.492899909236959957e+03 1.661902326748809719e+04 1.883477658384023234e+05 3.434572879244254436e+05 1.547610972376591842e-01 2.403239804468494667e-01 1.058576482722104473e+00 6.461337860484586137e+00 3.047586681270635277e-08
2.100000000000000000e+01 2.311725930729228821e+03 1.541119032121112105e+04 1.746589686381009233e+05 3.184953567815011484e+05 1.590746186712058974e-01 2.470218657442306842e-01 1.088078586348504073e+00 6.641411956348892254e+00 3.047338477317996686e-08
2.200000000000000000e+01 2.151465890596424742e+03 1.434278372777820368e+04 1.625503371582352265e+05 2.964149045290030190e+05 1.633202802549656441e-01 2.536143268375429805e-01 1.117116250114326581e+00 6.818651122048235536e+00 3.047209866793058470e-08
2.300000000000000000e+01 2.008891494474540195e+03 1.339228151976450681e+04 1.517779557491119485e+05 2.767711437989133410e+05 1.675022976440380951e-01 2.601079089293432678e-01 1.145718302547346301e+00 6.993231319050108752e+00 3.047184682762607284e-08
2.400000000000000000e+01 1.881387683052896136e+03 1.254224996370479676e+04 1.421442420802696724e+05 2.592037773939472099e+05 1.716244887274115671e-01 2.665085395480689678e-01 1.173910851458747961e+00 7.165311902124712695e+00 3.047249961504109187e-08
2.500000000000000000e+01 1.766816103550908792e+03 1.177843336993876983e+04 1.334876316520598775e+05 2.434181876910240389e+05 1.756903243650523305e-01 2.728216073364162497e-01 1.201717630989678431e+00 7.335037737647680522e+00 3.047395290987638297e-08
2.600000000000000000e+01 1.663413088706416602e+03 1.108907395252626520e+04 1.256748695413262176e+05 2.291713804127919720e+05 1.797029711296163068e-01 2.790520284238185433e-01 1.229160293968204476e+00 7.502540988088373553e+00 3.047612119684374346e-08
2.700000000000000000e+01 1.569712460833908835e+03 1.046439718962435472e+04 1.185951778189696633e+05 2.162613487419950543e+05 1.836653275293257948e-01 2.852043026759311650e-01 1.256258659676500633e+00 7.667942624330996715e+00 3.047893453166543846e-08
2.800000000000000000e+01 1.484486445276767654e+03 9.896217913155638598e+03 1.121557912328056555e+05 2.045189325078422844e+05 1.875800548800321266e-01 2.912825616349293267e-01 1.283030925017718316e+00 7.831353714594649240e+00 3.048233495010960604e-08
2.900000000000000000e+01 1.406699964075639855e+03 9.377635599916429783e+03 1.062785038400692574e+05 1.938015208687915874e+05 1.914496037570573295e-01 2.972906095957251194e-01 1.309493845447960547e+00 7.992876528805550329e+00 3.048627419003047238e-08
3.000000000000000000e+01 1.335474932746788227e+03 8.902796350084565347e+03 1.008969714304492809e+05 1.839881332015919907e+05 1.952762367733684445e-01 3.032319589774183366e-01 1.335662890779903522e+00 8.152605489590820653e+00 3.049071139691066125e-08
3.100000000000000000e+01 1.270062117300567934e+03 8.466705267328383343e+03 9.595458516726898961e+04 1.749755416234173754e+05 1.990620482869671914e-01 3.091098609261880847e-01 1.361552379981886052e+00 8.310627995064738371e+00 3.049561233212710379e-08
3.200000000000000000e+01 1.209818763209796089e+03 8.065077318582139924e+03 9.140278133155654359e+04 1.666751887604472577e+05 2.028089815274398411e-01 3.149273319104541891e-01 1.387175598323759917e+00 8.467025133863188557e+00 3.050094765202038233e-08
3.300000000000000000e+01 1.154190672633070562e+03 7.694217848855244483e+03 8.719968715650020749e+04 1.590107183871490415e+05 2.065188435422353197e-01 3.206871769303446529e-01 1.412544899609454063e+00 8.621872309150347746e+00 3.050669239805241750e-08
3.400000000000000000e+01 1.102697739931003980e+03 7.350926151328286323e+03 8.330902795515775506e+04 1.519159825414971856e+05 2.101933182920551479e-01 3.263920098529639047e-01 1.437671795749280612e+00 8.775239785349688404e+00 3.051282503353342272e-08
3.500000000000000000e+01 1.054922197940055412e+03 7.032417109167311537e+03 7.969923906097534928e+04 1.453334221223737695e+05 2.138339781676846796e-01 3.320442712963557752e-01 1.462567035534749760e+00 8.927193168969314030e+00 3.051932685465762174e-08
3.600000000000000000e+01 1.010499005419561286e+03 6.736257111826834262e+03 7.634273954584891908e+04 1.392127424930782872e+05 2.174422941546013399e-01 3.376462444136381635e-01 1.487240674164079790e+00 9.077793832971295274e+00 3.052618171528532978e-08
3.700000000000000000e+01 9.691079379949943586e+02 6.460311327995214924e+03 7.321533464680156612e+04 1.335098237887849682e+05 2.210196448344008413e-01 3.432000688708626290e-01 1.511702134811445219e+00 9.227099292577662482e+00 3.053337541583554902e-08
3.800000000000000000e+01 9.304670435998323228e+02 6.202700075198164086e+03 7.029572128812292067e+04 1.281858192216079769e+05 2.245673243816840303e-01 3.487077532649560108e-01 1.535960263325106157e+00 9.375163539136449842e+00 3.054089556353569000e-08
3.900000000000000000e+01 8.943271978800005400e+02 5.961762522486778835e+03 6.756507671180232137e+04 1.232064049360863428e+05 2.280865496901279266e-01 3.541711861893981905e-01 1.560023376969119191e+00 9.522037337630955278e+00 3.054873112147024350e-08
