1.013000000000000000e+03 5.020218278000000423e-01 5.661649464400000387e-01 4.051374012900000210e+00 1.004043655600000085e+00 1.132329892900000079e+00 8.102748025800000420e+00
1.014000000000000000e+03 5.030883326699999714e-01 5.673171540700000515e-01 4.059498400299999865e+00 1.006176665299999939e+00 1.134634308100000100e+00 8.118996800699999739e+00
1.015000000000000000e+03 5.041561980200000015e-01 5.684706359000000209e-01 4.067631299700000369e+00 1.008312396000000000e+00 1.136941271800000042e+00 8.135262599400000738e+00
1.016000000000000000e+03 5.052254248299999917e-01 5.696253923399999808e-01 4.075772712500000061e+00 1.010450849699999987e+00 1.139250784699999963e+00 8.151545425000000122e+00
1.017000000000000000e+03 5.062960140800000230e-01 5.707814238299999676e-01 4.083922640199999954e+00 1.012592028200000049e+00 1.141562847699999939e+00 8.167845280399999908e+00
1.018000000000000000e+03 5.073679667499999546e-01 5.719387307700000145e-01 4.092081084300000171e+00 1.014735933499999909e+00 1.143877461500000026e+00 8.184162168600000342e+00
1.019000000000000000e+03 5.084412838299999793e-01 5.730973135900000459e-01 4.100248046399999957e+00 1.016882567699999962e+00 1.146194627200000093e+00 8.200496092699999906e+00
1.020000000000000000e+03 5.095159663099999570e-01 5.742571727199999865e-01 4.108423527900000316e+00 1.019031932599999912e+00 1.148514345399999970e+00 8.216847055700000624e+00
1.021000000000000000e+03 5.105920151699999687e-01 5.754183085699999811e-01 4.116607530299999596e+00 1.021184030299999934e+00 1.150836617099999959e+00 8.233215060599999191e+00
1.022000000000000000e+03 5.116694314099999863e-01 5.765807215699999544e-01 4.124800055199999704e+00 1.023338862799999971e+00 1.153161443099999905e+00 8.249600110399999409e+00
1.023000000000000000e+03 5.127482160099999797e-01 5.777444121500000529e-01 4.133001104099999878e+00 1.025496431999999958e+00 1.155488824300000106e+00 8.266002208199999757e+00
1.024000000000000000e+03 5.138283699700000318e-01 5.789093807199999775e-01 4.141210678400000234e+00 1.027656739900000060e+00 1.157818761399999952e+00 8.282421356900000475e+00
1.025000000000000000e+03 5.149098942800000023e-01 5.800756277099999858e-01 4.149428779800000022e+00 1.029819788600000008e+00 1.160151255399999970e+00 8.298857559600000044e+00
1.026000000000000000e+03 5.159927899399999740e-01 5.812431535500000024e-01 4.157655409700000249e+00 1.031985579899999950e+00 1.162486307100000005e+00 8.315310819300000489e+00
1.027000000000000000e+03 5.170770579400000289e-01 5.824119586599999510e-01 4.165890569600000148e+00 1.034154115900000059e+00 1.164823917299999900e+00 8.331781139100000289e+00
1.028000000000000000e+03 5.181626992800000275e-01 5.835820434699999781e-01 4.174134260999999846e+00 1.036325398600000058e+00 1.167164086899999953e+00 8.348268521999999692e+00
1.029000000000000000e+03 5.192497149500000519e-01 5.847534084000000076e-01 4.182386485500000362e+00 1.038499429900000104e+00 1.169506816800000015e+00 8.364772971100000731e+00
1.030000000000000000e+03 5.203381059699999645e-01 5.859260538799999640e-01 4.190647244700000051e+00 1.040676211899999926e+00 1.171852107799999931e+00 8.381294489300000095e+00
1.031000000000000000e+03 5.214278733199999571e-01 5.870999803499999947e-01 4.198916539899999911e+00 1.042855746599999911e+00 1.174199960699999989e+00 8.397833079799999823e+00
1.032000000000000000e+03 5.225190180100000026e-01 5.882751882200000226e-01 4.207194372800000082e+00 1.045038036000000004e+00 1.176550376400000042e+00 8.414388745600000163e+00
1.033000000000000000e+03 5.236115410599999631e-01 5.894516779199999723e-01 4.215480744899999799e+00 1.047223082099999925e+00 1.178903355799999941e+00 8.430961489799999597e+00
1.034000000000000000e+03 5.247054434500000308e-01 5.906294498899999912e-01 4.223775657700000075e+00 1.049410886900000062e+00 1.181258899799999984e+00 8.447551315400000149e+00
1.035000000000000000e+03 5.258007261999999571e-01 5.918085045600000038e-01 4.232079112700000145e+00 1.051601452399999914e+00 1.183617009100000006e+00 8.464158225400000291e+00
1.036000000000000000e+03 5.268973903300000483e-01 5.929888423400000441e-01 4.240391111500000143e+00 1.053794780700000100e+00 1.185977684700000090e+00 8.480782223000000286e+00
1.037000000000000000e+03 5.279954368200000525e-01 5.941704636800000383e-01 4.248711655600000192e+00 1.055990873600000102e+00 1.188340927400000080e+00 8.497423311200000384e+00
1.038000000000000000e+03 5.290948667099999447e-01 5.953533690100000220e-01 4.257040746500000417e+00 1.058189733400000110e+00 1.190706738000000042e+00 8.514081493100000841e+00
1.039000000000000000e+03 5.301956809900000289e-01 5.965375587500000298e-01 4.265378385900000069e+00 1.060391362000000059e+00 1.193075117500000060e+00 8.530756771700000129e+00
1.040000000000000000e+03 5.312978806899999462e-01 5.977230333399999873e-01 4.273724575100000145e+00 1.062595761399999894e+00 1.195446066699999976e+00 8.547449150200000290e+00
1.041000000000000000e+03 5.324014668100000014e-01 5.989097932100000410e-01 4.282079315799999897e+00 1.064802933600000001e+00 1.197819586400000080e+00 8.564158631599999794e+00
1.042000000000000000e+03 5.335064403799999466e-01 6.000978388000000052e-01 4.290442609500000337e+00 1.067012880799999897e+00 1.200195677600000010e+00 8.580885219000000674e+00
1.043000000000000000e+03 5.346128024199999773e-01 6.012871705200000250e-01 4.298814457699999814e+00 1.069225604799999951e+00 1.202574341000000047e+00 8.597628915499999636e+00
1.044000000000000000e+03 5.357205539299999542e-01 6.024777888300000273e-01 4.307194862100000243e+00 1.071441107899999912e+00 1.204955577700000058e+00 8.614389724200000487e+00
1.045000000000000000e+03 5.368296959399999624e-01 6.036696941600000477e-01 4.315583824099999966e+00 1.073659391899999926e+00 1.207339388300000094e+00 8.631167648099999923e+00
1.046000000000000000e+03 5.379402294799999762e-01 6.048628869300000099e-01 4.323981345199999993e+00 1.075880458999999956e+00 1.209725773900000023e+00 8.647962690399999985e+00
1.047000000000000000e+03 5.390521555599999681e-01 6.060573675799999505e-01 4.332387427099999577e+00 1.078104311099999935e+00 1.212114735199999904e+00 8.664774854199999155e+00
1.048000000000000000e+03 5.401654752200000242e-01 6.072531365600000175e-01 4.340802071299999731e+00 1.080330950400000045e+00 1.214506273100000033e+00 8.681604142599999463e+00
1.049000000000000000e+03 5.412801894600000052e-01 6.084501942900000238e-01 4.349225279299999691e+00 1.082560378900000009e+00 1.216900388600000049e+00 8.698450558699999391e+00
1.050000000000000000e+03 5.423962993399999988e-01 6.096485412100000056e-01 4.357657052799999597e+00 1.084792598699999999e+00 1.219297082400000010e+00 8.715314105599999195e+00
1.051000000000000000e+03 5.435138058599999766e-01 6.108481777599999996e-01 4.366097393199999566e+00 1.087027611699999952e+00 1.221696355499999997e+00 8.732194786299999123e+00
1.052000000000000000e+03 5.446327100600000248e-01 6.120491043800000419e-01 4.374546302099999728e+00 1.089265420100000048e+00 1.224098208800000087e+00 8.749092604099999448e+00
1.053000000000000000e+03 5.457530129800000074e-01 6.132513215099999471e-01 4.383003781000000210e+00 1.091506026000000018e+00 1.226502642999999892e+00 8.766007562100000428e+00
1.054000000000000000e+03 5.468747156400000087e-01 6.144548295799999726e-01 4.391469831700000270e+00 1.093749431300000019e+00 1.228909659199999949e+00 8.782939663300000532e+00
1.055000000000000000e+03 5.479978190800000037e-01 6.156596290300000440e-01 4.399944455500000018e+00 1.095995638200000011e+00 1.231319258100000091e+00 8.799888911000000036e+00
1.056000000000000000e+03 5.491223243399999676e-01 6.168657202999999756e-01 4.408427654099999593e+00 1.098244648699999937e+00 1.233731440599999951e+00 8.816855308099999178e+00
1.057000000000000000e+03 5.502482324399999847e-01 6.180731038300000257e-01 4.416919429000000008e+00 1.100496464899999971e+00 1.236146207700000055e+00 8.833838857900000008e+00
1.058000000000000000e+03 5.513755444400000316e-01 6.192817800700000097e-01 4.425419781799999619e+00 1.102751088900000065e+00 1.238563560100000016e+00 8.850839563499999230e+00
1.059000000000000000e+03 5.525042613599999708e-01 6.204917494499999631e-01 4.433928714100000334e+00 1.105008522699999940e+00 1.240983498899999926e+00 8.867857428100000661e+00
1.060000000000000000e+03 5.536343842500000001e-01 6.217030124200000341e-01 4.442446227399999614e+00 1.107268768500000000e+00 1.243406024800000065e+00 8.884892454699999220e+00
1.061000000000000000e+03 5.547659141499999835e-01 6.229155694100000362e-01 4.450972323300000255e+00 1.109531828299999967e+00 1.245831138800000071e+00 8.901944646600000510e+00
1.062000000000000000e+03 5.558988521000000071e-01 6.241294208800000076e-01 4.459507003399999725e+00 1.111797704200000014e+00 1.248258841800000019e+00 8.919014006799999450e+00
1.063000000000000000e+03 5.570331991600000476e-01 6.253445672499999830e-01 4.468050269299999933e+00 1.114066398300000094e+00 1.250689134499999966e+00 8.936100538599999865e+00
1.064000000000000000e+03 5.581689563599999682e-01 6.265610089800000004e-01 4.476602122500000114e+00 1.116337912699999935e+00 1.253122018000000004e+00 8.953204245000000228e+00
1.065000000000000000e+03 5.593061247499999666e-01 6.277787465199999861e-01 4.485162564700000409e+00 1.118612249499999933e+00 1.255557492999999969e+00 8.970325129300000810e+00
1.066000000000000000e+03 5.604447053800000189e-01 6.289977802899999748e-01 4.493731597300000047e+00 1.120889410800000041e+00 1.257995560599999951e+00 8.987463194600000094e+00
1.067000000000000000e+03 5.615846993099999906e-01 6.302181107500000046e-01 4.502309222000000055e+00 1.123169398599999980e+00 1.260436221500000009e+00 9.004618444100000119e+00
1.068000000000000000e+03 5.627261075799999679e-01 6.314397383500000016e-01 4.510895440399999679e+00 1.125452215199999939e+00 1.262879476700000003e+00 9.021790880899999365e+00
1.069000000000000000e+03 5.638689312400000375e-01 6.326626635300000023e-01 4.519490254099999937e+00 1.127737862500000077e+00 1.265325327100000008e+00 9.038980508199999875e+00
1.070000000000000000e+03 5.650131713599999550e-01 6.338868867400000440e-01 4.528093664600000068e+00 1.130026342699999908e+00 1.267773773500000090e+00 9.056187329200000136e+00
1.071000000000000000e+03 5.661588289900000293e-01 6.351124084200000519e-01 4.536705673500000202e+00 1.132317658000000060e+00 1.270224816800000101e+00 9.073411347000000404e+00
1.072000000000000000e+03 5.673059051800000141e-01 6.363392290199999524e-01 4.545326282499999593e+00 1.134611810400000032e+00 1.272678457999999901e+00 9.090652564899999177e+00
1.073000000000000000e+03 5.684544009899999972e-01 6.375673489800000038e-01 4.553955493000000132e+00 1.136908801999999996e+00 1.275134698000000011e+00 9.107910986100000272e+00
1.074000000000000000e+03 5.696043174799999553e-01 6.387967687700000230e-01 4.562593306800000192e+00 1.139208634999999914e+00 1.277593537500000043e+00 9.125186613600000385e+00
1.075000000000000000e+03 5.707556557299999778e-01 6.400274888200000456e-01 4.571239725399999898e+00 1.141511311499999959e+00 1.280054977600000088e+00 9.142479450799999796e+00
1.076000000000000000e+03 5.719084167700000387e-01 6.412595095799999978e-01 4.579894750400000270e+00 1.143816833500000074e+00 1.282519019199999999e+00 9.159789500700000531e+00
1.077000000000000000e+03 5.730626016900000064e-01 6.424928315100000287e-01 4.588558383299999655e+00 1.146125203400000014e+00 1.284985663000000056e+00 9.177116766699999317e+00
1.078000000000000000e+03 5.742182115499999684e-01 6.437274550499999526e-01 4.597230625899999978e+00 1.148436423099999937e+00 1.287454910099999905e+00 9.194461251799999957e+00
1.079000000000000000e+03 5.753752474100000125e-01 6.449633806600000296e-01 4.605911479699999589e+00 1.150750494800000023e+00 1.289926761300000058e+00 9.211822959399999178e+00
1.080000000000000000e+03 5.765337103400000052e-01 6.462006087899999640e-01 4.614600946300000395e+00 1.153067420700000012e+00 1.292401217599999930e+00 9.229201892600000789e+00
1.081000000000000000e+03 5.776936014200000358e-01 6.474391398800000141e-01 4.623299027299999864e+00 1.155387202800000068e+00 1.294878279800000032e+00 9.246598054599999728e+00
1.082000000000000000e+03 5.788549216999999691e-01 6.486789743999999969e-01 4.632005724299999905e+00 1.157709843399999938e+00 1.297357948799999994e+00 9.264011448599999810e+00
1.083000000000000000e+03 5.800176722800000073e-01 6.499201127799999478e-01 4.640721038899999762e+00 1.160035344600000018e+00 1.299840225599999899e+00 9.281442077899999532e+00
1.084000000000000000e+03 5.811818542100000151e-01 6.511625555000000176e-01 4.649444972799999576e+00 1.162363708400000029e+00 1.302325111000000035e+00 9.298889945599999152e+00
1.085000000000000000e+03 5.823474685799999717e-01 6.524063029900000199e-01 4.658177527500000359e+00 1.164694937199999947e+00 1.304812606000000041e+00 9.316355055100000726e+00
1.086000000000000000e+03 5.835145164599999656e-01 6.536513557199999935e-01 4.666918704699999587e+00 1.167029032899999930e+00 1.307302711399999984e+00 9.333837409399999174e+00
1.087000000000000000e+03 5.846829989299999752e-01 6.548977141299999749e-01 4.675668506000000058e+00 1.169365997899999954e+00 1.309795428299999953e+00 9.351337011900000107e+00
1.088000000000000000e+03 5.858529170699999788e-01 6.561453787000000037e-01 4.684426932900000118e+00 1.171705834099999954e+00 1.312290757400000007e+00 9.368853865900000244e+00
1.089000000000000000e+03 5.870242719599999548e-01 6.573943498600000046e-01 4.693193987199999917e+00 1.174048543899999908e+00 1.314788699700000008e+00 9.386387974399999834e+00
1.090000000000000000e+03 5.881970646899999933e-01 6.586446280700000155e-01 4.701969670399999579e+00 1.176394129399999988e+00 1.317289256100000028e+00 9.403939340799999158e+00
1.091000000000000000e+03 5.893712963299999608e-01 6.598962137999999644e-01 4.710753984100000125e+00 1.178742592699999925e+00 1.319792427599999929e+00 9.421507968300000257e+00
1.092000000000000000e+03 5.905469679699999475e-01 6.611491074999999995e-01 4.719546930099999926e+00 1.181093935899999892e+00 1.322298214999999999e+00 9.439093860099999844e+00
1.093000000000000000e+03 5.917240807000000435e-01 6.624033096200000470e-01 4.728348509799999988e+00 1.183448161400000087e+00 1.324806619200000091e+00 9.456697019599999976e+00
1.094000000000000000e+03 5.929026356100000061e-01 6.636588206300000348e-01 4.737158724899999562e+00 1.185805271200000011e+00 1.327317641300000073e+00 9.474317449799999125e+00
1.095000000000000000e+03 5.940826337800000356e-01 6.649156409800000000e-01 4.745977577099999678e+00 1.188165267600000075e+00 1.329831282000000003e+00 9.491955154299999364e+00
1.096000000000000000e+03 5.952640763200000018e-01 6.661737711399999817e-01 4.754805067999999579e+00 1.190528152600000000e+00 1.332347542299999965e+00 9.509610135999999159e+00
1.097000000000000000e+03 5.964469642999999932e-01 6.674332115600000170e-01 4.763641199200000287e+00 1.192893928599999986e+00 1.334866423100000032e+00 9.527282398400000574e+00
1.098000000000000000e+03 5.976312988199999898e-01 6.686939627000000330e-01 4.772485972400000165e+00 1.195262597599999976e+00 1.337387925400000066e+00 9.544971944700000321e+00
1.099000000000000000e+03 5.988170809799999716e-01 6.699560250199999567e-01 4.781339389100000226e+00 1.197634161999999947e+00 1.339912049999999910e+00 9.562678778200000451e+00
1.100000000000000000e+03 6.000043118700000289e-01 6.712193989900000490e-01 4.790201450999999722e+00 1.200008623700000054e+00 1.342438798000000100e+00 9.580402902099999451e+00
1.101000000000000000e+03 6.011929926000000313e-01 6.724840850600000142e-01 4.799072159799999682e+00 1.202385985200000063e+00 1.344968170100000027e+00 9.598144319699999372e+00
1.102000000000000000e+03 6.023831242599999580e-01 6.737500837000000020e-01 4.807951517100000238e+00 1.204766248499999914e+00 1.347500167400000004e+00 9.615903034300000485e+00
1.103000000000000000e+03 6.035747079500000112e-01 6.750173953700000506e-01 4.816839524599999756e+00 1.207149415900000022e+00 1.350034790700000098e+00 9.633679049099999503e+00
1.104000000000000000e+03 6.047677447799999495e-01 6.762860205299999761e-01 4.825736183800000134e+00 1.209535489599999902e+00 1.352572041099999955e+00 9.651472367600000268e+00
1.105000000000000000e+03 6.059622358399999742e-01 6.775559596500000392e-01 4.834641496399999738e+00 1.211924471699999950e+00 1.355111919300000078e+00 9.669282992799999477e+00
1.106000000000000000e+03 6.071581822499999559e-01 6.788272131899999451e-01 4.843555464099999597e+00 1.214316364499999912e+00 1.357654426399999892e+00 9.687110928199999194e+00
1.107000000000000000e+03 6.083555851099999856e-01 6.800997816199999546e-01 4.852478088499999842e+00 1.216711170199999970e+00 1.360199563199999906e+00 9.704956177099999692e+00
1.108000000000000000e+03 6.095544455200000433e-01 6.813736653899999940e-01 4.861409371299999727e+00 1.219108891000000083e+00 1.362747330799999990e+00 9.722818742599999453e+00
1.109000000000000000e+03 6.107547645999999997e-01 6.826488649799999919e-01 4.870349314100000271e+00 1.221509529199999999e+00 1.365297729999999987e+00 9.740698628200000542e+00
1.110000000000000000e+03 6.119565434599999465e-01 6.839253808499999865e-01 4.879297918599999839e+00 1.223913086899999891e+00 1.367850761699999973e+00 9.758595837199999679e+00
1.111000000000000000e+03 6.131597832099999756e-01 6.852032134700000165e-01 4.888255186400000341e+00 1.226319566399999950e+00 1.370406426900000030e+00 9.776510372700000673e+00
1.112000000000000000e+03 6.143644849699999577e-01 6.864823633100000100e-01 4.897221119100000131e+00 1.228728969899999912e+00 1.372964726600000018e+00 9.794442238300000270e+00
1.113000000000000000e+03 6.155706498399999838e-01 6.877628308300000048e-01 4.906195718500000247e+00 1.231141299699999969e+00 1.375525661700000013e+00 9.812391437100000502e+00
1.114000000000000000e+03 6.167782789500000362e-01 6.890446164900000392e-01 4.915178986199999933e+00 1.233556557900000072e+00 1.378089233000000080e+00 9.830357972399999866e+00
1.115000000000000000e+03 6.179873734099999849e-01 6.903277207800000426e-01 4.924170923900000219e+00 1.235974746799999968e+00 1.380655441600000088e+00 9.848341847700000429e+00
1.116000000000000000e+03 6.191979343400000335e-01 6.916121441600000530e-01 4.933171533100000339e+00 1.238395868700000069e+00 1.383224288300000104e+00 9.866343066200000678e+00
1.117000000000000000e+03 6.204099628700000535e-01 6.928978870899999976e-01 4.942180815699999563e+00 1.240819925700000104e+00 1.385795774199999997e+00 9.884361631299999118e+00
1.118000000000000000e+03 6.216234601100000257e-01 6.941849500500000270e-01 4.951198773099999784e+00 1.243246920200000050e+00 1.388369900100000054e+00 9.902397546299999576e+00
1.119000000000000000e+03 6.228384271900000435e-01 6.954733334999999572e-01 4.960225407200000269e+00 1.245676854400000089e+00 1.390946666999999914e+00 9.920450814500000547e+00
1.120000000000000000e+03 6.240548652399999785e-01 6.967630379300000509e-01 4.969260719600000265e+00 1.248109730499999959e+00 1.393526075900000105e+00 9.938521439200000529e+00
1.121000000000000000e+03 6.252727753700000335e-01 6.980540637900000123e-01 4.978304711899999901e+00 1.250545550700000064e+00 1.396108127600000026e+00 9.956609423899999811e+00
1.122000000000000000e+03 6.264921587299999706e-01 6.993464115699999928e-01 4.987357385900000217e+00 1.252984317499999944e+00 1.398692823099999982e+00 9.974714771800000435e+00
1.123000000000000000e+03 6.277130164399999934e-01 7.006400817300000305e-01 4.996418743099999560e+00 1.255426032899999989e+00 1.401280163500000064e+00 9.992837486199999120e+00
1.124000000000000000e+03 6.289353496199999727e-01 7.019350747500000542e-01 5.005488785299999854e+00 1.257870699199999942e+00 1.403870149500000108e+00 1.001097757099999974e+01
1.125000000000000000e+03 6.301591594200000035e-01 7.032313910999999917e-01 5.014567514200000353e+00 1.260318318800000004e+00 1.406462782199999983e+00 1.002913502800000067e+01
1.126000000000000000e+03 6.313844469599999565e-01 7.045290312599999938e-01 5.023654931400000301e+00 1.262768893899999911e+00 1.409058062499999986e+00 1.004730986300000062e+01
1.127000000000000000e+03 6.326112133900000378e-01 7.058279956899999874e-01 5.032751038599999838e+00 1.265222426800000077e+00 1.411655991399999976e+00 1.006550207699999966e+01
1.128000000000000000e+03 6.338394598300000071e-01 7.071282848800000131e-01 5.041855837399999984e+00 1.267678919700000018e+00 1.414256569800000030e+00 1.008371167499999999e+01
1.129000000000000000e+03 6.350691874299999595e-01 7.084298992999999989e-01 5.050969329700000010e+00 1.270138374899999922e+00 1.416859798599999998e+00 1.010193865899999999e+01
1.130000000000000000e+03 6.363003973199999885e-01 7.097328394199999835e-01 5.060091517000000039e+00 1.272600794599999974e+00 1.419465678799999964e+00 1.012018303400000008e+01
1.131000000000000000e+03 6.375330906599999681e-01 7.110371057300000075e-01 5.069222401000000211e+00 1.275066181299999934e+00 1.422074211500000018e+00 1.013844480200000042e+01
1.132000000000000000e+03 6.387672685699999908e-01 7.123426986999999988e-01 5.078361983499999788e+00 1.277534537099999978e+00 1.424685397399999998e+00 1.015672396699999958e+01
1.133000000000000000e+03 6.400029322100000417e-01 7.136496187999999963e-01 5.087510266099999789e+00 1.280005864400000082e+00 1.427299237599999993e+00 1.017502053199999956e+01
1.134000000000000000e+03 6.412400827099999923e-01 7.149578665100000396e-01 5.096667250500000357e+00 1.282480165399999983e+00 1.429915733000000078e+00 1.019333450100000071e+01
1.135000000000000000e+03 6.424787212300000494e-01 7.162674423199999474e-01 5.105832938399999854e+00 1.284957442500000102e+00 1.432534884599999891e+00 1.021166587699999972e+01
1.136000000000000000e+03 6.437188489199999752e-01 7.175783466999999805e-01 5.115007331600000207e+00 1.287437697799999947e+00 1.435156693399999961e+00 1.023001466300000040e+01
1.137000000000000000e+03 6.449604669199999751e-01 7.188905801399999573e-01 5.124190431599999762e+00 1.289920933799999947e+00 1.437781160299999916e+00 1.024838086299999951e+01
1.138000000000000000e+03 6.462035763900000340e-01 7.202041431000000271e-01 5.133382240199999558e+00 1.292407152800000070e+00 1.440408286200000054e+00 1.026676448000000086e+01
1.139000000000000000e+03 6.474481784800000250e-01 7.215190360800000091e-01 5.142582759099999734e+00 1.294896357000000053e+00 1.443038072200000022e+00 1.028516551799999945e+01
1.140000000000000000e+03 6.486942743400000433e-01 7.228352595400000524e-01 5.151791990000000432e+00 1.297388548700000088e+00 1.445670519100000107e+00 1.030358398000000086e+01
1.141000000000000000e+03 6.499418651299999627e-01 7.241528139899999772e-01 5.161009934500000007e+00 1.299883730299999929e+00 1.448305627999999956e+00 1.032201986900000001e+01
1.142000000000000000e+03 6.511909520099999904e-01 7.254716998800000427e-01 5.170236594500000393e+00 1.302381903999999979e+00 1.450943399800000089e+00 1.034047318900000079e+01
1.143000000000000000e+03 6.524415361299999994e-01 7.267919177199999581e-01 5.179471971599999947e+00 1.304883072300000002e+00 1.453583835399999913e+00 1.035894394299999988e+01
1.144000000000000000e+03 6.536936186599999754e-01 7.281134679799999843e-01 5.188716067499999696e+00 1.307387237299999949e+00 1.456226935999999972e+00 1.037743213499999939e+01
1.145000000000000000e+03 6.549472007500000137e-01 7.294363511400000499e-01 5.197968883999999790e+00 1.309894401500000027e+00 1.458872702300000102e+00 1.039593776799999958e+01
1.146000000000000000e+03 6.562022835799999898e-01 7.307605676899999736e-01 5.207230422700000361e+00 1.312404567199999983e+00 1.461521135399999949e+00 1.041446084500000069e+01
1.147000000000000000e+03 6.574588682999999989e-01 7.320861181200000178e-01 5.216500685299999773e+00 1.314917736599999998e+00 1.464172236200000032e+00 1.043300137099999958e+01
1.148000000000000000e+03 6.587169560800000268e-01 7.334130028999999995e-01 5.225779673599999953e+00 1.317433912200000057e+00 1.466826005799999999e+00 1.045155934699999989e+01
1.149000000000000000e+03 6.599765480899999481e-01 7.347412225299999600e-01 5.235067389300000151e+00 1.319953096199999898e+00 1.469482445099999923e+00 1.047013477900000034e+01
1.150000000000000000e+03 6.612376454999999709e-01 7.360707774900000500e-01 5.244363833999999613e+00 1.322475290999999942e+00 1.472141555000000102e+00 1.048872766799999923e+01
1.151000000000000000e+03 6.625002494799999697e-01 7.374016682599999761e-01 5.253669009600000273e+00 1.325000498999999943e+00 1.474803336499999951e+00 1.050733801900000053e+01
1.152000000000000000e+03 6.637643612000000415e-01 7.387338953400000019e-01 5.262982917799999605e+00 1.327528722400000083e+00 1.477467790700000005e+00 1.052596583599999924e+01
1.153000000000000000e+03 6.650299818299999499e-01 7.400674592099999449e-01 5.272305560100000399e+00 1.330059963699999903e+00 1.480134918400000110e+00 1.054461112000000078e+01
1.154000000000000000e+03 6.662971125600000155e-01 7.414023603599999568e-01 5.281636938500000156e+00 1.332594225100000029e+00 1.482804720699999912e+00 1.056327387700000031e+01
1.155000000000000000e+03 6.675657545500000012e-01 7.427385992699999662e-01 5.290977054599999896e+00 1.335131509100000002e+00 1.485477198499999929e+00 1.058195410899999978e+01
1.156000000000000000e+03 6.688359089800000046e-01 7.440761764400000144e-01 5.300325910099999760e+00 1.337671818000000012e+00 1.488152352900000031e+00 1.060065181999999950e+01
1.157000000000000000e+03 6.701075770400000131e-01 7.454150923600000311e-01 5.309683506799999897e+00 1.340215154100000028e+00 1.490830184700000061e+00 1.061936701399999983e+01
1.158000000000000000e+03 6.713807599000000126e-01 7.467553475099999449e-01 5.319049846399999559e+00 1.342761519800000025e+00 1.493510695000000110e+00 1.063809969299999914e+01
1.159000000000000000e+03 6.726554587599999913e-01 7.480969423900000193e-01 5.328424930599999776e+00 1.345310917499999981e+00 1.496193884800000040e+00 1.065684986099999954e+01
1.160000000000000000e+03 6.739316747800000451e-01 7.494398774899999616e-01 5.337808761199999807e+00 1.347863349600000094e+00 1.498879754999999925e+00 1.067561752199999958e+01
1.161000000000000000e+03 6.752094091600000514e-01 7.507841533000000345e-01 5.347201339899999795e+00 1.350418818300000101e+00 1.501568306600000069e+00 1.069440267999999961e+01
1.162000000000000000e+03 6.764886630799999967e-01 7.521297703099999454e-01 5.356602668399999878e+00 1.352977326199999997e+00 1.504259540599999889e+00 1.071320533699999977e+01
1.163000000000000000e+03 6.777694377399999803e-01 7.534767290099999570e-01 5.366012748500000207e+00 1.355538875499999962e+00 1.506953457999999912e+00 1.073202549700000041e+01
1.164000000000000000e+03 6.790517343199999889e-01 7.548250298999999996e-01 5.375431582000000041e+00 1.358103468599999974e+00 1.509650059799999999e+00 1.075086316400000008e+01
1.165000000000000000e+03 6.803355540100000098e-01 7.561746734700000028e-01 5.384859170500000403e+00 1.360671108000000018e+00 1.512349346900000002e+00 1.076971834100000081e+01
1.166000000000000000e+03 6.816208980200000322e-01 7.575256602100000070e-01 5.394295515799999663e+00 1.363241796000000061e+00 1.515051320400000012e+00 1.078859103199999936e+01
