# SO, sensi : 1, fsky : 0.1 
# Freqs : 93,145,225,280 
# ##
2.000000000000000000e+00 2.815356779408762304e+04 1.876904024632992223e+05 2.127157707606929354e+06 3.878934575846135151e+06 9.518923038904794631e-03 1.465378403785827684e-02 7.344845441574215927e-02 4.230630900752008206e-01 1.632620518686696192e-08
3.000000000000000000e+00 1.362210490935876624e+04 9.081398482362889627e+04 1.029224980383621878e+06 1.876821957834563451e+06 1.079397108007419323e-02 1.661663601697200426e-02 8.328675532618673438e-02 4.797316939883086717e-01 1.426642033208100244e-08
4.000000000000000000e+00 8.294833039696217384e+03 5.529883830461098842e+04 6.267199837934505194e+05 1.142842257251793751e+06 1.202874186230164059e-02 1.851748105615425369e-02 9.281425745050478349e-02 5.346100919152035891e-01 1.358121244499996952e-08
5.000000000000000000e+00 5.697891609246780718e+03 3.798589394715961680e+04 4.305066088094968582e+05 7.850413950397677254e+05 1.320544291154147551e-02 2.032892835240742574e-02 1.018936705090719846e-01 5.869074910839511272e-01 1.326287990812547206e-08
6.000000000000000000e+00 4.214133050917892433e+03 2.809416843706257714e+04 3.184003796326640877e+05 5.806123865536903031e+05 1.432690787281190939e-02 2.205533975753927109e-02 1.105468565885283361e-01 6.367498164130057647e-01 1.308775909051567657e-08
7.000000000000000000e+00 3.275922854450205705e+03 2.183943188625383846e+04 2.475133582127840782e+05 4.513478155950024957e+05 1.539924990808489574e-02 2.370612575900360799e-02 1.188209828505712023e-01 6.844087500988372819e-01 1.298080969947298780e-08
8.000000000000000000e+00 2.639409861891906075e+03 1.759600998852212433e+04 1.994212360488591657e+05 3.636504138299670885e+05 1.642846799004062802e-02 2.529052107589831525e-02 1.267623354932070623e-01 7.301509000231201085e-01 1.291064993005123988e-08
9.000000000000000000e+00 2.184658697762520660e+03 1.456433361261143727e+04 1.650622297991968808e+05 3.009957528646154096e+05 1.741977633596167654e-02 2.681655236080503560e-02 1.344111456062197230e-01 7.742079966735752050e-01 1.286216308829886387e-08
1.000000000000000000e+01 1.846644088761789817e+03 1.231090095590035889e+04 1.395233191073035414e+05 2.544247956047070620e+05 1.837756884542609756e-02 2.829098345129419517e-02 1.418013147536587581e-01 8.167753124942602749e-01 1.282730415603926367e-08
1.100000000000000000e+01 1.587416009753179878e+03 1.058271186056775150e+04 1.199371688880622387e+05 2.187088722024481685e+05 1.930552809067689196e-02 2.971948315187253678e-02 1.489612559360563027e-01 8.580165058242769094e-01 1.280146208577269531e-08
1.200000000000000000e+01 1.383509777322330820e+03 9.223335108523855524e+03 1.045308920207758347e+05 1.906150708558798069e+05 2.020675122035937507e-02 3.110681905342953593e-02 1.559148650598645436e-01 8.980692165588728404e-01 1.278183301615314291e-08
1.300000000000000000e+01 1.219726579488282596e+03 8.131445288451655870e+03 9.215613385098983417e+04 1.680493330800439871e+05 2.108386061628777716e-02 3.245702788122660498e-02 1.626823747625354422e-01 9.370499841796240403e-01 1.276663244832582836e-08
1.400000000000000000e+01 1.085837672084552196e+03 7.238850772908389445e+03 8.204005593561510614e+04 1.496023652438807476e+05 2.193909398663250812e-02 3.377355418676195736e-02 1.692810495694952455e-01 9.750582518567544321e-01 1.275467864960187966e-08
1.500000000000000000e+01 9.747349478458777412e+02 6.498164179586367936e+03 7.364560127312803525e+04 1.342948281085828494e+05 2.277437588449477898e-02 3.505936044534684742e-02 1.757257377296138345e-01 1.012179545019903149e+00 1.274516431127097318e-08
1.600000000000000000e+01 8.813424721859005331e+02 5.875545943555365739e+03 6.658925479046268447e+04 1.214273706571676157e+05 2.359137412363642577e-02 3.631701390392427092e-02 1.820293065172436942e-01 1.048487978696582390e+00 1.273752166150613711e-08
1.700000000000000000e+01 8.019495236969992220e+02 5.346257920824104986e+03 6.059065085090661159e+04 1.104887379033054167e+05 2.439154436184954797e-02 3.754875521380984793e-02 1.882029862358650107e-01 1.084048238972082467e+00 1.273134243996523785e-08
1.800000000000000000e+01 7.337875400212595878e+02 4.891843027616218023e+03 5.544060916640971845e+04 1.010974834374804486e+05 2.517616552862389848e-02 3.875655296888184248e-02 1.942566435764245536e-01 1.118917157532559381e+00 1.272632681452481763e-08
1.900000000000000000e+01 6.747536090084486204e+02 4.498281848171401180e+03 5.098024301963787730e+04 9.296387265555222984e+04 2.594636817986036015e-02 3.994214735546598033e-02 2.001990004008522284e-01 1.153144971857284595e+00 1.272225028074338266e-08
2.000000000000000000e+01 6.232249362881806292e+02 4.154755751941492235e+03 4.708694125904418615e+04 8.586432051453951863e+04 2.670315736952746238e-02 4.110708536145050995e-02 2.060378102184025895e-01 1.186776341721658801e+00 1.271894223381538105e-08
2.100000000000000000e+01 5.779314375590021200e+02 3.852797508879105862e+03 4.366474193891305913e+04 7.962383758215092530e+04 2.744743124528026615e-02 4.225274940275306618e-02 2.117800016681776476e-01 1.219851175655919162e+00 1.271627112888639925e-08
2.200000000000000000e+01 5.378664232281826116e+02 3.585695853718518720e+03 4.063758404793577938e+04 7.410372436538501643e+04 2.817999628541300802e-02 4.338038077936787196e-02 2.174317960862659216e-01 1.252405308131308681e+00 1.271413405964960061e-08
2.300000000000000000e+01 5.022228197047172102e+02 3.348070294603519869e+03 3.794448867368905485e+04 6.919278402223733428e+04 2.890157987751568874e-02 4.449109903916408093e-02 2.229988045615509118e-01 1.284471058601040605e+00 1.271244978220191481e-08
2.400000000000000000e+01 4.703468621609316642e+02 3.135562398167796800e+03 3.553606023355750222e+04 6.480094225338665274e+04 2.961284077687172112e-02 4.558591807770467214e-02 2.284861086316767320e-01 1.316077696308620704e+00 1.271115317777735742e-08
2.500000000000000000e+01 4.417039624016760513e+02 2.944608241996273136e+03 3.337190760262898402e+04 6.085454465306278144e+04 3.031437786085755537e-02 4.666575961488998725e-02 2.338983278310359792e-01 1.347251829363859787e+00 1.271019196897726212e-08
2.600000000000000000e+01 4.158532036114055472e+02 2.772268379603905032e+03 3.141871705011442464e+04 5.729284265192772000e+04 3.100673750378468013e-02 4.773146454787843135e-02 2.392396765941573744e-01 1.378017732506028104e+00 1.270952332565297637e-08
2.700000000000000000e+01 3.924280413687381497e+02 2.616099180529956357e+03 2.964879409373905582e+04 5.406533454566749424e+04 3.169041982695348925e-02 4.878380257248342983e-02 2.445140124802876735e-01 1.408397624877121945e+00 1.270911221086510094e-08
2.800000000000000000e+01 3.711215320095145103e+02 2.474054352755076252e+03 2.803894742045673411e+04 5.112973029158428108e+04 3.236588402545406695e-02 4.982348038329514200e-02 2.497248772742098333e-01 1.438411906762282921e+00 1.270892968822227879e-08
