#    L    TT             EE             BB             TE             PP             TP             EP          
    55    0.14934E+04    0.15746E+00    0.00000E+00   -0.50691E+00    0.13526E-06    0.73856E-03   -0.50651E-06
    56    0.15141E+04    0.16674E+00    0.00000E+00   -0.75670E+00    0.13467E-06    0.72437E-03   -0.47338E-06
    57    0.15352E+04    0.17617E+00    0.00000E+00   -0.10188E+01    0.13405E-06    0.71087E-03   -0.41166E-06
    58    0.15566E+04    0.18576E+00    0.00000E+00   -0.12938E+01    0.13343E-06    0.69795E-03   -0.33460E-06
    59    0.15781E+04    0.19556E+00    0.00000E+00   -0.15827E+01    0.13280E-06    0.68549E-03   -0.25544E-06
    60    0.15997E+04    0.20561E+00    0.00000E+00   -0.18845E+01    0.13216E-06    0.67337E-03   -0.18738E-06
    61    0.16219E+04    0.21602E+00    0.00000E+00   -0.21986E+01    0.13151E-06    0.66149E-03   -0.14059E-06
    62    0.16439E+04    0.22676E+00    0.00000E+00   -0.25257E+01    0.13085E-06    0.64978E-03   -0.11310E-06
    63    0.16660E+04    0.23781E+00    0.00000E+00   -0.28669E+01    0.13018E-06    0.63821E-03   -0.99945E-07
    64    0.16885E+04    0.24916E+00    0.00000E+00   -0.32233E+01    0.12951E-06    0.62673E-03   -0.96150E-07
    65    0.17110E+04    0.26079E+00    0.00000E+00   -0.35956E+01    0.12884E-06    0.61530E-03   -0.96758E-07
    66    0.17339E+04    0.27265E+00    0.00000E+00   -0.39817E+01    0.12815E-06    0.60390E-03   -0.97972E-07
    67    0.17569E+04    0.28472E+00    0.00000E+00   -0.43791E+01    0.12747E-06    0.59261E-03   -0.10063E-06
    68    0.17804E+04    0.29704E+00    0.00000E+00   -0.47861E+01    0.12678E-06    0.58153E-03   -0.10671E-06
    69    0.18040E+04    0.30958E+00    0.00000E+00   -0.52010E+01    0.12609E-06    0.57077E-03   -0.11821E-06
    70    0.18279E+04    0.32238E+00    0.00000E+00   -0.56256E+01    0.12540E-06    0.56043E-03   -0.13711E-06
    71    0.18520E+04    0.33542E+00    0.00000E+00   -0.60622E+01    0.12471E-06    0.55059E-03   -0.16399E-06
    72    0.18762E+04    0.34867E+00    0.00000E+00   -0.65124E+01    0.12401E-06    0.54122E-03   -0.19386E-06
    73    0.19006E+04    0.36211E+00    0.00000E+00   -0.69765E+01    0.12332E-06    0.53224E-03   -0.22031E-06
    74    0.19252E+04    0.37572E+00    0.00000E+00   -0.74537E+01    0.12262E-06    0.52359E-03   -0.23696E-06
    75    0.19501E+04    0.38951E+00    0.00000E+00   -0.79426E+01    0.12192E-06    0.51521E-03   -0.23743E-06
    76    0.19753E+04    0.40349E+00    0.00000E+00   -0.84424E+01    0.12122E-06    0.50704E-03   -0.21770E-06
    77    0.20008E+04    0.41764E+00    0.00000E+00   -0.89530E+01    0.12052E-06    0.49904E-03   -0.18320E-06
    78    0.20267E+04    0.43199E+00    0.00000E+00   -0.94757E+01    0.11982E-06    0.49116E-03   -0.14167E-06
