#    L    TT             EE             TE             PP             TP          
   101    0.27209E+04    0.79160E+00   -0.23855E+02    0.48098E+07    0.58185E+04
   102    0.27525E+04    0.80616E+00   -0.24517E+02    0.47806E+07    0.57351E+04
   103    0.27840E+04    0.82057E+00   -0.25180E+02    0.47516E+07    0.56533E+04
   104    0.28158E+04    0.83482E+00   -0.25841E+02    0.47227E+07    0.55730E+04
   105    0.28477E+04    0.84885E+00   -0.26502E+02    0.46939E+07    0.54942E+04
   106    0.28799E+04    0.86272E+00   -0.27161E+02    0.46654E+07    0.54168E+04
   107    0.29120E+04    0.87629E+00   -0.27817E+02    0.46369E+07    0.53407E+04
   108    0.29445E+04    0.88964E+00   -0.28471E+02    0.46087E+07    0.52657E+04
   109    0.29771E+04    0.90268E+00   -0.29122E+02    0.45806E+07    0.51919E+04
   110    0.30098E+04    0.91542E+00   -0.29767E+02    0.45526E+07    0.51191E+04
   111    0.30427E+04    0.92794E+00   -0.30410E+02    0.45249E+07    0.50474E+04
   112    0.30758E+04    0.94015E+00   -0.31047E+02    0.44973E+07    0.49765E+04
   113    0.31090E+04    0.95206E+00   -0.31679E+02    0.44699E+07    0.49067E+04
   114    0.31424E+04    0.96359E+00   -0.32305E+02    0.44427E+07    0.48378E+04
   115    0.31760E+04    0.97490E+00   -0.32924E+02    0.44156E+07    0.47699E+04
   116    0.32095E+04    0.98575E+00   -0.33535E+02    0.43888E+07    0.47030E+04
   117    0.32434E+04    0.99622E+00   -0.34138E+02    0.43621E+07    0.46370E+04
   118    0.32775E+04    0.10065E+01   -0.34734E+02    0.43356E+07    0.45721E+04
   119    0.33115E+04    0.10163E+01   -0.35320E+02    0.43092E+07    0.45081E+04
   120    0.33457E+04    0.10257E+01   -0.35896E+02    0.42831E+07    0.44452E+04
   121    0.33799E+04    0.10348E+01   -0.36462E+02    0.42571E+07    0.43832E+04
   122    0.34142E+04    0.10433E+01   -0.37018E+02    0.42313E+07    0.43223E+04
   123    0.34485E+04    0.10515E+01   -0.37562E+02    0.42057E+07    0.42623E+04
   124    0.34829E+04    0.10592E+01   -0.38093E+02    0.41803E+07    0.42034E+04
   125    0.35173E+04    0.10665E+01   -0.38613E+02    0.41551E+07    0.41455E+04
   126    0.35518E+04    0.10734E+01   -0.39120E+02    0.41300E+07    0.40886E+04
   127    0.35863E+04    0.10797E+01   -0.39614E+02    0.41051E+07    0.40328E+04
   128    0.36207E+04    0.10857E+01   -0.40094E+02    0.40804E+07    0.39779E+04
   129    0.36552E+04    0.10912E+01   -0.40560E+02    0.40559E+07    0.39241E+04
   130    0.36898E+04    0.10961E+01   -0.41010E+02    0.40316E+07    0.38714E+04
   131    0.37243E+04    0.11006E+01   -0.41446E+02    0.40074E+07    0.38197E+04
   132    0.37588E+04    0.11047E+01   -0.41865E+02    0.39835E+07    0.37690E+04
   133    0.37933E+04    0.11082E+01   -0.42269E+02    0.39597E+07    0.37193E+04
   134    0.38278E+04    0.11113E+01   -0.42654E+02    0.39361E+07    0.36705E+04
   135    0.38623E+04    0.11139E+01   -0.43023E+02    0.39127E+07    0.36227E+04
   136    0.38966E+04    0.11159E+01   -0.43372E+02    0.38894E+07    0.35757E+04
   137    0.39309E+04    0.11174E+01   -0.43703E+02    0.38664E+07    0.35297E+04
   138    0.39651E+04    0.11185E+01   -0.44015E+02    0.38435E+07    0.34845E+04
   139    0.39991E+04    0.11191E+01   -0.44308E+02    0.38208E+07    0.34401E+04
   140    0.40332E+04    0.11192E+01   -0.44581E+02    0.37983E+07    0.33965E+04
   141    0.40670E+04    0.11187E+01   -0.44833E+02    0.37759E+07    0.33537E+04
   142    0.41009E+04    0.11178E+01   -0.45064E+02    0.37537E+07    0.33116E+04
   143    0.41347E+04    0.11164E+01   -0.45275E+02    0.37317E+07    0.32702E+04
   144    0.41682E+04    0.11145E+01   -0.45465E+02    0.37099E+07    0.32295E+04
   145    0.42016E+04    0.11122E+01   -0.45633E+02    0.36882E+07    0.31894E+04
   146    0.42351E+04    0.11092E+01   -0.45779E+02    0.36667E+07    0.31500E+04
   147    0.42682E+04    0.11059E+01   -0.45902E+02    0.36453E+07    0.31111E+04
   148    0.43012E+04    0.11021E+01   -0.46003E+02    0.36242E+07    0.30729E+04
   149    0.43341E+04    0.10978E+01   -0.46080E+02    0.36032E+07    0.30351E+04
   150    0.43667E+04    0.10932E+01   -0.46132E+02    0.35823E+07    0.29979E+04
   151    0.43991E+04    0.10881E+01   -0.46161E+02    0.35617E+07    0.29612E+04
   152    0.44313E+04    0.10824E+01   -0.46167E+02    0.35412E+07    0.29249E+04
   153    0.44634E+04    0.10764E+01   -0.46146E+02    0.35208E+07    0.28891E+04
   154    0.44952E+04    0.10700E+01   -0.46101E+02    0.35006E+07    0.28538E+04
   155    0.45268E+04    0.10632E+01   -0.46031E+02    0.34806E+07    0.28190E+04
   156    0.45580E+04    0.10561E+01   -0.45936E+02    0.34607E+07    0.27846E+04
   157    0.45891E+04    0.10485E+01   -0.45815E+02    0.34410E+07    0.27508E+04
   158    0.46200E+04    0.10407E+01   -0.45668E+02    0.34215E+07    0.27174E+04
   159    0.46505E+04    0.10324E+01   -0.45496E+02    0.34021E+07    0.26844E+04
   160    0.46808E+04    0.10238E+01   -0.45296E+02    0.33828E+07    0.26520E+04
   161    0.47109E+04    0.10149E+01   -0.45071E+02    0.33638E+07    0.26200E+04
   162    0.47407E+04    0.10057E+01   -0.44820E+02    0.33448E+07    0.25885E+04
   163    0.47704E+04    0.99622E+00   -0.44542E+02    0.33260E+07    0.25574E+04
   164    0.47996E+04    0.98648E+00   -0.44238E+02    0.33074E+07    0.25269E+04
   165    0.48286E+04    0.97644E+00   -0.43906E+02    0.32889E+07    0.24968E+04
   166    0.48573E+04    0.96624E+00   -0.43548E+02    0.32706E+07    0.24671E+04
   167    0.48858E+04    0.95567E+00   -0.43164E+02    0.32524E+07    0.24379E+04
   168    0.49139E+04    0.94509E+00   -0.42752E+02    0.32344E+07    0.24092E+04
   169    0.49416E+04    0.93422E+00   -0.42312E+02    0.32165E+07    0.23809E+04
   170    0.49690E+04    0.92326E+00   -0.41845E+02    0.31988E+07    0.23531E+04
   171    0.49960E+04    0.91223E+00   -0.41349E+02    0.31812E+07    0.23258E+04
   172    0.50225E+04    0.90104E+00   -0.40826E+02    0.31637E+07    0.22989E+04
