#    L    TT             EE             TE             PP             TP          
    75    0.19825E+04    0.39769E+00   -0.80957E+01    0.56006E+07    0.87537E+04
    76    0.20079E+04    0.41191E+00   -0.86048E+01    0.55698E+07    0.86166E+04
    77    0.20337E+04    0.42630E+00   -0.91248E+01    0.55389E+07    0.84821E+04
    78    0.20598E+04    0.44090E+00   -0.96571E+01    0.55080E+07    0.83496E+04
    79    0.20862E+04    0.45565E+00   -0.10198E+02    0.54769E+07    0.82184E+04
    80    0.21128E+04    0.47054E+00   -0.10748E+02    0.54459E+07    0.80879E+04
    81    0.21396E+04    0.48553E+00   -0.11309E+02    0.54148E+07    0.79574E+04
    82    0.21666E+04    0.50064E+00   -0.11879E+02    0.53837E+07    0.78276E+04
    83    0.21938E+04    0.51584E+00   -0.12458E+02    0.53526E+07    0.76989E+04
    84    0.22213E+04    0.53113E+00   -0.13045E+02    0.53216E+07    0.75723E+04
    85    0.22490E+04    0.54649E+00   -0.13639E+02    0.52906E+07    0.74482E+04
    86    0.22768E+04    0.56192E+00   -0.14240E+02    0.52596E+07    0.73272E+04
    87    0.23051E+04    0.57739E+00   -0.14848E+02    0.52288E+07    0.72094E+04
    88    0.23333E+04    0.59292E+00   -0.15462E+02    0.51980E+07    0.70946E+04
    89    0.23619E+04    0.60850E+00   -0.16084E+02    0.51672E+07    0.69826E+04
    90    0.23908E+04    0.62408E+00   -0.16711E+02    0.51366E+07    0.68734E+04
    91    0.24198E+04    0.63966E+00   -0.17343E+02    0.51061E+07    0.67668E+04
    92    0.24490E+04    0.65522E+00   -0.17981E+02    0.50757E+07    0.66626E+04
    93    0.24786E+04    0.67076E+00   -0.18623E+02    0.50453E+07    0.65609E+04
    94    0.25082E+04    0.68623E+00   -0.19270E+02    0.50151E+07    0.64615E+04
    95    0.25381E+04    0.70164E+00   -0.19920E+02    0.49850E+07    0.63644E+04
    96    0.25680E+04    0.71697E+00   -0.20574E+02    0.49551E+07    0.62694E+04
    97    0.25984E+04    0.73221E+00   -0.21231E+02    0.49252E+07    0.61766E+04
    98    0.26290E+04    0.74735E+00   -0.21888E+02    0.48955E+07    0.60857E+04
    99    0.26597E+04    0.76235E+00   -0.22549E+02    0.48659E+07    0.59968E+04
   100    0.26906E+04    0.77721E+00   -0.23210E+02    0.48364E+07    0.59098E+04
   101    0.27217E+04    0.79200E+00   -0.23872E+02    0.48071E+07    0.58245E+04
   102    0.27534E+04    0.80656E+00   -0.24535E+02    0.47779E+07    0.57409E+04
   103    0.27849E+04    0.82096E+00   -0.25198E+02    0.47489E+07    0.56590E+04
   104    0.28167E+04    0.83521E+00   -0.25860E+02    0.47200E+07    0.55786E+04
   105    0.28487E+04    0.84924E+00   -0.26520E+02    0.46912E+07    0.54996E+04
   106    0.28808E+04    0.86311E+00   -0.27179E+02    0.46627E+07    0.54220E+04
   107    0.29130E+04    0.87668E+00   -0.27836E+02    0.46342E+07    0.53457E+04
   108    0.29454E+04    0.89002E+00   -0.28490E+02    0.46060E+07    0.52707E+04
   109    0.29781E+04    0.90306E+00   -0.29141E+02    0.45779E+07    0.51967E+04
   110    0.30108E+04    0.91580E+00   -0.29786E+02    0.45500E+07    0.51238E+04
   111    0.30437E+04    0.92831E+00   -0.30428E+02    0.45222E+07    0.50519E+04
   112    0.30768E+04    0.94052E+00   -0.31066E+02    0.44947E+07    0.49810E+04
   113    0.31101E+04    0.95242E+00   -0.31698E+02    0.44673E+07    0.49110E+04
   114    0.31434E+04    0.96394E+00   -0.32324E+02    0.44401E+07    0.48421E+04
   115    0.31770E+04    0.97524E+00   -0.32942E+02    0.44130E+07    0.47741E+04
   116    0.32106E+04    0.98608E+00   -0.33554E+02    0.43862E+07    0.47071E+04
   117    0.32445E+04    0.99655E+00   -0.34157E+02    0.43595E+07    0.46411E+04
   118    0.32786E+04    0.10068E+01   -0.34752E+02    0.43330E+07    0.45761E+04
   119    0.33126E+04    0.10166E+01   -0.35338E+02    0.43067E+07    0.45121E+04
   120    0.33468E+04    0.10260E+01   -0.35914E+02    0.42806E+07    0.44491E+04
   121    0.33810E+04    0.10351E+01   -0.36480E+02    0.42546E+07    0.43871E+04
   122    0.34153E+04    0.10436E+01   -0.37035E+02    0.42288E+07    0.43261E+04
   123    0.34496E+04    0.10517E+01   -0.37580E+02    0.42032E+07    0.42661E+04
   124    0.34841E+04    0.10594E+01   -0.38111E+02    0.41778E+07    0.42071E+04
   125    0.35185E+04    0.10667E+01   -0.38630E+02    0.41526E+07    0.41492E+04
   126    0.35530E+04    0.10736E+01   -0.39137E+02    0.41275E+07    0.40923E+04
