#    L    TT             EE             BB             TE             PP             TP             EP          
    55    0.15219E+04    0.16135E+00    0.00000E+00   -0.51345E+00    0.13692E-06    0.74970E-03   -0.52369E-06
    56    0.15428E+04    0.17082E+00    0.00000E+00   -0.76905E+00    0.13630E-06    0.73522E-03   -0.48968E-06
    57    0.15641E+04    0.18046E+00    0.00000E+00   -0.10372E+01    0.13566E-06    0.72145E-03   -0.42633E-06
    58    0.15856E+04    0.19025E+00    0.00000E+00   -0.13185E+01    0.13502E-06    0.70827E-03   -0.34727E-06
    59    0.16073E+04    0.20026E+00    0.00000E+00   -0.16139E+01    0.13436E-06    0.69556E-03   -0.26611E-06
    60    0.16292E+04    0.21053E+00    0.00000E+00   -0.19225E+01    0.13370E-06    0.68320E-03   -0.19642E-06
    61    0.16515E+04    0.22115E+00    0.00000E+00   -0.22436E+01    0.13302E-06    0.67108E-03   -0.14864E-06
    62    0.16738E+04    0.23211E+00    0.00000E+00   -0.25780E+01    0.13234E-06    0.65914E-03   -0.12075E-06
    63    0.16961E+04    0.24338E+00    0.00000E+00   -0.29266E+01    0.13165E-06    0.64735E-03   -0.10759E-06
    64    0.17188E+04    0.25496E+00    0.00000E+00   -0.32907E+01    0.13096E-06    0.63564E-03   -0.10403E-06
    65    0.17416E+04    0.26682E+00    0.00000E+00   -0.36708E+01    0.13026E-06    0.62399E-03   -0.10494E-06
    66    0.17647E+04    0.27891E+00    0.00000E+00   -0.40650E+01    0.12956E-06    0.61237E-03   -0.10639E-06
    67    0.17879E+04    0.29121E+00    0.00000E+00   -0.44706E+01    0.12885E-06    0.60086E-03   -0.10921E-06
    68    0.18116E+04    0.30378E+00    0.00000E+00   -0.48860E+01    0.12815E-06    0.58958E-03   -0.11542E-06
    69    0.18355E+04    0.31656E+00    0.00000E+00   -0.53095E+01    0.12744E-06    0.57861E-03   -0.12705E-06
    70    0.18596E+04    0.32960E+00    0.00000E+00   -0.57428E+01    0.12672E-06    0.56808E-03   -0.14610E-06
    71    0.18839E+04    0.34288E+00    0.00000E+00   -0.61883E+01    0.12601E-06    0.55806E-03   -0.17318E-06
    72    0.19084E+04    0.35638E+00    0.00000E+00   -0.66475E+01    0.12530E-06    0.54851E-03   -0.20324E-06
    73    0.19330E+04    0.37007E+00    0.00000E+00   -0.71208E+01    0.12458E-06    0.53936E-03   -0.22982E-06
    74    0.19579E+04    0.38393E+00    0.00000E+00   -0.76074E+01    0.12386E-06    0.53056E-03   -0.24648E-06
    75    0.19830E+04    0.39797E+00    0.00000E+00   -0.81057E+01    0.12314E-06    0.52203E-03   -0.24677E-06
    76    0.20085E+04    0.41220E+00    0.00000E+00   -0.86152E+01    0.12242E-06    0.51371E-03   -0.22665E-06
    77    0.20343E+04    0.42660E+00    0.00000E+00   -0.91355E+01    0.12170E-06    0.50556E-03   -0.19160E-06
    78    0.20604E+04    0.44121E+00    0.00000E+00   -0.96682E+01    0.12098E-06    0.49754E-03   -0.14949E-06
    79    0.20867E+04    0.45596E+00    0.00000E+00   -0.10209E+02    0.12026E-06    0.48960E-03   -0.10819E-06
    80    0.21134E+04    0.47086E+00    0.00000E+00   -0.10760E+02    0.11954E-06    0.48171E-03   -0.75545E-07
    81    0.21402E+04    0.48586E+00    0.00000E+00   -0.11321E+02    0.11882E-06    0.47383E-03   -0.57752E-07
    82    0.21672E+04    0.50097E+00    0.00000E+00   -0.11892E+02    0.11811E-06    0.46599E-03   -0.54396E-07
    83    0.21945E+04    0.51618E+00    0.00000E+00   -0.12471E+02    0.11739E-06    0.45823E-03   -0.63415E-07
    84    0.22220E+04    0.53148E+00    0.00000E+00   -0.13058E+02    0.11668E-06    0.45059E-03   -0.82750E-07
    85    0.22496E+04    0.54684E+00    0.00000E+00   -0.13652E+02    0.11596E-06    0.44311E-03   -0.11034E-06
    86    0.22775E+04    0.56227E+00    0.00000E+00   -0.14254E+02    0.11525E-06    0.43582E-03   -0.14396E-06
    87    0.23058E+04    0.57775E+00    0.00000E+00   -0.14862E+02    0.11455E-06    0.42873E-03   -0.18066E-06
    88    0.23340E+04    0.59329E+00    0.00000E+00   -0.15476E+02    0.11384E-06    0.42181E-03   -0.21735E-06
    89    0.23627E+04    0.60887E+00    0.00000E+00   -0.16099E+02    0.11314E-06    0.41507E-03   -0.25091E-06
    90    0.23915E+04    0.62446E+00    0.00000E+00   -0.16726E+02    0.11244E-06    0.40850E-03   -0.27825E-06
    91    0.24205E+04    0.64004E+00    0.00000E+00   -0.17359E+02    0.11175E-06    0.40209E-03   -0.29690E-06
    92    0.24498E+04    0.65561E+00    0.00000E+00   -0.17997E+02    0.11106E-06    0.39582E-03   -0.30695E-06
    93    0.24793E+04    0.67114E+00    0.00000E+00   -0.18639E+02    0.11037E-06    0.38971E-03   -0.30913E-06
    94    0.25090E+04    0.68662E+00    0.00000E+00   -0.19286E+02    0.10968E-06    0.38374E-03   -0.30416E-06
    95    0.25389E+04    0.70203E+00    0.00000E+00   -0.19936E+02    0.10900E-06    0.37791E-03   -0.29276E-06
    96    0.25688E+04    0.71737E+00    0.00000E+00   -0.20591E+02    0.10832E-06    0.37220E-03   -0.27566E-06
    97    0.25992E+04    0.73261E+00    0.00000E+00   -0.21248E+02    0.10764E-06    0.36663E-03   -0.25359E-06
    98    0.26298E+04    0.74775E+00    0.00000E+00   -0.21905E+02    0.10697E-06    0.36118E-03   -0.22726E-06
    99    0.26605E+04    0.76275E+00    0.00000E+00   -0.22567E+02    0.10630E-06    0.35585E-03   -0.19741E-06
   100    0.26915E+04    0.77761E+00    0.00000E+00   -0.23227E+02    0.10564E-06    0.35063E-03   -0.16474E-06
   101    0.27226E+04    0.79240E+00    0.00000E+00   -0.23890E+02    0.10498E-06    0.34552E-03   -0.12999E-06
   102    0.27543E+04    0.80696E+00    0.00000E+00   -0.24553E+02    0.10432E-06    0.34051E-03   -0.93869E-07
   103    0.27858E+04    0.82136E+00    0.00000E+00   -0.25217E+02    0.10367E-06    0.33560E-03   -0.57104E-07
   104    0.28176E+04    0.83561E+00    0.00000E+00   -0.25878E+02    0.10302E-06    0.33078E-03   -0.20412E-07
   105    0.28496E+04    0.84963E+00    0.00000E+00   -0.26539E+02    0.10237E-06    0.32605E-03    0.15486E-07
   106    0.28818E+04    0.86350E+00    0.00000E+00   -0.27198E+02    0.10173E-06    0.32141E-03    0.49870E-07
   107    0.29139E+04    0.87707E+00    0.00000E+00   -0.27854E+02    0.10109E-06    0.31684E-03    0.82022E-07
   108    0.29464E+04    0.89041E+00    0.00000E+00   -0.28509E+02    0.10046E-06    0.31235E-03    0.11122E-06
   109    0.29791E+04    0.90344E+00    0.00000E+00   -0.29159E+02    0.99827E-07    0.30793E-03    0.13675E-06
   110    0.30118E+04    0.91618E+00    0.00000E+00   -0.29805E+02    0.99201E-07    0.30357E-03    0.15790E-06
   111    0.30447E+04    0.92868E+00    0.00000E+00   -0.30447E+02    0.98580E-07    0.29928E-03    0.17412E-06
   112    0.30778E+04    0.94088E+00    0.00000E+00   -0.31085E+02    0.97964E-07    0.29504E-03    0.18559E-06
   113    0.31111E+04    0.95278E+00    0.00000E+00   -0.31717E+02    0.97352E-07    0.29086E-03    0.19267E-06
   114    0.31445E+04    0.96430E+00    0.00000E+00   -0.32343E+02    0.96744E-07    0.28674E-03    0.19573E-06
   115    0.31781E+04    0.97559E+00    0.00000E+00   -0.32961E+02    0.96140E-07    0.28268E-03    0.19512E-06
   116    0.32117E+04    0.98642E+00    0.00000E+00   -0.33573E+02    0.95541E-07    0.27868E-03    0.19120E-06
   117    0.32456E+04    0.99688E+00    0.00000E+00   -0.34176E+02    0.94946E-07    0.27474E-03    0.18432E-06
   118    0.32797E+04    0.10071E+01    0.00000E+00   -0.34771E+02    0.94355E-07    0.27087E-03    0.17486E-06
   119    0.33137E+04    0.10169E+01    0.00000E+00   -0.35357E+02    0.93768E-07    0.26705E-03    0.16315E-06
   120    0.33479E+04    0.10263E+01    0.00000E+00   -0.35932E+02    0.93186E-07    0.26329E-03    0.14957E-06
   121    0.33822E+04    0.10353E+01    0.00000E+00   -0.36498E+02    0.92608E-07    0.25960E-03    0.13446E-06
   122    0.34164E+04    0.10439E+01    0.00000E+00   -0.37053E+02    0.92035E-07    0.25596E-03    0.11820E-06
   123    0.34508E+04    0.10520E+01    0.00000E+00   -0.37598E+02    0.91466E-07    0.25239E-03    0.10113E-06
   124    0.34852E+04    0.10597E+01    0.00000E+00   -0.38128E+02    0.90901E-07    0.24887E-03    0.83604E-07
   125    0.35197E+04    0.10670E+01    0.00000E+00   -0.38647E+02    0.90340E-07    0.24542E-03    0.65991E-07
   126    0.35542E+04    0.10738E+01    0.00000E+00   -0.39154E+02    0.89784E-07    0.24203E-03    0.48643E-07
   127    0.35886E+04    0.10802E+01    0.00000E+00   -0.39647E+02    0.89232E-07    0.23870E-03    0.31916E-07
   128    0.36231E+04    0.10861E+01    0.00000E+00   -0.40127E+02    0.88684E-07    0.23544E-03    0.16169E-07
