#    L    TT             EE             BB             TE             PP             TP             EP          
    55    0.15158E+04    0.16083E+00    0.00000E+00   -0.47068E+00    0.13857E-06    0.74564E-03   -0.51864E-06
    56    0.15365E+04    0.17028E+00    0.00000E+00   -0.72397E+00    0.13795E-06    0.73137E-03   -0.48497E-06
    57    0.15576E+04    0.17989E+00    0.00000E+00   -0.98976E+00    0.13732E-06    0.71780E-03   -0.42536E-06
    58    0.15790E+04    0.18966E+00    0.00000E+00   -0.12687E+01    0.13667E-06    0.70480E-03   -0.35182E-06
    59    0.16005E+04    0.19964E+00    0.00000E+00   -0.15616E+01    0.13602E-06    0.69227E-03   -0.27629E-06
    60    0.16221E+04    0.20988E+00    0.00000E+00   -0.18678E+01    0.13535E-06    0.68006E-03   -0.21072E-06
    61    0.16443E+04    0.22048E+00    0.00000E+00   -0.21862E+01    0.13468E-06    0.66808E-03   -0.16431E-06
    62    0.16663E+04    0.23142E+00    0.00000E+00   -0.25179E+01    0.13400E-06    0.65627E-03   -0.13543E-06
    63    0.16884E+04    0.24266E+00    0.00000E+00   -0.28638E+01    0.13331E-06    0.64459E-03   -0.11975E-06
    64    0.17109E+04    0.25421E+00    0.00000E+00   -0.32251E+01    0.13262E-06    0.63300E-03   -0.11294E-06
    65    0.17335E+04    0.26605E+00    0.00000E+00   -0.36024E+01    0.13192E-06    0.62146E-03   -0.11067E-06
    66    0.17563E+04    0.27811E+00    0.00000E+00   -0.39939E+01    0.13122E-06    0.60996E-03   -0.10969E-06
    67    0.17794E+04    0.29039E+00    0.00000E+00   -0.43968E+01    0.13051E-06    0.59857E-03   -0.11100E-06
    68    0.18028E+04    0.30293E+00    0.00000E+00   -0.48095E+01    0.12980E-06    0.58740E-03   -0.11664E-06
    69    0.18265E+04    0.31569E+00    0.00000E+00   -0.52302E+01    0.12909E-06    0.57655E-03   -0.12868E-06
    70    0.18504E+04    0.32870E+00    0.00000E+00   -0.56607E+01    0.12838E-06    0.56613E-03   -0.14914E-06
    71    0.18745E+04    0.34196E+00    0.00000E+00   -0.61034E+01    0.12766E-06    0.55621E-03   -0.17859E-06
    72    0.18987E+04    0.35544E+00    0.00000E+00   -0.65597E+01    0.12695E-06    0.54676E-03   -0.21153E-06
    73    0.19232E+04    0.36910E+00    0.00000E+00   -0.70301E+01    0.12623E-06    0.53771E-03   -0.24099E-06
    74    0.19478E+04    0.38294E+00    0.00000E+00   -0.75138E+01    0.12551E-06    0.52899E-03   -0.26000E-06
    75    0.19727E+04    0.39697E+00    0.00000E+00   -0.80092E+01    0.12479E-06    0.52053E-03   -0.26161E-06
    76    0.19979E+04    0.41117E+00    0.00000E+00   -0.85157E+01    0.12407E-06    0.51228E-03   -0.24138E-06
    77    0.20234E+04    0.42556E+00    0.00000E+00   -0.90331E+01    0.12334E-06    0.50419E-03   -0.20506E-06
