#    L    TT             EE             TE             PP             TP          
    75    0.19804E+04    0.40179E+00   -0.81100E+01    0.56016E+07    0.87637E+04
    76    0.20058E+04    0.41618E+00   -0.86209E+01    0.55709E+07    0.86251E+04
    77    0.20315E+04    0.43074E+00   -0.91427E+01    0.55400E+07    0.84904E+04
    78    0.20576E+04    0.44551E+00   -0.96769E+01    0.55090E+07    0.83588E+04
    79    0.20838E+04    0.46043E+00   -0.10220E+02    0.54780E+07    0.82299E+04
    80    0.21104E+04    0.47550E+00   -0.10772E+02    0.54469E+07    0.81030E+04
    81    0.21371E+04    0.49068E+00   -0.11335E+02    0.54158E+07    0.79775E+04
    82    0.21641E+04    0.50598E+00   -0.11908E+02    0.53847E+07    0.78534E+04
    83    0.21913E+04    0.52137E+00   -0.12490E+02    0.53537E+07    0.77304E+04
    84    0.22187E+04    0.53685E+00   -0.13079E+02    0.53226E+07    0.76086E+04
    85    0.22463E+04    0.55240E+00   -0.13676E+02    0.52916E+07    0.74877E+04
    86    0.22740E+04    0.56802E+00   -0.14281E+02    0.52607E+07    0.73678E+04
    87    0.23022E+04    0.58369E+00   -0.14892E+02    0.52298E+07    0.72492E+04
    88    0.23304E+04    0.59941E+00   -0.15510E+02    0.51990E+07    0.71323E+04
    89    0.23590E+04    0.61518E+00   -0.16135E+02    0.51683E+07    0.70175E+04
    90    0.23877E+04    0.63095E+00   -0.16766E+02    0.51377E+07    0.69053E+04
    91    0.24166E+04    0.64673E+00   -0.17402E+02    0.51071E+07    0.67959E+04
    92    0.24458E+04    0.66249E+00   -0.18043E+02    0.50767E+07    0.66893E+04
    93    0.24753E+04    0.67823E+00   -0.18689E+02    0.50464E+07    0.65855E+04
    94    0.25049E+04    0.69391E+00   -0.19339E+02    0.50162E+07    0.64843E+04
    95    0.25347E+04    0.70952E+00   -0.19993E+02    0.49861E+07    0.63856E+04
    96    0.25646E+04    0.72506E+00   -0.20650E+02    0.49561E+07    0.62893E+04
    97    0.25948E+04    0.74052E+00   -0.21311E+02    0.49263E+07    0.61954E+04
    98    0.26254E+04    0.75587E+00   -0.21972E+02    0.48965E+07    0.61037E+04
    99    0.26559E+04    0.77108E+00   -0.22637E+02    0.48669E+07    0.60142E+04
   100    0.26868E+04    0.78616E+00   -0.23301E+02    0.48375E+07    0.59266E+04
   101    0.27179E+04    0.80116E+00   -0.23967E+02    0.48082E+07    0.58410E+04
   102    0.27494E+04    0.81594E+00   -0.24634E+02    0.47790E+07    0.57572E+04
   103    0.27809E+04    0.83056E+00   -0.25301E+02    0.47499E+07    0.56752E+04
   104    0.28126E+04    0.84503E+00   -0.25966E+02    0.47211E+07    0.55947E+04
   105    0.28445E+04    0.85927E+00   -0.26630E+02    0.46923E+07    0.55158E+04
   106    0.28766E+04    0.87336E+00   -0.27293E+02    0.46637E+07    0.54383E+04
   107    0.29086E+04    0.88714E+00   -0.27954E+02    0.46353E+07    0.53621E+04
   108    0.29410E+04    0.90070E+00   -0.28612E+02    0.46071E+07    0.52871E+04
   109    0.29736E+04    0.91395E+00   -0.29267E+02    0.45790E+07    0.52132E+04
   110    0.30063E+04    0.92690E+00   -0.29917E+02    0.45511E+07    0.51404E+04
   111    0.30391E+04    0.93962E+00   -0.30564E+02    0.45233E+07    0.50684E+04
   112    0.30720E+04    0.95204E+00   -0.31206E+02    0.44958E+07    0.49974E+04
   113    0.31052E+04    0.96415E+00   -0.31843E+02    0.44684E+07    0.49274E+04
   114    0.31385E+04    0.97588E+00   -0.32473E+02    0.44412E+07    0.48582E+04
   115    0.31720E+04    0.98737E+00   -0.33096E+02    0.44141E+07    0.47900E+04
   116    0.32056E+04    0.99842E+00   -0.33713E+02    0.43873E+07    0.47228E+04
   117    0.32394E+04    0.10091E+01   -0.34321E+02    0.43606E+07    0.46565E+04
   118    0.32733E+04    0.10195E+01   -0.34921E+02    0.43341E+07    0.45912E+04
   119    0.33073E+04    0.10296E+01   -0.35512E+02    0.43078E+07    0.45269E+04
   120    0.33414E+04    0.10391E+01   -0.36093E+02    0.42816E+07    0.44636E+04
   121    0.33756E+04    0.10483E+01   -0.36664E+02    0.42557E+07    0.44013E+04
   122    0.34097E+04    0.10571E+01   -0.37225E+02    0.42299E+07    0.43399E+04
   123    0.34440E+04    0.10654E+01   -0.37775E+02    0.42043E+07    0.42796E+04
   124    0.34784E+04    0.10733E+01   -0.38311E+02    0.41789E+07    0.42203E+04
