#    L    TT             EE             TE             PP             TP          
   100    0.25681E+04    0.74182E+00   -0.22153E+02    0.46162E+07    0.56407E+04
   101    0.25978E+04    0.75593E+00   -0.22785E+02    0.45882E+07    0.55593E+04
   102    0.26280E+04    0.76982E+00   -0.23418E+02    0.45603E+07    0.54795E+04
   103    0.26581E+04    0.78357E+00   -0.24051E+02    0.45326E+07    0.54013E+04
   104    0.26885E+04    0.79718E+00   -0.24682E+02    0.45050E+07    0.53245E+04
   105    0.27190E+04    0.81056E+00   -0.25312E+02    0.44776E+07    0.52492E+04
   106    0.27497E+04    0.82381E+00   -0.25942E+02    0.44503E+07    0.51751E+04
   107    0.27803E+04    0.83676E+00   -0.26568E+02    0.44232E+07    0.51023E+04
   108    0.28113E+04    0.84950E+00   -0.27192E+02    0.43962E+07    0.50306E+04
   109    0.28425E+04    0.86194E+00   -0.27814E+02    0.43694E+07    0.49601E+04
   110    0.28737E+04    0.87410E+00   -0.28430E+02    0.43428E+07    0.48905E+04
   111    0.29051E+04    0.88604E+00   -0.29043E+02    0.43163E+07    0.48219E+04
   112    0.29367E+04    0.89769E+00   -0.29652E+02    0.42900E+07    0.47542E+04
   113    0.29684E+04    0.90905E+00   -0.30255E+02    0.42639E+07    0.46874E+04
   114    0.30003E+04    0.92005E+00   -0.30852E+02    0.42379E+07    0.46216E+04
   115    0.30323E+04    0.93084E+00   -0.31443E+02    0.42121E+07    0.45567E+04
   116    0.30644E+04    0.94119E+00   -0.32026E+02    0.41865E+07    0.44927E+04
   117    0.30967E+04    0.95117E+00   -0.32602E+02    0.41610E+07    0.44297E+04
   118    0.31293E+04    0.96094E+00   -0.33170E+02    0.41357E+07    0.43677E+04
   119    0.31618E+04    0.97035E+00   -0.33729E+02    0.41106E+07    0.43066E+04
   120    0.31944E+04    0.97925E+00   -0.34279E+02    0.40856E+07    0.42465E+04
   121    0.32271E+04    0.98793E+00   -0.34819E+02    0.40609E+07    0.41873E+04
   122    0.32598E+04    0.99610E+00   -0.35349E+02    0.40363E+07    0.41291E+04
   123    0.32926E+04    0.10038E+01   -0.35869E+02    0.40118E+07    0.40718E+04
   124    0.33254E+04    0.10112E+01   -0.36375E+02    0.39876E+07    0.40156E+04
   125    0.33583E+04    0.10181E+01   -0.36871E+02    0.39635E+07    0.39603E+04
   126    0.33912E+04    0.10247E+01   -0.37355E+02    0.39396E+07    0.39059E+04
   127    0.34241E+04    0.10308E+01   -0.37826E+02    0.39158E+07    0.38526E+04
   128    0.34570E+04    0.10365E+01   -0.38284E+02    0.38923E+07    0.38002E+04
   129    0.34899E+04    0.10417E+01   -0.38728E+02    0.38689E+07    0.37488E+04
   130    0.35229E+04    0.10464E+01   -0.39157E+02    0.38457E+07    0.36984E+04
   131    0.35558E+04    0.10507E+01   -0.39573E+02    0.38227E+07    0.36490E+04
   132    0.35888E+04    0.10545E+01   -0.39972E+02    0.37998E+07    0.36006E+04
   133    0.36218E+04    0.10579E+01   -0.40358E+02    0.37771E+07    0.35531E+04
   134    0.36547E+04    0.10608E+01   -0.40725E+02    0.37546E+07    0.35065E+04
   135    0.36876E+04    0.10632E+01   -0.41076E+02    0.37323E+07    0.34608E+04
   136    0.37203E+04    0.10651E+01   -0.41409E+02    0.37101E+07    0.34160E+04
   137    0.37531E+04    0.10666E+01   -0.41724E+02    0.36881E+07    0.33720E+04
   138    0.37858E+04    0.10676E+01   -0.42022E+02    0.36663E+07    0.33288E+04
   139    0.38182E+04    0.10682E+01   -0.42300E+02    0.36446E+07    0.32863E+04
   140    0.38508E+04    0.10682E+01   -0.42560E+02    0.36231E+07    0.32447E+04
   141    0.38831E+04    0.10678E+01   -0.42800E+02    0.36018E+07    0.32037E+04
   142    0.39154E+04    0.10669E+01   -0.43020E+02    0.35806E+07    0.31635E+04
