#    L    TT             EE             BB             TE             PP             TP             EP          
    54    0.15577E+04    0.15811E+00    0.00000E+00   -0.28819E+00    0.13762E-06    0.74774E-03   -0.59159E-06
    55    0.15793E+04    0.16767E+00    0.00000E+00   -0.54351E+00    0.13700E-06    0.73293E-03   -0.63229E-06
    56    0.16012E+04    0.17753E+00    0.00000E+00   -0.81111E+00    0.13638E-06    0.71873E-03   -0.59100E-06
    57    0.16233E+04    0.18756E+00    0.00000E+00   -0.10909E+01    0.13575E-06    0.70510E-03   -0.48748E-06
    58    0.16458E+04    0.19778E+00    0.00000E+00   -0.13838E+01    0.13510E-06    0.69195E-03   -0.35136E-06
    59    0.16685E+04    0.20821E+00    0.00000E+00   -0.16906E+01    0.13444E-06    0.67924E-03   -0.21221E-06
    60    0.16913E+04    0.21891E+00    0.00000E+00   -0.20109E+01    0.13378E-06    0.66689E-03   -0.99545E-07
    61    0.17146E+04    0.22997E+00    0.00000E+00   -0.23438E+01    0.13311E-06    0.65484E-03   -0.36410E-07
    62    0.17378E+04    0.24137E+00    0.00000E+00   -0.26904E+01    0.13242E-06    0.64304E-03   -0.20093E-07
    63    0.17611E+04    0.25308E+00    0.00000E+00   -0.30517E+01    0.13174E-06    0.63145E-03   -0.41466E-07
    64    0.17848E+04    0.26511E+00    0.00000E+00   -0.34290E+01    0.13104E-06    0.62002E-03   -0.91419E-07
    65    0.18086E+04    0.27744E+00    0.00000E+00   -0.38229E+01    0.13034E-06    0.60871E-03   -0.16086E-06
    66    0.18327E+04    0.29000E+00    0.00000E+00   -0.42316E+01    0.12964E-06    0.59749E-03   -0.24061E-06
    67    0.18569E+04    0.30280E+00    0.00000E+00   -0.46525E+01    0.12893E-06    0.58642E-03   -0.32118E-06
    68    0.18816E+04    0.31586E+00    0.00000E+00   -0.50839E+01    0.12823E-06    0.57557E-03   -0.39300E-06
    69    0.19065E+04    0.32916E+00    0.00000E+00   -0.55242E+01    0.12751E-06    0.56500E-03   -0.44651E-06
    70    0.19317E+04    0.34272E+00    0.00000E+00   -0.59753E+01    0.12680E-06    0.55480E-03   -0.47216E-06
    71    0.19570E+04    0.35654E+00    0.00000E+00   -0.64394E+01    0.12609E-06    0.54501E-03   -0.46354E-06
    72    0.19826E+04    0.37059E+00    0.00000E+00   -0.69178E+01    0.12537E-06    0.53562E-03   -0.42676E-06
    73    0.20082E+04    0.38484E+00    0.00000E+00   -0.74110E+01    0.12466E-06    0.52657E-03   -0.37107E-06
    74    0.20341E+04    0.39926E+00    0.00000E+00   -0.79179E+01    0.12394E-06    0.51784E-03   -0.30568E-06
    75    0.20603E+04    0.41388E+00    0.00000E+00   -0.84367E+01    0.12322E-06    0.50938E-03   -0.23982E-06
    76    0.20869E+04    0.42868E+00    0.00000E+00   -0.89668E+01    0.12250E-06    0.50114E-03   -0.18162E-06
    77    0.21137E+04    0.44367E+00    0.00000E+00   -0.95079E+01    0.12178E-06    0.49311E-03   -0.13499E-06
    78    0.21410E+04    0.45887E+00    0.00000E+00   -0.10061E+02    0.12106E-06    0.48523E-03   -0.10279E-06
    79    0.21684E+04    0.47421E+00    0.00000E+00   -0.10623E+02    0.12034E-06    0.47748E-03   -0.87865E-07
    80    0.21962E+04    0.48971E+00    0.00000E+00   -0.11196E+02    0.11962E-06    0.46981E-03   -0.93061E-07
    81    0.22241E+04    0.50531E+00    0.00000E+00   -0.11778E+02    0.11890E-06    0.46220E-03   -0.11964E-06
    82    0.22523E+04    0.52103E+00    0.00000E+00   -0.12371E+02    0.11818E-06    0.45467E-03   -0.16252E-06
    83    0.22807E+04    0.53685E+00    0.00000E+00   -0.12973E+02    0.11747E-06    0.44724E-03   -0.21506E-06
