#    L    TT             EE             BB             TE             PP             TP             EP          
   101    0.27217E+04    0.79200E+00    0.00000E+00   -0.23872E+02    0.10504E-06    0.34518E-03   -0.13043E-06
   102    0.27534E+04    0.80656E+00    0.00000E+00   -0.24535E+02    0.10439E-06    0.34018E-03   -0.94261E-07
   103    0.27849E+04    0.82096E+00    0.00000E+00   -0.25198E+02    0.10373E-06    0.33528E-03   -0.57439E-07
   104    0.28167E+04    0.83521E+00    0.00000E+00   -0.25860E+02    0.10308E-06    0.33047E-03   -0.20688E-07
   105    0.28487E+04    0.84924E+00    0.00000E+00   -0.26520E+02    0.10244E-06    0.32575E-03    0.15272E-07
   106    0.28808E+04    0.86311E+00    0.00000E+00   -0.27179E+02    0.10179E-06    0.32111E-03    0.49719E-07
   107    0.29130E+04    0.87668E+00    0.00000E+00   -0.27836E+02    0.10115E-06    0.31655E-03    0.81932E-07
   108    0.29454E+04    0.89002E+00    0.00000E+00   -0.28490E+02    0.10052E-06    0.31206E-03    0.11119E-06
   109    0.29781E+04    0.90306E+00    0.00000E+00   -0.29141E+02    0.99891E-07    0.30765E-03    0.13677E-06
   110    0.30108E+04    0.91580E+00    0.00000E+00   -0.29786E+02    0.99265E-07    0.30329E-03    0.15796E-06
   111    0.30437E+04    0.92831E+00    0.00000E+00   -0.30428E+02    0.98644E-07    0.29900E-03    0.17422E-06
   112    0.30768E+04    0.94052E+00    0.00000E+00   -0.31066E+02    0.98027E-07    0.29477E-03    0.18572E-06
   113    0.31101E+04    0.95242E+00    0.00000E+00   -0.31698E+02    0.97415E-07    0.29059E-03    0.19282E-06
   114    0.31434E+04    0.96394E+00    0.00000E+00   -0.32324E+02    0.96806E-07    0.28648E-03    0.19589E-06
   115    0.31770E+04    0.97524E+00    0.00000E+00   -0.32942E+02    0.96203E-07    0.28243E-03    0.19529E-06
   116    0.32106E+04    0.98608E+00    0.00000E+00   -0.33554E+02    0.95603E-07    0.27843E-03    0.19137E-06
   117    0.32445E+04    0.99655E+00    0.00000E+00   -0.34157E+02    0.95008E-07    0.27450E-03    0.18449E-06
   118    0.32786E+04    0.10068E+01    0.00000E+00   -0.34752E+02    0.94417E-07    0.27062E-03    0.17501E-06
   119    0.33126E+04    0.10166E+01    0.00000E+00   -0.35338E+02    0.93830E-07    0.26681E-03    0.16330E-06
   120    0.33468E+04    0.10260E+01    0.00000E+00   -0.35914E+02    0.93248E-07    0.26306E-03    0.14970E-06
   121    0.33810E+04    0.10351E+01    0.00000E+00   -0.36480E+02    0.92669E-07    0.25936E-03    0.13458E-06
   122    0.34153E+04    0.10436E+01    0.00000E+00   -0.37035E+02    0.92096E-07    0.25573E-03    0.11830E-06
   123    0.34496E+04    0.10517E+01    0.00000E+00   -0.37580E+02    0.91526E-07    0.25216E-03    0.10121E-06
   124    0.34841E+04    0.10594E+01    0.00000E+00   -0.38111E+02    0.90961E-07    0.24865E-03    0.83679E-07
   125    0.35185E+04    0.10667E+01    0.00000E+00   -0.38630E+02    0.90400E-07    0.24520E-03    0.66053E-07
   126    0.35530E+04    0.10736E+01    0.00000E+00   -0.39137E+02    0.89843E-07    0.24182E-03    0.48694E-07
   127    0.35874E+04    0.10800E+01    0.00000E+00   -0.39631E+02    0.89291E-07    0.23849E-03    0.31960E-07
   128    0.36219E+04    0.10859E+01    0.00000E+00   -0.40110E+02    0.88743E-07    0.23523E-03    0.16208E-07
   129    0.36564E+04    0.10914E+01    0.00000E+00   -0.40576E+02    0.88199E-07    0.23203E-03    0.17962E-08
   130    0.36910E+04    0.10963E+01    0.00000E+00   -0.41025E+02    0.87660E-07    0.22889E-03   -0.10919E-07
