#    L    TT             EE             TE             PP             TP          
   205    0.55802E+04    0.66694E+00   -0.85296E+01    0.26524E+07    0.16153E+04
   206    0.55897E+04    0.67094E+00   -0.71690E+01    0.26392E+07    0.15995E+04
   207    0.55987E+04    0.67598E+00   -0.57890E+01    0.26262E+07    0.15838E+04
   208    0.56070E+04    0.68212E+00   -0.43902E+01    0.26133E+07    0.15683E+04
   209    0.56147E+04    0.68936E+00   -0.29729E+01    0.26004E+07    0.15531E+04
   210    0.56218E+04    0.69777E+00   -0.15380E+01    0.25877E+07    0.15380E+04
   211    0.56283E+04    0.70738E+00   -0.85591E-01    0.25751E+07    0.15231E+04
   212    0.56340E+04    0.71821E+00    0.13834E+01    0.25625E+07    0.15084E+04
   213    0.56392E+04    0.73032E+00    0.28689E+01    0.25501E+07    0.14938E+04
   214    0.56438E+04    0.74369E+00    0.43699E+01    0.25378E+07    0.14795E+04
   215    0.56477E+04    0.75851E+00    0.58854E+01    0.25255E+07    0.14653E+04
   216    0.56510E+04    0.77461E+00    0.74162E+01    0.25133E+07    0.14513E+04
   217    0.56538E+04    0.79213E+00    0.89601E+01    0.25013E+07    0.14374E+04
   218    0.56559E+04    0.81109E+00    0.10517E+02    0.24893E+07    0.14237E+04
   219    0.56573E+04    0.83147E+00    0.12089E+02    0.24774E+07    0.14102E+04
   220    0.56582E+04    0.85344E+00    0.13670E+02    0.24656E+07    0.13969E+04
   221    0.56585E+04    0.87691E+00    0.15264E+02    0.24539E+07    0.13837E+04
   222    0.56582E+04    0.90203E+00    0.16868E+02    0.24423E+07    0.13707E+04
   223    0.56571E+04    0.92873E+00    0.18483E+02    0.24308E+07    0.13579E+04
   224    0.56556E+04    0.95701E+00    0.20106E+02    0.24193E+07    0.13452E+04
   225    0.56534E+04    0.98702E+00    0.21740E+02    0.24080E+07    0.13327E+04
   226    0.56506E+04    0.10188E+01    0.23380E+02    0.23967E+07    0.13203E+04
   227    0.56472E+04    0.10522E+01    0.25029E+02    0.23855E+07    0.13081E+04
   228    0.56432E+04    0.10874E+01    0.26684E+02    0.23744E+07    0.12960E+04
   229    0.56386E+04    0.11244E+01    0.28345E+02    0.23634E+07    0.12841E+04
   230    0.56333E+04    0.11633E+01    0.30012E+02    0.23524E+07    0.12723E+04
   231    0.56274E+04    0.12039E+01    0.31684E+02    0.23416E+07    0.12607E+04
   232    0.56209E+04    0.12464E+01    0.33360E+02    0.23308E+07    0.12492E+04
   233    0.56138E+04    0.12910E+01    0.35038E+02    0.23201E+07    0.12379E+04
   234    0.56060E+04    0.13374E+01    0.36720E+02    0.23094E+07    0.12267E+04
   235    0.55976E+04    0.13858E+01    0.38403E+02    0.22989E+07    0.12156E+04
   236    0.55886E+04    0.14361E+01    0.40087E+02    0.22884E+07    0.12047E+04
   237    0.55789E+04    0.14884E+01    0.41772E+02    0.22780E+07    0.11939E+04
   238    0.55687E+04    0.15429E+01    0.43457E+02    0.22677E+07    0.11833E+04
   239    0.55579E+04    0.15993E+01    0.45141E+02    0.22574E+07    0.11727E+04
   240    0.55464E+04    0.16578E+01    0.46822E+02    0.22473E+07    0.11624E+04
   241    0.55344E+04    0.17184E+01    0.48501E+02    0.22372E+07    0.11521E+04
   242    0.55218E+04    0.17811E+01    0.50177E+02    0.22271E+07    0.11420E+04
   243    0.55086E+04    0.18460E+01    0.51848E+02    0.22172E+07    0.11319E+04
   244    0.54948E+04    0.19129E+01    0.53516E+02    0.22073E+07    0.11220E+04
