#    L    TT             EE             TE             PP             TP          
   138    0.39436E+04    0.11179E+01   -0.43825E+02    0.38849E+07    0.34306E+04
   139    0.39775E+04    0.11189E+01   -0.44128E+02    0.38620E+07    0.33872E+04
   140    0.40115E+04    0.11192E+01   -0.44413E+02    0.38393E+07    0.33446E+04
   141    0.40453E+04    0.11191E+01   -0.44677E+02    0.38167E+07    0.33028E+04
   142    0.40790E+04    0.11185E+01   -0.44920E+02    0.37943E+07    0.32618E+04
   143    0.41127E+04    0.11174E+01   -0.45144E+02    0.37721E+07    0.32214E+04
   144    0.41462E+04    0.11158E+01   -0.45347E+02    0.37501E+07    0.31817E+04
   145    0.41796E+04    0.11138E+01   -0.45529E+02    0.37282E+07    0.31426E+04
   146    0.42130E+04    0.11112E+01   -0.45689E+02    0.37065E+07    0.31041E+04
   147    0.42460E+04    0.11083E+01   -0.45826E+02    0.36850E+07    0.30662E+04
   148    0.42790E+04    0.11048E+01   -0.45942E+02    0.36637E+07    0.30288E+04
   149    0.43118E+04    0.11008E+01   -0.46035E+02    0.36425E+07    0.29920E+04
   150    0.43444E+04    0.10965E+01   -0.46102E+02    0.36215E+07    0.29556E+04
   151    0.43769E+04    0.10917E+01   -0.46148E+02    0.36006E+07    0.29197E+04
   152    0.44090E+04    0.10864E+01   -0.46170E+02    0.35799E+07    0.28842E+04
   153    0.44411E+04    0.10807E+01   -0.46166E+02    0.35594E+07    0.28492E+04
   154    0.44729E+04    0.10746E+01   -0.46139E+02    0.35390E+07    0.28146E+04
   155    0.45045E+04    0.10681E+01   -0.46087E+02    0.35188E+07    0.27805E+04
   156    0.45357E+04    0.10612E+01   -0.46010E+02    0.34988E+07    0.27468E+04
   157    0.45669E+04    0.10540E+01   -0.45908E+02    0.34789E+07    0.27135E+04
   158    0.45978E+04    0.10465E+01   -0.45780E+02    0.34591E+07    0.26807E+04
   159    0.46284E+04    0.10384E+01   -0.45628E+02    0.34396E+07    0.26484E+04
   160    0.46588E+04    0.10301E+01   -0.45448E+02    0.34202E+07    0.26165E+04
   161    0.46890E+04    0.10216E+01   -0.45243E+02    0.34009E+07    0.25851E+04
   162    0.47188E+04    0.10126E+01   -0.45013E+02    0.33818E+07    0.25540E+04
   163    0.47486E+04    0.10033E+01   -0.44756E+02    0.33628E+07    0.25235E+04
   164    0.47778E+04    0.99384E+00   -0.44473E+02    0.33440E+07    0.24934E+04
   165    0.48070E+04    0.98402E+00   -0.44163E+02    0.33254E+07    0.24637E+04
   166    0.48358E+04    0.97404E+00   -0.43827E+02    0.33069E+07    0.24345E+04
   167    0.48644E+04    0.96367E+00   -0.43465E+02    0.32885E+07    0.24058E+04
   168    0.48926E+04    0.95328E+00   -0.43075E+02    0.32703E+07    0.23774E+04
   169    0.49205E+04    0.94257E+00   -0.42658E+02    0.32523E+07    0.23496E+04
   170    0.49481E+04    0.93178E+00   -0.42215E+02    0.32344E+07    0.23221E+04
   171    0.49752E+04    0.92088E+00   -0.41743E+02    0.32166E+07    0.22952E+04
   172    0.50019E+04    0.90982E+00   -0.41244E+02    0.31990E+07    0.22686E+04
   173    0.50282E+04    0.89859E+00   -0.40717E+02    0.31815E+07    0.22426E+04
   174    0.50542E+04    0.88748E+00   -0.40164E+02    0.31642E+07    0.22169E+04
   175    0.50798E+04    0.87621E+00   -0.39583E+02    0.31470E+07    0.21918E+04
   176    0.51049E+04    0.86499E+00   -0.38974E+02    0.31299E+07    0.21670E+04
