#    L    TT             EE             BB             TE             PP             TP             EP          
    77    0.20357E+04    0.42229E+00    0.00000E+00   -0.91087E+01    0.12175E-06    0.50405E-03   -0.14034E-06
    78    0.20619E+04    0.43673E+00    0.00000E+00   -0.96391E+01    0.12103E-06    0.49599E-03   -0.10355E-06
    79    0.20883E+04    0.45131E+00    0.00000E+00   -0.10178E+02    0.12031E-06    0.48801E-03   -0.71380E-07
    80    0.21149E+04    0.46605E+00    0.00000E+00   -0.10726E+02    0.11959E-06    0.48007E-03   -0.50789E-07
    81    0.21418E+04    0.48087E+00    0.00000E+00   -0.11285E+02    0.11887E-06    0.47215E-03   -0.46941E-07
    82    0.21689E+04    0.49581E+00    0.00000E+00   -0.11853E+02    0.11815E-06    0.46429E-03   -0.57876E-07
    83    0.21962E+04    0.51085E+00    0.00000E+00   -0.12429E+02    0.11744E-06    0.45652E-03   -0.79854E-07
    84    0.22237E+04    0.52597E+00    0.00000E+00   -0.13013E+02    0.11672E-06    0.44888E-03   -0.10914E-06
    85    0.22514E+04    0.54115E+00    0.00000E+00   -0.13604E+02    0.11601E-06    0.44142E-03   -0.14200E-06
    86    0.22793E+04    0.55641E+00    0.00000E+00   -0.14203E+02    0.11530E-06    0.43417E-03   -0.17508E-06
    87    0.23076E+04    0.57170E+00    0.00000E+00   -0.14808E+02    0.11459E-06    0.42712E-03   -0.20654E-06
    88    0.23360E+04    0.58706E+00    0.00000E+00   -0.15419E+02    0.11389E-06    0.42026E-03   -0.23491E-06
    89    0.23646E+04    0.60246E+00    0.00000E+00   -0.16038E+02    0.11319E-06    0.41358E-03   -0.25873E-06
    90    0.23935E+04    0.61785E+00    0.00000E+00   -0.16662E+02    0.11249E-06    0.40706E-03   -0.27654E-06
    91    0.24226E+04    0.63325E+00    0.00000E+00   -0.17291E+02    0.11179E-06    0.40070E-03   -0.28721E-06
    92    0.24519E+04    0.64863E+00    0.00000E+00   -0.17926E+02    0.11110E-06    0.39447E-03   -0.29099E-06
    93    0.24815E+04    0.66397E+00    0.00000E+00   -0.18565E+02    0.11041E-06    0.38839E-03   -0.28849E-06
    94    0.25112E+04    0.67926E+00    0.00000E+00   -0.19208E+02    0.10972E-06    0.38244E-03   -0.28028E-06
    95    0.25412E+04    0.69448E+00    0.00000E+00   -0.19855E+02    0.10904E-06    0.37663E-03   -0.26696E-06
    96    0.25712E+04    0.70962E+00    0.00000E+00   -0.20505E+02    0.10836E-06    0.37094E-03   -0.24912E-06
    97    0.26016E+04    0.72467E+00    0.00000E+00   -0.21159E+02    0.10768E-06    0.36538E-03   -0.22736E-06
    98    0.26323E+04    0.73962E+00    0.00000E+00   -0.21813E+02    0.10701E-06    0.35993E-03   -0.20225E-06
    99    0.26630E+04    0.75443E+00    0.00000E+00   -0.22470E+02    0.10634E-06    0.35460E-03   -0.17439E-06
   100    0.26940E+04    0.76910E+00    0.00000E+00   -0.23127E+02    0.10568E-06    0.34938E-03   -0.14436E-06
   101    0.27252E+04    0.78369E+00    0.00000E+00   -0.23786E+02    0.10502E-06    0.34426E-03   -0.11276E-06
   102    0.27569E+04    0.79805E+00    0.00000E+00   -0.24445E+02    0.10436E-06    0.33925E-03   -0.80174E-07
   103    0.27886E+04    0.81227E+00    0.00000E+00   -0.25105E+02    0.10371E-06    0.33433E-03   -0.47186E-07
   104    0.28204E+04    0.82633E+00    0.00000E+00   -0.25762E+02    0.10305E-06    0.32951E-03   -0.14386E-07
   105    0.28524E+04    0.84016E+00    0.00000E+00   -0.26419E+02    0.10241E-06    0.32477E-03    0.17640E-07
   106    0.28847E+04    0.85384E+00    0.00000E+00   -0.27074E+02    0.10177E-06    0.32012E-03    0.48306E-07
   107    0.29169E+04    0.86721E+00    0.00000E+00   -0.27726E+02    0.10113E-06    0.31555E-03    0.77025E-07
   108    0.29494E+04    0.88037E+00    0.00000E+00   -0.28376E+02    0.10049E-06    0.31105E-03    0.10321E-06
   109    0.29822E+04    0.89322E+00    0.00000E+00   -0.29023E+02    0.99865E-07    0.30663E-03    0.12628E-06
   110    0.30150E+04    0.90576E+00    0.00000E+00   -0.29664E+02    0.99239E-07    0.30227E-03    0.14564E-06
   111    0.30479E+04    0.91808E+00    0.00000E+00   -0.30302E+02    0.98618E-07    0.29798E-03    0.16086E-06
   112    0.30810E+04    0.93010E+00    0.00000E+00   -0.30936E+02    0.98001E-07    0.29374E-03    0.17208E-06
   113    0.31144E+04    0.94182E+00    0.00000E+00   -0.31564E+02    0.97389E-07    0.28958E-03    0.17958E-06
   114    0.31478E+04    0.95316E+00    0.00000E+00   -0.32185E+02    0.96781E-07    0.28547E-03    0.18366E-06
   115    0.31815E+04    0.96428E+00    0.00000E+00   -0.32799E+02    0.96177E-07    0.28143E-03    0.18459E-06
