#    L    TT             EE             BB             TE             PP             TP             EP          
    54    0.14998E+04    0.15346E+00    0.00000E+00   -0.25492E+00    0.13763E-06    0.76516E-03   -0.52548E-06
    55    0.15204E+04    0.16276E+00    0.00000E+00   -0.49837E+00    0.13702E-06    0.74990E-03   -0.53340E-06
    56    0.15413E+04    0.17232E+00    0.00000E+00   -0.75432E+00    0.13640E-06    0.73537E-03   -0.50570E-06
    57    0.15625E+04    0.18204E+00    0.00000E+00   -0.10227E+01    0.13576E-06    0.72152E-03   -0.45093E-06
    58    0.15840E+04    0.19193E+00    0.00000E+00   -0.13043E+01    0.13512E-06    0.70824E-03   -0.38131E-06
    59    0.16056E+04    0.20203E+00    0.00000E+00   -0.15998E+01    0.13446E-06    0.69546E-03   -0.30903E-06
    60    0.16274E+04    0.21240E+00    0.00000E+00   -0.19088E+01    0.13379E-06    0.68306E-03   -0.24629E-06
    61    0.16497E+04    0.22313E+00    0.00000E+00   -0.22302E+01    0.13312E-06    0.67097E-03   -0.20227E-06
    62    0.16719E+04    0.23420E+00    0.00000E+00   -0.25650E+01    0.13244E-06    0.65912E-03   -0.17434E-06
    63    0.16942E+04    0.24558E+00    0.00000E+00   -0.29143E+01    0.13175E-06    0.64745E-03   -0.15690E-06
    64    0.17168E+04    0.25727E+00    0.00000E+00   -0.32791E+01    0.13106E-06    0.63589E-03   -0.14435E-06
    65    0.17396E+04    0.26926E+00    0.00000E+00   -0.36602E+01    0.13036E-06    0.62439E-03   -0.13112E-06
    66    0.17626E+04    0.28147E+00    0.00000E+00   -0.40555E+01    0.12966E-06    0.61290E-03   -0.11361E-06
    67    0.17858E+04    0.29390E+00    0.00000E+00   -0.44624E+01    0.12895E-06    0.60151E-03   -0.96135E-07
    68    0.18094E+04    0.30660E+00    0.00000E+00   -0.48792E+01    0.12824E-06    0.59030E-03   -0.84974E-07
    69    0.18332E+04    0.31951E+00    0.00000E+00   -0.53042E+01    0.12753E-06    0.57936E-03   -0.86401E-07
    70    0.18573E+04    0.33269E+00    0.00000E+00   -0.57391E+01    0.12682E-06    0.56879E-03   -0.10668E-06
    71    0.18815E+04    0.34611E+00    0.00000E+00   -0.61862E+01    0.12611E-06    0.55867E-03   -0.14908E-06
    72    0.19060E+04    0.35975E+00    0.00000E+00   -0.66470E+01    0.12539E-06    0.54897E-03   -0.20493E-06
    73    0.19305E+04    0.37359E+00    0.00000E+00   -0.71219E+01    0.12467E-06    0.53965E-03   -0.26254E-06
    74    0.19553E+04    0.38760E+00    0.00000E+00   -0.76101E+01    0.12396E-06    0.53068E-03   -0.31029E-06
