#    L    TT             EE             BB             TE             PP             TP             EP          
    55    0.15109E+04    0.16068E+00    0.00000E+00   -0.46828E+00    0.13752E-06    0.74632E-03   -0.53799E-06
    56    0.15316E+04    0.17011E+00    0.00000E+00   -0.72096E+00    0.13690E-06    0.73193E-03   -0.51197E-06
    57    0.15525E+04    0.17970E+00    0.00000E+00   -0.98584E+00    0.13627E-06    0.71820E-03   -0.45655E-06
    58    0.15737E+04    0.18945E+00    0.00000E+00   -0.12637E+01    0.13563E-06    0.70503E-03   -0.38495E-06
    59    0.15950E+04    0.19940E+00    0.00000E+00   -0.15554E+01    0.13498E-06    0.69236E-03   -0.31036E-06
    60    0.16165E+04    0.20962E+00    0.00000E+00   -0.18603E+01    0.13432E-06    0.68008E-03   -0.24598E-06
    61    0.16385E+04    0.22019E+00    0.00000E+00   -0.21776E+01    0.13365E-06    0.66813E-03   -0.20172E-06
    62    0.16604E+04    0.23110E+00    0.00000E+00   -0.25081E+01    0.13297E-06    0.65644E-03   -0.17458E-06
    63    0.16823E+04    0.24231E+00    0.00000E+00   -0.28530E+01    0.13228E-06    0.64492E-03   -0.15833E-06
    64    0.17047E+04    0.25384E+00    0.00000E+00   -0.32132E+01    0.13159E-06    0.63352E-03   -0.14677E-06
    65    0.17271E+04    0.26564E+00    0.00000E+00   -0.35895E+01    0.13090E-06    0.62216E-03   -0.13369E-06
    66    0.17498E+04    0.27767E+00    0.00000E+00   -0.39799E+01    0.13020E-06    0.61081E-03   -0.11505E-06
    67    0.17726E+04    0.28991E+00    0.00000E+00   -0.43817E+01    0.12950E-06    0.59953E-03   -0.95473E-07
    68    0.17959E+04    0.30242E+00    0.00000E+00   -0.47932E+01    0.12879E-06    0.58842E-03   -0.81718E-07
    69    0.18194E+04    0.31513E+00    0.00000E+00   -0.52127E+01    0.12809E-06    0.57757E-03   -0.80546E-07
    70    0.18432E+04    0.32810E+00    0.00000E+00   -0.56419E+01    0.12738E-06    0.56708E-03   -0.98706E-07
    71    0.18671E+04    0.34131E+00    0.00000E+00   -0.60832E+01    0.12667E-06    0.55703E-03   -0.13987E-06
    72    0.18911E+04    0.35474E+00    0.00000E+00   -0.65380E+01    0.12596E-06    0.54739E-03   -0.19542E-06
    73    0.19154E+04    0.36835E+00    0.00000E+00   -0.70067E+01    0.12524E-06    0.53813E-03   -0.25370E-06
    74    0.19398E+04    0.38214E+00    0.00000E+00   -0.74884E+01    0.12453E-06    0.52922E-03   -0.30304E-06
    75    0.19645E+04    0.39610E+00    0.00000E+00   -0.79817E+01    0.12381E-06    0.52063E-03   -0.33180E-06
    76    0.19896E+04    0.41025E+00    0.00000E+00   -0.84858E+01    0.12310E-06    0.51231E-03   -0.33115E-06
    77    0.20149E+04    0.42457E+00    0.00000E+00   -0.90006E+01    0.12238E-06    0.50423E-03   -0.30351E-06
    78    0.20407E+04    0.43909E+00    0.00000E+00   -0.95275E+01    0.12166E-06    0.49636E-03   -0.25409E-06
    79    0.20666E+04    0.45375E+00    0.00000E+00   -0.10063E+02    0.12095E-06    0.48865E-03   -0.18811E-06
    80    0.20928E+04    0.46857E+00    0.00000E+00   -0.10608E+02    0.12023E-06    0.48106E-03   -0.11076E-06
    81    0.21191E+04    0.48348E+00    0.00000E+00   -0.11163E+02    0.11951E-06    0.47356E-03   -0.27799E-07
    82    0.21458E+04    0.49851E+00    0.00000E+00   -0.11728E+02    0.11880E-06    0.46615E-03    0.52775E-07
    83    0.21726E+04    0.51363E+00    0.00000E+00   -0.12301E+02    0.11809E-06    0.45880E-03    0.12243E-06
    84    0.21996E+04    0.52884E+00    0.00000E+00   -0.12882E+02    0.11737E-06    0.45153E-03    0.17263E-06
    85    0.22268E+04    0.54410E+00    0.00000E+00   -0.13471E+02    0.11666E-06    0.44432E-03    0.19484E-06
    86    0.22542E+04    0.55944E+00    0.00000E+00   -0.14067E+02    0.11596E-06    0.43716E-03    0.18360E-06
    87    0.22820E+04    0.57481E+00    0.00000E+00   -0.14670E+02    0.11525E-06    0.43009E-03    0.14560E-06
    88    0.23098E+04    0.59024E+00    0.00000E+00   -0.15278E+02    0.11455E-06    0.42312E-03    0.90579E-07
    89    0.23380E+04    0.60570E+00    0.00000E+00   -0.15895E+02    0.11385E-06    0.41628E-03    0.28251E-07
    90    0.23664E+04    0.62118E+00    0.00000E+00   -0.16516E+02    0.11316E-06    0.40959E-03   -0.31660E-07
    91    0.23949E+04    0.63664E+00    0.00000E+00   -0.17143E+02    0.11246E-06    0.40308E-03   -0.81207E-07
    92    0.24237E+04    0.65209E+00    0.00000E+00   -0.17774E+02    0.11177E-06    0.39673E-03   -0.11949E-06
    93    0.24528E+04    0.66751E+00    0.00000E+00   -0.18411E+02    0.11108E-06    0.39054E-03   -0.14738E-06
    94    0.24820E+04    0.68287E+00    0.00000E+00   -0.19051E+02    0.11040E-06    0.38451E-03   -0.16574E-06
