#    L    TT             EE             TE             PP             TP          
   110    0.31320E+04    0.95313E+00   -0.31005E+02    0.45501E+07    0.50123E+04
   111    0.31662E+04    0.96615E+00   -0.31673E+02    0.45224E+07    0.49421E+04
   112    0.32007E+04    0.97885E+00   -0.32337E+02    0.44948E+07    0.48729E+04
   113    0.32353E+04    0.99124E+00   -0.32995E+02    0.44674E+07    0.48047E+04
   114    0.32701E+04    0.10032E+01   -0.33645E+02    0.44402E+07    0.47375E+04
   115    0.33051E+04    0.10150E+01   -0.34289E+02    0.44132E+07    0.46713E+04
   116    0.33401E+04    0.10263E+01   -0.34926E+02    0.43863E+07    0.46061E+04
   117    0.33754E+04    0.10372E+01   -0.35553E+02    0.43596E+07    0.45419E+04
   118    0.34108E+04    0.10478E+01   -0.36173E+02    0.43332E+07    0.44787E+04
   119    0.34463E+04    0.10581E+01   -0.36783E+02    0.43068E+07    0.44164E+04
   120    0.34819E+04    0.10678E+01   -0.37382E+02    0.42807E+07    0.43552E+04
   121    0.35175E+04    0.10772E+01   -0.37971E+02    0.42547E+07    0.42950E+04
   122    0.35532E+04    0.10862E+01   -0.38549E+02    0.42290E+07    0.42358E+04
   123    0.35890E+04    0.10946E+01   -0.39116E+02    0.42034E+07    0.41775E+04
   124    0.36248E+04    0.11026E+01   -0.39669E+02    0.41779E+07    0.41203E+04
   125    0.36607E+04    0.11102E+01   -0.40209E+02    0.41527E+07    0.40640E+04
   126    0.36966E+04    0.11174E+01   -0.40737E+02    0.41277E+07    0.40088E+04
   127    0.37325E+04    0.11240E+01   -0.41251E+02    0.41028E+07    0.39545E+04
   128    0.37684E+04    0.11302E+01   -0.41750E+02    0.40781E+07    0.39013E+04
   129    0.38044E+04    0.11359E+01   -0.42234E+02    0.40536E+07    0.38490E+04
   130    0.38403E+04    0.11410E+01   -0.42702E+02    0.40293E+07    0.37977E+04
   131    0.38762E+04    0.11457E+01   -0.43155E+02    0.40052E+07    0.37474E+04
   132    0.39123E+04    0.11498E+01   -0.43590E+02    0.39812E+07    0.36981E+04
   133    0.39482E+04    0.11535E+01   -0.44010E+02    0.39574E+07    0.36497E+04
   134    0.39841E+04    0.11567E+01   -0.44410E+02    0.39338E+07    0.36022E+04
   135    0.40200E+04    0.11593E+01   -0.44792E+02    0.39104E+07    0.35556E+04
   136    0.40557E+04    0.11614E+01   -0.45155E+02    0.38872E+07    0.35099E+04
   137    0.40915E+04    0.11631E+01   -0.45498E+02    0.38642E+07    0.34651E+04
   138    0.41271E+04    0.11641E+01   -0.45822E+02    0.38413E+07    0.34211E+04
   139    0.41625E+04    0.11648E+01   -0.46126E+02    0.38186E+07    0.33778E+04
   140    0.41980E+04    0.11648E+01   -0.46409E+02    0.37961E+07    0.33354E+04
   141    0.42333E+04    0.11643E+01   -0.46670E+02    0.37737E+07    0.32936E+04
   142    0.42685E+04    0.11633E+01   -0.46910E+02    0.37515E+07    0.32527E+04
   143    0.43037E+04    0.11618E+01   -0.47129E+02    0.37295E+07    0.32124E+04
   144    0.43386E+04    0.11598E+01   -0.47325E+02    0.37077E+07    0.31728E+04
   145    0.43734E+04    0.11574E+01   -0.47499E+02    0.36860E+07    0.31338E+04
   146    0.44083E+04    0.11544E+01   -0.47649E+02    0.36645E+07    0.30955E+04
   147    0.44428E+04    0.11509E+01   -0.47776E+02    0.36432E+07    0.30578E+04
   148    0.44771E+04    0.11469E+01   -0.47879E+02    0.36221E+07    0.30207E+04
   149    0.45114E+04    0.11424E+01   -0.47959E+02    0.36011E+07    0.29841E+04
   150    0.45453E+04    0.11376E+01   -0.48012E+02    0.35802E+07    0.29480E+04
   151    0.45791E+04    0.11322E+01   -0.48041E+02    0.35596E+07    0.29125E+04
   152    0.46126E+04    0.11263E+01   -0.48045E+02    0.35391E+07    0.28775E+04
   153    0.46460E+04    0.11200E+01   -0.48023E+02    0.35187E+07    0.28430E+04
   154    0.46791E+04    0.11134E+01   -0.47974E+02    0.34986E+07    0.28089E+04
   155    0.47120E+04    0.11063E+01   -0.47901E+02    0.34786E+07    0.27754E+04
   156    0.47445E+04    0.10988E+01   -0.47801E+02    0.34587E+07    0.27423E+04
   157    0.47769E+04    0.10909E+01   -0.47674E+02    0.34390E+07    0.27098E+04
   158    0.48091E+04    0.10827E+01   -0.47520E+02    0.34195E+07    0.26777E+04
   159    0.48409E+04    0.10741E+01   -0.47339E+02    0.34001E+07    0.26461E+04
   160    0.48724E+04    0.10651E+01   -0.47131E+02    0.33808E+07    0.26149E+04
   161    0.49038E+04    0.10559E+01   -0.46895E+02    0.33618E+07    0.25843E+04
   162    0.49348E+04    0.10463E+01   -0.46633E+02    0.33428E+07    0.25541E+04
   163    0.49656E+04    0.10364E+01   -0.46343E+02    0.33241E+07    0.25243E+04
   164    0.49960E+04    0.10262E+01   -0.46025E+02    0.33055E+07    0.24950E+04
   165    0.50262E+04    0.10158E+01   -0.45679E+02    0.32870E+07    0.24661E+04
   166    0.50561E+04    0.10052E+01   -0.45305E+02    0.32687E+07    0.24377E+04
   167    0.50858E+04    0.99415E+00   -0.44904E+02    0.32505E+07    0.24098E+04
   168    0.51150E+04    0.98313E+00   -0.44474E+02    0.32325E+07    0.23822E+04
   169    0.51438E+04    0.97181E+00   -0.44015E+02    0.32146E+07    0.23551E+04
   170    0.51724E+04    0.96040E+00   -0.43528E+02    0.31969E+07    0.23284E+04
   171    0.52004E+04    0.94891E+00   -0.43011E+02    0.31793E+07    0.23022E+04
   172    0.52281E+04    0.93727E+00   -0.42466E+02    0.31619E+07    0.22763E+04
   173    0.52552E+04    0.92547E+00   -0.41892E+02    0.31446E+07    0.22509E+04
   174    0.52821E+04    0.91382E+00   -0.41290E+02    0.31274E+07    0.22259E+04
   175    0.53085E+04    0.90202E+00   -0.40658E+02    0.31104E+07    0.22013E+04
   176    0.53344E+04    0.89029E+00   -0.39997E+02    0.30935E+07    0.21771E+04
   177    0.53599E+04    0.87856E+00   -0.39308E+02    0.30768E+07    0.21532E+04
   178    0.53849E+04    0.86705E+00   -0.38590E+02    0.30602E+07    0.21298E+04
   179    0.54094E+04    0.85548E+00   -0.37842E+02    0.30437E+07    0.21068E+04
   180    0.54335E+04    0.84406E+00   -0.37067E+02    0.30274E+07    0.20841E+04
   181    0.54572E+04    0.83280E+00   -0.36264E+02    0.30112E+07    0.20617E+04
   182    0.54803E+04    0.82177E+00   -0.35432E+02    0.29951E+07    0.20398E+04
   183    0.55029E+04    0.81091E+00   -0.34572E+02    0.29792E+07    0.20181E+04
   184    0.55251E+04    0.80029E+00   -0.33683E+02    0.29634E+07    0.19968E+04
   185    0.55468E+04    0.79005E+00   -0.32769E+02    0.29477E+07    0.19759E+04
   186    0.55676E+04    0.78007E+00   -0.31825E+02    0.29322E+07    0.19552E+04
   187    0.55883E+04    0.77048E+00   -0.30853E+02    0.29167E+07    0.19349E+04
   188    0.56084E+04    0.76128E+00   -0.29855E+02    0.29014E+07    0.19149E+04
   189    0.56279E+04    0.75250E+00   -0.28830E+02    0.28863E+07    0.18952E+04
   190    0.56472E+04    0.74419E+00   -0.27779E+02    0.28712E+07    0.18757E+04
   191    0.56656E+04    0.73638E+00   -0.26700E+02    0.28563E+07    0.18566E+04
   192    0.56835E+04    0.72910E+00   -0.25595E+02    0.28415E+07    0.18377E+04
   193    0.57009E+04    0.72239E+00   -0.24465E+02    0.28268E+07    0.18191E+04
   194    0.57178E+04    0.71629E+00   -0.23308E+02    0.28122E+07    0.18007E+04
   195    0.57341E+04    0.71083E+00   -0.22127E+02    0.27977E+07    0.17826E+04
   196    0.57498E+04    0.70605E+00   -0.20920E+02    0.27834E+07    0.17648E+04
   197    0.57650E+04    0.70200E+00   -0.19690E+02    0.27691E+07    0.17471E+04
   198    0.57797E+04    0.69870E+00   -0.18435E+02    0.27550E+07    0.17297E+04
   199    0.57938E+04    0.69620E+00   -0.17156E+02    0.27410E+07    0.17125E+04
   200    0.58073E+04    0.69453E+00   -0.15854E+02    0.27271E+07    0.16956E+04
   201    0.58202E+04    0.69374E+00   -0.14528E+02    0.27133E+07    0.16788E+04
   202    0.58326E+04    0.69385E+00   -0.13181E+02    0.26996E+07    0.16622E+04
