#    L    TT             EE             TE             PP             TP          
   131    0.37311E+04    0.10873E+01   -0.41243E+02    0.40039E+07    0.38110E+04
   132    0.37657E+04    0.10912E+01   -0.41657E+02    0.39799E+07    0.37604E+04
   133    0.38003E+04    0.10946E+01   -0.42055E+02    0.39562E+07    0.37108E+04
   134    0.38348E+04    0.10975E+01   -0.42435E+02    0.39326E+07    0.36620E+04
   135    0.38694E+04    0.11000E+01   -0.42798E+02    0.39092E+07    0.36142E+04
   136    0.39037E+04    0.11019E+01   -0.43142E+02    0.38859E+07    0.35673E+04
   137    0.39381E+04    0.11033E+01   -0.43468E+02    0.38629E+07    0.35212E+04
   138    0.39724E+04    0.11043E+01   -0.43774E+02    0.38400E+07    0.34759E+04
   139    0.40065E+04    0.11048E+01   -0.44061E+02    0.38173E+07    0.34315E+04
   140    0.40406E+04    0.11047E+01   -0.44329E+02    0.37948E+07    0.33878E+04
   141    0.40745E+04    0.11042E+01   -0.44575E+02    0.37725E+07    0.33448E+04
   142    0.41084E+04    0.11031E+01   -0.44801E+02    0.37503E+07    0.33026E+04
   143    0.41423E+04    0.11017E+01   -0.45007E+02    0.37283E+07    0.32611E+04
   144    0.41759E+04    0.10996E+01   -0.45191E+02    0.37065E+07    0.32203E+04
   145    0.42093E+04    0.10973E+01   -0.45354E+02    0.36848E+07    0.31801E+04
   146    0.42429E+04    0.10943E+01   -0.45494E+02    0.36634E+07    0.31405E+04
   147    0.42760E+04    0.10909E+01   -0.45611E+02    0.36420E+07    0.31016E+04
   148    0.43090E+04    0.10870E+01   -0.45707E+02    0.36209E+07    0.30632E+04
   149    0.43420E+04    0.10827E+01   -0.45779E+02    0.35999E+07    0.30254E+04
   150    0.43747E+04    0.10780E+01   -0.45825E+02    0.35791E+07    0.29880E+04
   151    0.44072E+04    0.10729E+01   -0.45849E+02    0.35584E+07    0.29512E+04
   152    0.44394E+04    0.10672E+01   -0.45849E+02    0.35379E+07    0.29149E+04
   153    0.44715E+04    0.10611E+01   -0.45823E+02    0.35176E+07    0.28791E+04
   154    0.45033E+04    0.10547E+01   -0.45773E+02    0.34974E+07    0.28438E+04
   155    0.45350E+04    0.10479E+01   -0.45698E+02    0.34774E+07    0.28090E+04
   156    0.45662E+04    0.10407E+01   -0.45598E+02    0.34576E+07    0.27746E+04
   157    0.45974E+04    0.10332E+01   -0.45472E+02    0.34379E+07    0.27408E+04
   158    0.46283E+04    0.10254E+01   -0.45320E+02    0.34183E+07    0.27074E+04
   159    0.46589E+04    0.10171E+01   -0.45143E+02    0.33990E+07    0.26745E+04
   160    0.46893E+04    0.10085E+01   -0.44938E+02    0.33797E+07    0.26421E+04
