#    L    TT             EE             BB             TE             PP             TP             EP          
    55    0.15275E+04    0.16366E+00    0.00000E+00   -0.57536E+00    0.13567E-06    0.76730E-03   -0.49484E-06
    56    0.15486E+04    0.17325E+00    0.00000E+00   -0.83553E+00    0.13505E-06    0.75244E-03   -0.45152E-06
    57    0.15700E+04    0.18300E+00    0.00000E+00   -0.11085E+01    0.13442E-06    0.73834E-03   -0.38779E-06
    58    0.15917E+04    0.19292E+00    0.00000E+00   -0.13950E+01    0.13378E-06    0.72484E-03   -0.31408E-06
    59    0.16136E+04    0.20305E+00    0.00000E+00   -0.16957E+01    0.13313E-06    0.71179E-03   -0.24079E-06
    60    0.16356E+04    0.21344E+00    0.00000E+00   -0.20096E+01    0.13247E-06    0.69903E-03   -0.17829E-06
    61    0.16581E+04    0.22419E+00    0.00000E+00   -0.23360E+01    0.13180E-06    0.68645E-03   -0.13458E-06
    62    0.16804E+04    0.23528E+00    0.00000E+00   -0.26757E+01    0.13112E-06    0.67400E-03   -0.10825E-06
    63    0.17029E+04    0.24668E+00    0.00000E+00   -0.30297E+01    0.13044E-06    0.66167E-03   -0.95539E-07
    64    0.17258E+04    0.25839E+00    0.00000E+00   -0.33991E+01    0.12975E-06    0.64945E-03   -0.92687E-07
    65    0.17487E+04    0.27038E+00    0.00000E+00   -0.37846E+01    0.12905E-06    0.63732E-03   -0.95943E-07
    66    0.17720E+04    0.28260E+00    0.00000E+00   -0.41843E+01    0.12835E-06    0.62529E-03   -0.10227E-06
    67    0.17954E+04    0.29504E+00    0.00000E+00   -0.45955E+01    0.12765E-06    0.61344E-03   -0.11150E-06
    68    0.18192E+04    0.30773E+00    0.00000E+00   -0.50165E+01    0.12695E-06    0.60186E-03   -0.12416E-06
    69    0.18433E+04    0.32064E+00    0.00000E+00   -0.54456E+01    0.12624E-06    0.59065E-03   -0.14079E-06
    70    0.18676E+04    0.33381E+00    0.00000E+00   -0.58846E+01    0.12553E-06    0.57990E-03   -0.16191E-06
    71    0.18921E+04    0.34723E+00    0.00000E+00   -0.63360E+01    0.12483E-06    0.56969E-03   -0.18712E-06
    72    0.19168E+04    0.36086E+00    0.00000E+00   -0.68010E+01    0.12412E-06    0.55995E-03   -0.21218E-06
    73    0.19416E+04    0.37468E+00    0.00000E+00   -0.72802E+01    0.12340E-06    0.55062E-03   -0.23193E-06
    74    0.19666E+04    0.38867E+00    0.00000E+00   -0.77728E+01    0.12269E-06    0.54161E-03   -0.24119E-06
    75    0.19920E+04    0.40284E+00    0.00000E+00   -0.82773E+01    0.12198E-06    0.53285E-03   -0.23482E-06
    76    0.20176E+04    0.41720E+00    0.00000E+00   -0.87929E+01    0.12126E-06    0.52426E-03   -0.20986E-06
    77    0.20436E+04    0.43172E+00    0.00000E+00   -0.93195E+01    0.12055E-06    0.51582E-03   -0.17214E-06
