#    L    TT             EE             BB             TE             PP             TP             EP          
    55    0.15274E+04    0.16159E+00    0.00000E+00   -0.54869E+00    0.13545E-06    0.75668E-03   -0.52120E-06
    56    0.15485E+04    0.17108E+00    0.00000E+00   -0.80617E+00    0.13483E-06    0.74200E-03   -0.48437E-06
    57    0.15699E+04    0.18072E+00    0.00000E+00   -0.10762E+01    0.13420E-06    0.72802E-03   -0.41720E-06
    58    0.15916E+04    0.19053E+00    0.00000E+00   -0.13596E+01    0.13355E-06    0.71463E-03   -0.33423E-06
    59    0.16135E+04    0.20054E+00    0.00000E+00   -0.16569E+01    0.13290E-06    0.70171E-03   -0.25000E-06
    60    0.16355E+04    0.21082E+00    0.00000E+00   -0.19676E+01    0.13223E-06    0.68915E-03   -0.17901E-06
    61    0.16580E+04    0.22145E+00    0.00000E+00   -0.22906E+01    0.13156E-06    0.67685E-03   -0.13224E-06
    62    0.16804E+04    0.23242E+00    0.00000E+00   -0.26270E+01    0.13088E-06    0.66475E-03   -0.10678E-06
    63    0.17029E+04    0.24370E+00    0.00000E+00   -0.29776E+01    0.13019E-06    0.65280E-03   -0.96238E-07
    64    0.17258E+04    0.25529E+00    0.00000E+00   -0.33437E+01    0.12950E-06    0.64096E-03   -0.94221E-07
    65    0.17488E+04    0.26716E+00    0.00000E+00   -0.37258E+01    0.12880E-06    0.62920E-03   -0.94360E-07
    66    0.17720E+04    0.27926E+00    0.00000E+00   -0.41220E+01    0.12810E-06    0.61749E-03   -0.92034E-07
    67    0.17955E+04    0.29157E+00    0.00000E+00   -0.45296E+01    0.12740E-06    0.60589E-03   -0.89600E-07
    68    0.18193E+04    0.30415E+00    0.00000E+00   -0.49470E+01    0.12669E-06    0.59451E-03   -0.91153E-07
    69    0.18434E+04    0.31694E+00    0.00000E+00   -0.53725E+01    0.12599E-06    0.58342E-03   -0.10078E-06
    70    0.18677E+04    0.32998E+00    0.00000E+00   -0.58079E+01    0.12528E-06    0.57274E-03   -0.12258E-06
    71    0.18922E+04    0.34328E+00    0.00000E+00   -0.62556E+01    0.12457E-06    0.56251E-03   -0.15843E-06
    72    0.19169E+04    0.35679E+00    0.00000E+00   -0.67170E+01    0.12385E-06    0.55273E-03   -0.20151E-06
    73    0.19417E+04    0.37048E+00    0.00000E+00   -0.71925E+01    0.12314E-06    0.54334E-03   -0.24278E-06
    74    0.19668E+04    0.38435E+00    0.00000E+00   -0.76813E+01    0.12243E-06    0.53431E-03   -0.27327E-06
    75    0.19921E+04    0.39840E+00    0.00000E+00   -0.81818E+01    0.12171E-06    0.52558E-03   -0.28395E-06
    76    0.20177E+04    0.41263E+00    0.00000E+00   -0.86934E+01    0.12099E-06    0.51711E-03   -0.26833E-06
    77    0.20437E+04    0.42704E+00    0.00000E+00   -0.92159E+01    0.12028E-06    0.50887E-03   -0.22974E-06
    78    0.20701E+04    0.44165E+00    0.00000E+00   -0.97505E+01    0.11956E-06    0.50081E-03   -0.17400E-06
    79    0.20966E+04    0.45640E+00    0.00000E+00   -0.10294E+02    0.11884E-06    0.49291E-03   -0.10692E-06
    80    0.21234E+04    0.47131E+00    0.00000E+00   -0.10846E+02    0.11813E-06    0.48513E-03   -0.34289E-07
    81    0.21504E+04    0.48631E+00    0.00000E+00   -0.11410E+02    0.11741E-06    0.47744E-03    0.37960E-07
    82    0.21777E+04    0.50143E+00    0.00000E+00   -0.11982E+02    0.11670E-06    0.46983E-03    0.10339E-06
    83    0.22051E+04    0.51664E+00    0.00000E+00   -0.12563E+02    0.11598E-06    0.46229E-03    0.15543E-06
    84    0.22328E+04    0.53194E+00    0.00000E+00   -0.13152E+02    0.11527E-06    0.45482E-03    0.18752E-06
    85    0.22607E+04    0.54730E+00    0.00000E+00   -0.13748E+02    0.11457E-06    0.44741E-03    0.19311E-06
    86    0.22887E+04    0.56274E+00    0.00000E+00   -0.14352E+02    0.11386E-06    0.44008E-03    0.16829E-06
    87    0.23172E+04    0.57821E+00    0.00000E+00   -0.14963E+02    0.11316E-06    0.43283E-03    0.11971E-06
    88    0.23456E+04    0.59374E+00    0.00000E+00   -0.15579E+02    0.11246E-06    0.42569E-03    0.56675E-07
    89    0.23745E+04    0.60931E+00    0.00000E+00   -0.16204E+02    0.11176E-06    0.41869E-03   -0.11535E-07
