#    L    TT             EE             TE             PP             TP          
   143    0.41591E+04    0.11151E+01   -0.45412E+02    0.36875E+07    0.33217E+04
   144    0.41927E+04    0.11128E+01   -0.45586E+02    0.36658E+07    0.32799E+04
   145    0.42262E+04    0.11101E+01   -0.45739E+02    0.36444E+07    0.32389E+04
   146    0.42597E+04    0.11068E+01   -0.45869E+02    0.36231E+07    0.31984E+04
   147    0.42929E+04    0.11032E+01   -0.45975E+02    0.36020E+07    0.31586E+04
   148    0.43259E+04    0.10990E+01   -0.46059E+02    0.35810E+07    0.31193E+04
   149    0.43588E+04    0.10943E+01   -0.46119E+02    0.35602E+07    0.30806E+04
   150    0.43914E+04    0.10893E+01   -0.46153E+02    0.35396E+07    0.30425E+04
   151    0.44239E+04    0.10838E+01   -0.46163E+02    0.35191E+07    0.30049E+04
   152    0.44561E+04    0.10778E+01   -0.46150E+02    0.34988E+07    0.29678E+04
   153    0.44881E+04    0.10715E+01   -0.46109E+02    0.34787E+07    0.29312E+04
   154    0.45199E+04    0.10647E+01   -0.46044E+02    0.34587E+07    0.28951E+04
   155    0.45515E+04    0.10576E+01   -0.45954E+02    0.34388E+07    0.28595E+04
   156    0.45827E+04    0.10501E+01   -0.45838E+02    0.34192E+07    0.28244E+04
   157    0.46138E+04    0.10422E+01   -0.45696E+02    0.33997E+07    0.27898E+04
   158    0.46446E+04    0.10340E+01   -0.45528E+02    0.33803E+07    0.27557E+04
   159    0.46751E+04    0.10254E+01   -0.45333E+02    0.33611E+07    0.27221E+04
   160    0.47053E+04    0.10165E+01   -0.45111E+02    0.33421E+07    0.26890E+04
   161    0.47353E+04    0.10074E+01   -0.44863E+02    0.33232E+07    0.26564E+04
   162    0.47650E+04    0.99792E+00   -0.44589E+02    0.33044E+07    0.26243E+04
   163    0.47946E+04    0.98814E+00   -0.44287E+02    0.32859E+07    0.25927E+04
   164    0.48236E+04    0.97814E+00   -0.43959E+02    0.32674E+07    0.25616E+04
   165    0.48526E+04    0.96785E+00   -0.43602E+02    0.32491E+07    0.25310E+04
   166    0.48811E+04    0.95743E+00   -0.43219E+02    0.32310E+07    0.25008E+04
   167    0.49095E+04    0.94665E+00   -0.42810E+02    0.32130E+07    0.24711E+04
   168    0.49374E+04    0.93588E+00   -0.42372E+02    0.31952E+07    0.24419E+04
   169    0.49649E+04    0.92482E+00   -0.41906E+02    0.31775E+07    0.24132E+04
   170    0.49922E+04    0.91371E+00   -0.41413E+02    0.31599E+07    0.23850E+04
   171    0.50189E+04    0.90254E+00   -0.40891E+02    0.31425E+07    0.23572E+04
   172    0.50453E+04    0.89123E+00   -0.40342E+02    0.31252E+07    0.23299E+04
   173    0.50712E+04    0.87980E+00   -0.39764E+02    0.31081E+07    0.23030E+04
   174    0.50968E+04    0.86853E+00   -0.39159E+02    0.30911E+07    0.22767E+04
   175    0.51220E+04    0.85714E+00   -0.38526E+02    0.30743E+07    0.22508E+04
   176    0.51466E+04    0.84584E+00   -0.37864E+02    0.30576E+07    0.22253E+04
   177    0.51708E+04    0.83456E+00   -0.37175E+02    0.30410E+07    0.22004E+04
   178    0.51945E+04    0.82353E+00   -0.36458E+02    0.30246E+07    0.21758E+04
   179    0.52178E+04    0.81246E+00   -0.35712E+02    0.30083E+07    0.21517E+04
   180    0.52407E+04    0.80157E+00   -0.34940E+02    0.29921E+07    0.21280E+04
   181    0.52631E+04    0.79085E+00   -0.34141E+02    0.29761E+07    0.21047E+04
   182    0.52851E+04    0.78039E+00   -0.33313E+02    0.29602E+07    0.20819E+04
   183    0.53064E+04    0.77011E+00   -0.32459E+02    0.29444E+07    0.20594E+04
   184    0.53274E+04    0.76010E+00   -0.31578E+02    0.29288E+07    0.20373E+04
   185    0.53479E+04    0.75049E+00   -0.30671E+02    0.29132E+07    0.20155E+04
   186    0.53676E+04    0.74116E+00   -0.29736E+02    0.28979E+07    0.19942E+04
   187    0.53870E+04    0.73224E+00   -0.28774E+02    0.28826E+07    0.19731E+04
   188    0.54060E+04    0.72372E+00   -0.27787E+02    0.28675E+07    0.19525E+04
   189    0.54243E+04    0.71564E+00   -0.26774E+02    0.28524E+07    0.19321E+04
   190    0.54425E+04    0.70806E+00   -0.25736E+02    0.28375E+07    0.19121E+04
   191    0.54597E+04    0.70100E+00   -0.24671E+02    0.28228E+07    0.18923E+04
   192    0.54765E+04    0.69447E+00   -0.23581E+02    0.28081E+07    0.18729E+04
   193    0.54928E+04    0.68854E+00   -0.22467E+02    0.27936E+07    0.18538E+04
   194    0.55086E+04    0.68323E+00   -0.21328E+02    0.27791E+07    0.18349E+04
   195    0.55238E+04    0.67858E+00   -0.20165E+02    0.27648E+07    0.18163E+04
   196    0.55384E+04    0.67463E+00   -0.18978E+02    0.27506E+07    0.17980E+04
   197    0.55526E+04    0.67142E+00   -0.17769E+02    0.27365E+07    0.17799E+04
   198    0.55661E+04    0.66898E+00   -0.16535E+02    0.27226E+07    0.17620E+04
   199    0.55792E+04    0.66736E+00   -0.15280E+02    0.27087E+07    0.17444E+04
   200    0.55917E+04    0.66657E+00   -0.14002E+02    0.26949E+07    0.17270E+04
   201    0.56036E+04    0.66668E+00   -0.12702E+02    0.26813E+07    0.17098E+04
   202    0.56150E+04    0.66771E+00   -0.11381E+02    0.26677E+07    0.16928E+04
   203    0.56258E+04    0.66970E+00   -0.10038E+02    0.26543E+07    0.16760E+04
   204    0.56358E+04    0.67269E+00   -0.86762E+01    0.26410E+07    0.16594E+04
   205    0.56454E+04    0.67671E+00   -0.72936E+01    0.26277E+07    0.16430E+04
   206    0.56542E+04    0.68181E+00   -0.58912E+01    0.26146E+07    0.16268E+04
   207    0.56625E+04    0.68801E+00   -0.44697E+01    0.26016E+07    0.16108E+04
   208    0.56701E+04    0.69535E+00   -0.30296E+01    0.25886E+07    0.15950E+04
   209    0.56770E+04    0.70387E+00   -0.15712E+01    0.25758E+07    0.15794E+04
   210    0.56833E+04    0.71362E+00   -0.95524E-01    0.25631E+07    0.15639E+04
   211    0.56891E+04    0.72462E+00    0.13974E+01    0.25504E+07    0.15487E+04
   212    0.56940E+04    0.73690E+00    0.29065E+01    0.25379E+07    0.15336E+04
   213    0.56984E+04    0.75052E+00    0.44319E+01    0.25255E+07    0.15187E+04
   214    0.57022E+04    0.76546E+00    0.59723E+01    0.25131E+07    0.15040E+04
   215    0.57053E+04    0.78191E+00    0.75270E+01    0.25009E+07    0.14895E+04
   216    0.57077E+04    0.79970E+00    0.90963E+01    0.24887E+07    0.14752E+04
   217    0.57096E+04    0.81898E+00    0.10678E+02    0.24767E+07    0.14610E+04
   218    0.57109E+04    0.83974E+00    0.12273E+02    0.24647E+07    0.14470E+04
   219    0.57115E+04    0.86200E+00    0.13882E+02    0.24528E+07    0.14332E+04
   220    0.57115E+04    0.88589E+00    0.15500E+02    0.24410E+07    0.14196E+04
   221    0.57109E+04    0.91134E+00    0.17130E+02    0.24293E+07    0.14061E+04
   222    0.57096E+04    0.93851E+00    0.18770E+02    0.24177E+07    0.13928E+04
   223    0.57076E+04    0.96732E+00    0.20420E+02    0.24062E+07    0.13796E+04
   224    0.57052E+04    0.99777E+00    0.22077E+02    0.23948E+07    0.13666E+04
   225    0.57021E+04    0.10300E+01    0.23745E+02    0.23834E+07    0.13538E+04
   226    0.56983E+04    0.10640E+01    0.25418E+02    0.23722E+07    0.13412E+04
   227    0.56939E+04    0.10999E+01    0.27099E+02    0.23610E+07    0.13287E+04
   228    0.56890E+04    0.11375E+01    0.28786E+02    0.23499E+07    0.13163E+04
   229    0.56834E+04    0.11769E+01    0.30478E+02    0.23389E+07    0.13041E+04
   230    0.56771E+04    0.12183E+01    0.32175E+02    0.23280E+07    0.12921E+04
   231    0.56702E+04    0.12615E+01    0.33876E+02    0.23171E+07    0.12802E+04
   232    0.56627E+04    0.13067E+01    0.35581E+02    0.23063E+07    0.12684E+04
   233    0.56546E+04    0.13539E+01    0.37287E+02    0.22956E+07    0.12568E+04
   234    0.56458E+04    0.14031E+01    0.38995E+02    0.22850E+07    0.12454E+04
   235    0.56364E+04    0.14543E+01    0.40704E+02    0.22745E+07    0.12340E+04
   236    0.56264E+04    0.15075E+01    0.42413E+02    0.22641E+07    0.12229E+04
   237    0.56157E+04    0.15628E+01    0.44122E+02    0.22537E+07    0.12118E+04
   238    0.56044E+04    0.16203E+01    0.45829E+02    0.22434E+07    0.12009E+04
   239    0.55926E+04    0.16797E+01    0.47535E+02    0.22331E+07    0.11902E+04
   240    0.55801E+04    0.17413E+01    0.49238E+02    0.22230E+07    0.11796E+04
   241    0.55670E+04    0.18051E+01    0.50936E+02    0.22129E+07    0.11691E+04
   242    0.55534E+04    0.18710E+01    0.52631E+02    0.22029E+07    0.11587E+04
   243    0.55391E+04    0.19392E+01    0.54320E+02    0.21930E+07    0.11484E+04
   244    0.55243E+04    0.20095E+01    0.56005E+02    0.21831E+07    0.11383E+04
   245    0.55088E+04    0.20821E+01    0.57681E+02    0.21733E+07    0.11283E+04
   246    0.54928E+04    0.21569E+01    0.59352E+02    0.21635E+07    0.11185E+04
   247    0.54763E+04    0.22339E+01    0.61013E+02    0.21539E+07    0.11087E+04
   248    0.54592E+04    0.23134E+01    0.62666E+02    0.21443E+07    0.10991E+04
   249    0.54416E+04    0.23949E+01    0.64310E+02    0.21348E+07    0.10896E+04
   250    0.54234E+04    0.24789E+01    0.65942E+02    0.21253E+07    0.10802E+04
   251    0.54047E+04    0.25651E+01    0.67565E+02    0.21159E+07    0.10709E+04
   252    0.53853E+04    0.26537E+01    0.69175E+02    0.21065E+07    0.10617E+04
   253    0.53657E+04    0.27444E+01    0.70773E+02    0.20973E+07    0.10526E+04
   254    0.53454E+04    0.28376E+01    0.72357E+02    0.20881E+07    0.10437E+04
   255    0.53246E+04    0.29330E+01    0.73927E+02    0.20789E+07    0.10348E+04
   256    0.53034E+04    0.30308E+01    0.75485E+02    0.20698E+07    0.10261E+04
   257    0.52817E+04    0.31308E+01    0.77021E+02    0.20608E+07    0.10175E+04
   258    0.52594E+04    0.32332E+01    0.78549E+02    0.20518E+07    0.10089E+04
   259    0.52367E+04    0.33379E+01    0.80053E+02    0.20429E+07    0.10005E+04
   260    0.52137E+04    0.34449E+01    0.81548E+02    0.20341E+07    0.99217E+03
   261    0.51901E+04    0.35542E+01    0.83011E+02    0.20253E+07    0.98393E+03
   262    0.51659E+04    0.36658E+01    0.84467E+02    0.20165E+07    0.97580E+03
   263    0.51417E+04    0.37797E+01    0.85905E+02    0.20079E+07    0.96777E+03
   264    0.51168E+04    0.38959E+01    0.87321E+02    0.19992E+07    0.95983E+03
   265    0.50914E+04    0.40142E+01    0.88705E+02    0.19907E+07    0.95198E+03
   266    0.50657E+04    0.41350E+01    0.90080E+02    0.19822E+07    0.94423E+03
   267    0.50394E+04    0.42579E+01    0.91424E+02    0.19737E+07    0.93658E+03
   268    0.50128E+04    0.43831E+01    0.92752E+02    0.19654E+07    0.92901E+03
   269    0.49857E+04    0.45105E+01    0.94056E+02    0.19570E+07    0.92153E+03
   270    0.49583E+04    0.46401E+01    0.95337E+02    0.19487E+07    0.91414E+03
   271    0.49305E+04    0.47718E+01    0.96594E+02    0.19405E+07    0.90684E+03
   272    0.49025E+04    0.49059E+01    0.97819E+02    0.19323E+07    0.89962E+03
   273    0.48740E+04    0.50418E+01    0.99029E+02    0.19242E+07    0.89249E+03
   274    0.48453E+04    0.51802E+01    0.10020E+03    0.19162E+07    0.88544E+03
   275    0.48161E+04    0.53204E+01    0.10135E+03    0.19082E+07    0.87848E+03
   276    0.47868E+04    0.54627E+01    0.10247E+03    0.19002E+07    0.87159E+03
   277    0.47570E+04    0.56071E+01    0.10357E+03    0.18923E+07    0.86478E+03
   278    0.47270E+04    0.57535E+01    0.10463E+03    0.18844E+07    0.85805E+03
   279    0.46966E+04    0.59019E+01    0.10566E+03    0.18766E+07    0.85140E+03
   280    0.46660E+04    0.60522E+01    0.10667E+03    0.18689E+07    0.84483E+03
   281    0.46353E+04    0.62046E+01    0.10765E+03    0.18612E+07    0.83833E+03
   282    0.46041E+04    0.63586E+01    0.10859E+03    0.18535E+07    0.83190E+03
   283    0.45727E+04    0.65146E+01    0.10951E+03    0.18459E+07    0.82554E+03
   284    0.45412E+04    0.66724E+01    0.11039E+03    0.18383E+07    0.81925E+03
   285    0.45094E+04    0.68321E+01    0.11124E+03    0.18308E+07    0.81304E+03
   286    0.44773E+04    0.69935E+01    0.11205E+03    0.18233E+07    0.80689E+03
   287    0.44451E+04    0.71566E+01    0.11284E+03    0.18159E+07    0.80081E+03
   288    0.44127E+04    0.73214E+01    0.11359E+03    0.18086E+07    0.79479E+03
   289    0.43800E+04    0.74878E+01    0.11431E+03    0.18012E+07    0.78884E+03
   290    0.43473E+04    0.76557E+01    0.11499E+03    0.17939E+07    0.78295E+03
   291    0.43143E+04    0.78258E+01    0.11563E+03    0.17867E+07    0.77712E+03
   292    0.42810E+04    0.79969E+01    0.11625E+03    0.17795E+07    0.77135E+03
   293    0.42478E+04    0.81688E+01    0.11682E+03    0.17724E+07    0.76564E+03
   294    0.42144E+04    0.83429E+01    0.11737E+03    0.17652E+07    0.75999E+03
   295    0.41810E+04    0.85177E+01    0.11787E+03    0.17582E+07    0.75439E+03
   296    0.41473E+04    0.86947E+01    0.11834E+03    0.17512E+07    0.74885E+03
   297    0.41136E+04    0.88717E+01    0.11878E+03    0.17442E+07    0.74337E+03
   298    0.40797E+04    0.90509E+01    0.11917E+03    0.17372E+07    0.73793E+03
   299    0.40458E+04    0.92315E+01    0.11953E+03    0.17303E+07    0.73255E+03
   300    0.40117E+04    0.94120E+01    0.11984E+03    0.17235E+07    0.72722E+03
