#    L    TT             EE             TE             PP             TP          
  1364    0.79161E+03    0.25646E+02   -0.70696E+02    0.15904E+06    0.31666E+02
  1365    0.79367E+03    0.25428E+02   -0.70796E+02    0.15881E+06    0.32113E+02
  1366    0.79566E+03    0.25208E+02   -0.70882E+02    0.15858E+06    0.32556E+02
  1367    0.79766E+03    0.24987E+02   -0.70951E+02    0.15836E+06    0.32995E+02
  1368    0.79972E+03    0.24766E+02   -0.71002E+02    0.15813E+06    0.33431E+02
  1369    0.80172E+03    0.24543E+02   -0.71035E+02    0.15790E+06    0.33862E+02
  1370    0.80371E+03    0.24320E+02   -0.71053E+02    0.15768E+06    0.34289E+02
  1371    0.80570E+03    0.24097E+02   -0.71054E+02    0.15745E+06    0.34711E+02
  1372    0.80770E+03    0.23872E+02   -0.71037E+02    0.15723E+06    0.35129E+02
  1373    0.80969E+03    0.23648E+02   -0.71005E+02    0.15701E+06    0.35543E+02
  1374    0.81168E+03    0.23422E+02   -0.70955E+02    0.15678E+06    0.35953E+02
  1375    0.81367E+03    0.23196E+02   -0.70889E+02    0.15656E+06    0.36358E+02
  1376    0.81567E+03    0.22970E+02   -0.70805E+02    0.15634E+06    0.36758E+02
  1377    0.81766E+03    0.22745E+02   -0.70706E+02    0.15611E+06    0.37154E+02
  1378    0.81965E+03    0.22517E+02   -0.70591E+02    0.15589E+06    0.37545E+02
  1379    0.82157E+03    0.22291E+02   -0.70458E+02    0.15567E+06    0.37931E+02
  1380    0.82348E+03    0.22064E+02   -0.70310E+02    0.15545E+06    0.38313E+02
  1381    0.82540E+03    0.21838E+02   -0.70145E+02    0.15523E+06    0.38689E+02
  1382    0.82717E+03    0.21611E+02   -0.69963E+02    0.15501E+06    0.39061E+02
  1383    0.82908E+03    0.21385E+02   -0.69765E+02    0.15479E+06    0.39427E+02
  1384    0.83084E+03    0.21160E+02   -0.69552E+02    0.15457E+06    0.39789E+02
  1385    0.83261E+03    0.20934E+02   -0.69322E+02    0.15435E+06    0.40145E+02
  1386    0.83437E+03    0.20710E+02   -0.69077E+02    0.15414E+06    0.40496E+02
  1387    0.83605E+03    0.20486E+02   -0.68815E+02    0.15392E+06    0.40842E+02
  1388    0.83789E+03    0.20262E+02   -0.68539E+02    0.15370E+06    0.41182E+02
  1389    0.83957E+03    0.20039E+02   -0.68246E+02    0.15348E+06    0.41517E+02
  1390    0.84118E+03    0.19818E+02   -0.67940E+02    0.15327E+06    0.41847E+02
  1391    0.84286E+03    0.19597E+02   -0.67618E+02    0.15305E+06    0.42171E+02
  1392    0.84446E+03    0.19377E+02   -0.67280E+02    0.15284E+06    0.42489E+02
  1393    0.84607E+03    0.19159E+02   -0.66928E+02    0.15262E+06    0.42802E+02
  1394    0.84759E+03    0.18941E+02   -0.66562E+02    0.15241E+06    0.43109E+02
  1395    0.84912E+03    0.18725E+02   -0.66180E+02    0.15219E+06    0.43410E+02
  1396    0.85064E+03    0.18510E+02   -0.65785E+02    0.15198E+06    0.43705E+02
  1397    0.85208E+03    0.18297E+02   -0.65376E+02    0.15176E+06    0.43995E+02
  1398    0.85345E+03    0.18084E+02   -0.64952E+02    0.15155E+06    0.44278E+02
  1399    0.85482E+03    0.17874E+02   -0.64514E+02    0.15134E+06    0.44555E+02
  1400    0.85618E+03    0.17665E+02   -0.64063E+02    0.15113E+06    0.44826E+02
  1401    0.85747E+03    0.17457E+02   -0.63598E+02    0.15091E+06    0.45091E+02
  1402    0.85876E+03    0.17253E+02   -0.63121E+02    0.15070E+06    0.45350E+02
  1403    0.85996E+03    0.17049E+02   -0.62629E+02    0.15049E+06    0.45603E+02
  1404    0.86109E+03    0.16848E+02   -0.62126E+02    0.15028E+06    0.45849E+02
  1405    0.86230E+03    0.16648E+02   -0.61609E+02    0.15007E+06    0.46090E+02
  1406    0.86335E+03    0.16451E+02   -0.61081E+02    0.14986E+06    0.46324E+02
  1407    0.86432E+03    0.16256E+02   -0.60541E+02    0.14965E+06    0.46552E+02
  1408    0.86544E+03    0.16062E+02   -0.59988E+02    0.14944E+06    0.46774E+02
  1409    0.86634E+03    0.15872E+02   -0.59424E+02    0.14923E+06    0.46989E+02
  1410    0.86730E+03    0.15682E+02   -0.58849E+02    0.14903E+06    0.47199E+02
  1411    0.86819E+03    0.15496E+02   -0.58262E+02    0.14882E+06    0.47403E+02
  1412    0.86900E+03    0.15312E+02   -0.57664E+02    0.14861E+06    0.47600E+02
  1413    0.86966E+03    0.15131E+02   -0.57056E+02    0.14840E+06    0.47792E+02
  1414    0.87040E+03    0.14952E+02   -0.56436E+02    0.14820E+06    0.47977E+02
  1415    0.87105E+03    0.14776E+02   -0.55807E+02    0.14799E+06    0.48156E+02
  1416    0.87170E+03    0.14602E+02   -0.55169E+02    0.14778E+06    0.48329E+02
  1417    0.87220E+03    0.14431E+02   -0.54521E+02    0.14758E+06    0.48496E+02
  1418    0.87270E+03    0.14262E+02   -0.53863E+02    0.14737E+06    0.48658E+02
  1419    0.87312E+03    0.14097E+02   -0.53196E+02    0.14717E+06    0.48813E+02
  1420    0.87354E+03    0.13934E+02   -0.52521E+02    0.14696E+06    0.48962E+02
  1421    0.87387E+03    0.13775E+02   -0.51837E+02    0.14676E+06    0.49105E+02
  1422    0.87421E+03    0.13618E+02   -0.51145E+02    0.14656E+06    0.49242E+02
  1423    0.87439E+03    0.13464E+02   -0.50445E+02    0.14635E+06    0.49373E+02
  1424    0.87465E+03    0.13314E+02   -0.49737E+02    0.14615E+06    0.49498E+02
  1425    0.87475E+03    0.13166E+02   -0.49022E+02    0.14595E+06    0.49617E+02
  1426    0.87478E+03    0.13022E+02   -0.48300E+02    0.14575E+06    0.49730E+02
  1427    0.87488E+03    0.12881E+02   -0.47570E+02    0.14555E+06    0.49837E+02
  1428    0.87482E+03    0.12742E+02   -0.46835E+02    0.14534E+06    0.49938E+02
  1429    0.87469E+03    0.12608E+02   -0.46092E+02    0.14514E+06    0.50034E+02
  1430    0.87455E+03    0.12477E+02   -0.45345E+02    0.14494E+06    0.50123E+02
  1431    0.87434E+03    0.12348E+02   -0.44591E+02    0.14474E+06    0.50206E+02
  1432    0.87405E+03    0.12224E+02   -0.43832E+02    0.14454E+06    0.50284E+02
  1433    0.87383E+03    0.12103E+02   -0.43067E+02    0.14434E+06    0.50356E+02
  1434    0.87345E+03    0.11985E+02   -0.42298E+02    0.14415E+06    0.50421E+02
  1435    0.87300E+03    0.11870E+02   -0.41525E+02    0.14395E+06    0.50481E+02
  1436    0.87255E+03    0.11759E+02   -0.40748E+02    0.14375E+06    0.50535E+02
  1437    0.87194E+03    0.11652E+02   -0.39966E+02    0.14355E+06    0.50583E+02
  1438    0.87133E+03    0.11547E+02   -0.39182E+02    0.14335E+06    0.50625E+02
  1439    0.87065E+03    0.11447E+02   -0.38392E+02    0.14316E+06    0.50662E+02
  1440    0.86996E+03    0.11350E+02   -0.37601E+02    0.14296E+06    0.50692E+02
  1441    0.86919E+03    0.11257E+02   -0.36808E+02    0.14276E+06    0.50717E+02
  1442    0.86834E+03    0.11167E+02   -0.36012E+02    0.14257E+06    0.50736E+02
  1443    0.86741E+03    0.11082E+02   -0.35213E+02    0.14237E+06    0.50749E+02
  1444    0.86648E+03    0.10999E+02   -0.34413E+02    0.14218E+06    0.50756E+02
  1445    0.86540E+03    0.10921E+02   -0.33612E+02    0.14198E+06    0.50758E+02
  1446    0.86439E+03    0.10846E+02   -0.32808E+02    0.14179E+06    0.50753E+02
  1447    0.86315E+03    0.10775E+02   -0.32003E+02    0.14159E+06    0.50743E+02
  1448    0.86199E+03    0.10708E+02   -0.31199E+02    0.14140E+06    0.50727E+02
  1449    0.86074E+03    0.10644E+02   -0.30394E+02    0.14121E+06    0.50706E+02
  1450    0.85942E+03    0.10584E+02   -0.29589E+02    0.14101E+06    0.50678E+02
  1451    0.85809E+03    0.10529E+02   -0.28785E+02    0.14082E+06    0.50645E+02
  1452    0.85661E+03    0.10476E+02   -0.27983E+02    0.14063E+06    0.50606E+02
  1453    0.85513E+03    0.10428E+02   -0.27180E+02    0.14044E+06    0.50562E+02
  1454    0.85364E+03    0.10383E+02   -0.26377E+02    0.14024E+06    0.50512E+02
  1455    0.85207E+03    0.10342E+02   -0.25577E+02    0.14005E+06    0.50456E+02
  1456    0.85043E+03    0.10305E+02   -0.24780E+02    0.13986E+06    0.50395E+02
  1457    0.84863E+03    0.10271E+02   -0.23984E+02    0.13967E+06    0.50328E+02
  1458    0.84690E+03    0.10241E+02   -0.23190E+02    0.13948E+06    0.50256E+02
  1459    0.84510E+03    0.10215E+02   -0.22397E+02    0.13929E+06    0.50178E+02
  1460    0.84322E+03    0.10194E+02   -0.21609E+02    0.13910E+06    0.50095E+02
  1461    0.84133E+03    0.10174E+02   -0.20824E+02    0.13891E+06    0.50006E+02
  1462    0.83937E+03    0.10158E+02   -0.20042E+02    0.13872E+06    0.49913E+02
  1463    0.83726E+03    0.10147E+02   -0.19264E+02    0.13854E+06    0.49814E+02
  1464    0.83521E+03    0.10139E+02   -0.18489E+02    0.13835E+06    0.49709E+02
  1465    0.83301E+03    0.10135E+02   -0.17719E+02    0.13816E+06    0.49600E+02
  1466    0.83089E+03    0.10135E+02   -0.16953E+02    0.13797E+06    0.49485E+02
  1467    0.82861E+03    0.10138E+02   -0.16193E+02    0.13779E+06    0.49366E+02
  1468    0.82633E+03    0.10145E+02   -0.15437E+02    0.13760E+06    0.49241E+02
  1469    0.82405E+03    0.10155E+02   -0.14686E+02    0.13741E+06    0.49111E+02
  1470    0.82154E+03    0.10168E+02   -0.13940E+02    0.13723E+06    0.48976E+02
  1471    0.81917E+03    0.10186E+02   -0.13201E+02    0.13704E+06    0.48836E+02
  1472    0.81673E+03    0.10207E+02   -0.12468E+02    0.13686E+06    0.48691E+02
  1473    0.81421E+03    0.10231E+02   -0.11742E+02    0.13667E+06    0.48542E+02
  1474    0.81154E+03    0.10259E+02   -0.11021E+02    0.13649E+06    0.48387E+02
  1475    0.80894E+03    0.10290E+02   -0.10307E+02    0.13630E+06    0.48228E+02
  1476    0.80626E+03    0.10324E+02   -0.96011E+01    0.13612E+06    0.48064E+02
  1477    0.80358E+03    0.10362E+02   -0.89014E+01    0.13593E+06    0.47895E+02
  1478    0.80082E+03    0.10403E+02   -0.82096E+01    0.13575E+06    0.47722E+02
  1479    0.79806E+03    0.10448E+02   -0.75258E+01    0.13557E+06    0.47543E+02
  1480    0.79523E+03    0.10496E+02   -0.68496E+01    0.13539E+06    0.47361E+02
  1481    0.79232E+03    0.10546E+02   -0.61815E+01    0.13520E+06    0.47173E+02
  1482    0.78942E+03    0.10600E+02   -0.55218E+01    0.13502E+06    0.46981E+02
  1483    0.78645E+03    0.10658E+02   -0.48707E+01    0.13484E+06    0.46785E+02
  1484    0.78348E+03    0.10718E+02   -0.42283E+01    0.13466E+06    0.46584E+02
  1485    0.78044E+03    0.10781E+02   -0.35950E+01    0.13448E+06    0.46379E+02
  1486    0.77737E+03    0.10848E+02   -0.29707E+01    0.13430E+06    0.46169E+02
  1487    0.77425E+03    0.10916E+02   -0.23559E+01    0.13412E+06    0.45955E+02
  1488    0.77112E+03    0.10989E+02   -0.17505E+01    0.13394E+06    0.45737E+02
  1489    0.76792E+03    0.11064E+02   -0.11549E+01    0.13376E+06    0.45514E+02
  1490    0.76470E+03    0.11142E+02   -0.56924E+00    0.13358E+06    0.45287E+02
  1491    0.76145E+03    0.11222E+02    0.62548E-02    0.13340E+06    0.45056E+02
  1492    0.75817E+03    0.11306E+02    0.57153E+00    0.13322E+06    0.44821E+02
  1493    0.75486E+03    0.11391E+02    0.11263E+01    0.13304E+06    0.44582E+02
  1494    0.75151E+03    0.11479E+02    0.16705E+01    0.13286E+06    0.44338E+02
  1495    0.74814E+03    0.11571E+02    0.22038E+01    0.13269E+06    0.44091E+02
  1496    0.74473E+03    0.11665E+02    0.27263E+01    0.13251E+06    0.43840E+02
  1497    0.74130E+03    0.11760E+02    0.32378E+01    0.13233E+06    0.43584E+02
  1498    0.73784E+03    0.11859E+02    0.37379E+01    0.13216E+06    0.43325E+02
  1499    0.73436E+03    0.11959E+02    0.42268E+01    0.13198E+06    0.43062E+02
  1500    0.73085E+03    0.12063E+02    0.47041E+01    0.13180E+06    0.42795E+02
  1501    0.72732E+03    0.12168E+02    0.51700E+01    0.13163E+06    0.42524E+02
  1502    0.72376E+03    0.12275E+02    0.56239E+01    0.13145E+06    0.42249E+02
  1503    0.72018E+03    0.12385E+02    0.60660E+01    0.13128E+06    0.41971E+02
  1504    0.71659E+03    0.12497E+02    0.64963E+01    0.13110E+06    0.41689E+02
  1505    0.71296E+03    0.12610E+02    0.69144E+01    0.13093E+06    0.41404E+02
  1506    0.70932E+03    0.12726E+02    0.73205E+01    0.13075E+06    0.41115E+02
  1507    0.70567E+03    0.12844E+02    0.77145E+01    0.13058E+06    0.40823E+02
  1508    0.70200E+03    0.12963E+02    0.80960E+01    0.13041E+06    0.40527E+02
  1509    0.69830E+03    0.13084E+02    0.84651E+01    0.13023E+06    0.40228E+02
  1510    0.69461E+03    0.13207E+02    0.88215E+01    0.13006E+06    0.39926E+02
  1511    0.69088E+03    0.13331E+02    0.91661E+01    0.12989E+06    0.39621E+02
  1512    0.68714E+03    0.13457E+02    0.94965E+01    0.12972E+06    0.39312E+02
  1513    0.68339E+03    0.13584E+02    0.98157E+01    0.12954E+06    0.39001E+02
  1514    0.67963E+03    0.13714E+02    0.10121E+02    0.12937E+06    0.38686E+02
  1515    0.67589E+03    0.13845E+02    0.10415E+02    0.12920E+06    0.38369E+02
  1516    0.67211E+03    0.13976E+02    0.10695E+02    0.12903E+06    0.38049E+02
  1517    0.66833E+03    0.14109E+02    0.10963E+02    0.12886E+06    0.37726E+02
  1518    0.66454E+03    0.14244E+02    0.11219E+02    0.12869E+06    0.37400E+02
  1519    0.66075E+03    0.14378E+02    0.11460E+02    0.12852E+06    0.37072E+02
  1520    0.65696E+03    0.14515E+02    0.11689E+02    0.12835E+06    0.36741E+02
  1521    0.65315E+03    0.14652E+02    0.11905E+02    0.12818E+06    0.36407E+02
  1522    0.64934E+03    0.14790E+02    0.12108E+02    0.12801E+06    0.36071E+02
  1523    0.64554E+03    0.14929E+02    0.12299E+02    0.12784E+06    0.35733E+02
  1524    0.64172E+03    0.15069E+02    0.12476E+02    0.12767E+06    0.35392E+02
  1525    0.63791E+03    0.15210E+02    0.12640E+02    0.12750E+06    0.35049E+02
  1526    0.63410E+03    0.15351E+02    0.12792E+02    0.12734E+06    0.34704E+02
  1527    0.63030E+03    0.15492E+02    0.12929E+02    0.12717E+06    0.34357E+02
  1528    0.62649E+03    0.15635E+02    0.13055E+02    0.12700E+06    0.34008E+02
  1529    0.62269E+03    0.15777E+02    0.13168E+02    0.12683E+06    0.33656E+02
  1530    0.61890E+03    0.15920E+02    0.13267E+02    0.12667E+06    0.33303E+02
  1531    0.61511E+03    0.16063E+02    0.13353E+02    0.12650E+06    0.32948E+02
  1532    0.61133E+03    0.16207E+02    0.13427E+02    0.12633E+06    0.32590E+02
  1533    0.60755E+03    0.16351E+02    0.13489E+02    0.12617E+06    0.32232E+02
  1534    0.60379E+03    0.16495E+02    0.13537E+02    0.12600E+06    0.31871E+02
  1535    0.60004E+03    0.16639E+02    0.13573E+02    0.12584E+06    0.31509E+02
  1536    0.59629E+03    0.16783E+02    0.13596E+02    0.12567E+06    0.31145E+02
  1537    0.59257E+03    0.16927E+02    0.13606E+02    0.12551E+06    0.30780E+02
  1538    0.58886E+03    0.17071E+02    0.13604E+02    0.12534E+06    0.30413E+02
  1539    0.58513E+03    0.17214E+02    0.13589E+02    0.12518E+06    0.30045E+02
  1540    0.58144E+03    0.17357E+02    0.13563E+02    0.12501E+06    0.29676E+02
  1541    0.57776E+03    0.17500E+02    0.13523E+02    0.12485E+06    0.29305E+02
  1542    0.57410E+03    0.17643E+02    0.13472E+02    0.12469E+06    0.28933E+02
  1543    0.57045E+03    0.17784E+02    0.13407E+02    0.12452E+06    0.28560E+02
  1544    0.56682E+03    0.17926E+02    0.13331E+02    0.12436E+06    0.28186E+02
  1545    0.56321E+03    0.18066E+02    0.13244E+02    0.12420E+06    0.27811E+02
  1546    0.55962E+03    0.18205E+02    0.13143E+02    0.12404E+06    0.27435E+02
  1547    0.55604E+03    0.18345E+02    0.13032E+02    0.12388E+06    0.27058E+02
  1548    0.55250E+03    0.18484E+02    0.12908E+02    0.12371E+06    0.26681E+02
  1549    0.54897E+03    0.18621E+02    0.12774E+02    0.12355E+06    0.26302E+02
  1550    0.54547E+03    0.18757E+02    0.12627E+02    0.12339E+06    0.25923E+02
  1551    0.54199E+03    0.18893E+02    0.12468E+02    0.12323E+06    0.25544E+02
  1552    0.53854E+03    0.19027E+02    0.12299E+02    0.12307E+06    0.25163E+02
  1553    0.53511E+03    0.19161E+02    0.12120E+02    0.12291E+06    0.24783E+02
  1554    0.53170E+03    0.19294E+02    0.11929E+02    0.12275E+06    0.24402E+02
  1555    0.52832E+03    0.19425E+02    0.11727E+02    0.12259E+06    0.24020E+02
  1556    0.52497E+03    0.19554E+02    0.11514E+02    0.12243E+06    0.23638E+02
  1557    0.52165E+03    0.19683E+02    0.11291E+02    0.12227E+06    0.23256E+02
  1558    0.51836E+03    0.19810E+02    0.11058E+02    0.12211E+06    0.22874E+02
  1559    0.51511E+03    0.19935E+02    0.10814E+02    0.12196E+06    0.22491E+02
  1560    0.51188E+03    0.20059E+02    0.10560E+02    0.12180E+06    0.22109E+02
  1561    0.50866E+03    0.20182E+02    0.10296E+02    0.12164E+06    0.21726E+02
  1562    0.50547E+03    0.20303E+02    0.10022E+02    0.12148E+06    0.21344E+02
  1563    0.50232E+03    0.20422E+02    0.97386E+01    0.12133E+06    0.20961E+02
  1564    0.49921E+03    0.20540E+02    0.94461E+01    0.12117E+06    0.20579E+02
  1565    0.49614E+03    0.20655E+02    0.91440E+01    0.12101E+06    0.20197E+02
  1566    0.49309E+03    0.20770E+02    0.88338E+01    0.12086E+06    0.19815E+02
  1567    0.49007E+03    0.20880E+02    0.85134E+01    0.12070E+06    0.19433E+02
  1568    0.48709E+03    0.20991E+02    0.81848E+01    0.12054E+06    0.19052E+02
  1569    0.48415E+03    0.21099E+02    0.78477E+01    0.12039E+06    0.18672E+02
  1570    0.48125E+03    0.21206E+02    0.75023E+01    0.12023E+06    0.18291E+02
  1571    0.47838E+03    0.21313E+02    0.71493E+01    0.12008E+06    0.17912E+02
  1572    0.47554E+03    0.21414E+02    0.67875E+01    0.11992E+06    0.17533E+02
  1573    0.47274E+03    0.21515E+02    0.64182E+01    0.11977E+06    0.17154E+02
  1574    0.46999E+03    0.21613E+02    0.60412E+01    0.11961E+06    0.16777E+02
  1575    0.46726E+03    0.21710E+02    0.56569E+01    0.11946E+06    0.16400E+02
  1576    0.46458E+03    0.21802E+02    0.52653E+01    0.11931E+06    0.16024E+02
  1577    0.46193E+03    0.21894E+02    0.48667E+01    0.11915E+06    0.15649E+02
  1578    0.45933E+03    0.21983E+02    0.44614E+01    0.11900E+06    0.15275E+02
  1579    0.45677E+03    0.22069E+02    0.40495E+01    0.11885E+06    0.14902E+02
  1580    0.45423E+03    0.22154E+02    0.36312E+01    0.11869E+06    0.14530E+02
  1581    0.45174E+03    0.22236E+02    0.32068E+01    0.11854E+06    0.14160E+02
  1582    0.44930E+03    0.22316E+02    0.27764E+01    0.11839E+06    0.13790E+02
  1583    0.44688E+03    0.22391E+02    0.23402E+01    0.11824E+06    0.13422E+02
  1584    0.44452E+03    0.22466E+02    0.18984E+01    0.11809E+06    0.13055E+02
  1585    0.44218E+03    0.22539E+02    0.14513E+01    0.11793E+06    0.12689E+02
  1586    0.43990E+03    0.22608E+02    0.99914E+00    0.11778E+06    0.12325E+02
  1587    0.43766E+03    0.22675E+02    0.54184E+00    0.11763E+06    0.11963E+02
  1588    0.43546E+03    0.22738E+02    0.79810E-01    0.11748E+06    0.11601E+02
  1589    0.43330E+03    0.22800E+02   -0.38670E+00    0.11733E+06    0.11242E+02
  1590    0.43118E+03    0.22858E+02   -0.85751E+00    0.11718E+06    0.10884E+02
  1591    0.42911E+03    0.22914E+02   -0.13324E+01    0.11703E+06    0.10528E+02
  1592    0.42707E+03    0.22968E+02   -0.18110E+01    0.11688E+06    0.10174E+02
  1593    0.42508E+03    0.23018E+02   -0.22935E+01    0.11673E+06    0.98217E+01
  1594    0.42312E+03    0.23066E+02   -0.27794E+01    0.11658E+06    0.94713E+01
  1595    0.42122E+03    0.23112E+02   -0.32683E+01    0.11644E+06    0.91228E+01
  1596    0.41937E+03    0.23154E+02   -0.37602E+01    0.11629E+06    0.87764E+01
  1597    0.41755E+03    0.23193E+02   -0.42549E+01    0.11614E+06    0.84320E+01
  1598    0.41577E+03    0.23229E+02   -0.47520E+01    0.11599E+06    0.80899E+01
  1599    0.41404E+03    0.23263E+02   -0.52515E+01    0.11584E+06    0.77499E+01
  1600    0.41235E+03    0.23294E+02   -0.57531E+01    0.11570E+06    0.74122E+01
  1601    0.41070E+03    0.23322E+02   -0.62566E+01    0.11555E+06    0.70768E+01
  1602    0.40909E+03    0.23347E+02   -0.67616E+01    0.11540E+06    0.67438E+01
  1603    0.40754E+03    0.23368E+02   -0.72683E+01    0.11525E+06    0.64132E+01
  1604    0.40602E+03    0.23387E+02   -0.77766E+01    0.11511E+06    0.60850E+01
  1605    0.40455E+03    0.23403E+02   -0.82851E+01    0.11496E+06    0.57592E+01
  1606    0.40312E+03    0.23417E+02   -0.87953E+01    0.11482E+06    0.54360E+01
  1607    0.40172E+03    0.23427E+02   -0.93062E+01    0.11467E+06    0.51153E+01
  1608    0.40037E+03    0.23436E+02   -0.98166E+01    0.11453E+06    0.47972E+01
  1609    0.39908E+03    0.23439E+02   -0.10328E+02    0.11438E+06    0.44817E+01
  1610    0.39782E+03    0.23440E+02   -0.10839E+02    0.11424E+06    0.41688E+01
  1611    0.39660E+03    0.23439E+02   -0.11349E+02    0.11409E+06    0.38586E+01
  1612    0.39543E+03    0.23434E+02   -0.11860E+02    0.11395E+06    0.35511E+01
  1613    0.39428E+03    0.23427E+02   -0.12370E+02    0.11380E+06    0.32463E+01
  1614    0.39319E+03    0.23417E+02   -0.12879E+02    0.11366E+06    0.29444E+01
  1615    0.39214E+03    0.23404E+02   -0.13387E+02    0.11351E+06    0.26452E+01
  1616    0.39112E+03    0.23388E+02   -0.13893E+02    0.11337E+06    0.23489E+01
  1617    0.39015E+03    0.23369E+02   -0.14397E+02    0.11323E+06    0.20554E+01
  1618    0.38922E+03    0.23347E+02   -0.14900E+02    0.11309E+06    0.17649E+01
  1619    0.38832E+03    0.23322E+02   -0.15402E+02    0.11294E+06    0.14773E+01
  1620    0.38747E+03    0.23295E+02   -0.15901E+02    0.11280E+06    0.11927E+01
  1621    0.38666E+03    0.23264E+02   -0.16398E+02    0.11266E+06    0.91117E+00
  1622    0.38589E+03    0.23231E+02   -0.16893E+02    0.11252E+06    0.63265E+00
  1623    0.38515E+03    0.23195E+02   -0.17385E+02    0.11237E+06    0.35722E+00
  1624    0.38446E+03    0.23157E+02   -0.17874E+02    0.11223E+06    0.84909E-01
  1625    0.38381E+03    0.23114E+02   -0.18360E+02    0.11209E+06   -0.18424E+00
  1626    0.38318E+03    0.23070E+02   -0.18843E+02    0.11195E+06   -0.45020E+00
  1627    0.38260E+03    0.23023E+02   -0.19322E+02    0.11181E+06   -0.71294E+00
  1628    0.38205E+03    0.22973E+02   -0.19798E+02    0.11167E+06   -0.97241E+00
  1629    0.38154E+03    0.22921E+02   -0.20269E+02    0.11153E+06   -0.12286E+01
  1630    0.38107E+03    0.22866E+02   -0.20737E+02    0.11139E+06   -0.14814E+01
  1631    0.38062E+03    0.22808E+02   -0.21201E+02    0.11125E+06   -0.17309E+01
  1632    0.38022E+03    0.22746E+02   -0.21660E+02    0.11111E+06   -0.19770E+01
  1633    0.37985E+03    0.22684E+02   -0.22115E+02    0.11097E+06   -0.22196E+01
  1634    0.37953E+03    0.22617E+02   -0.22565E+02    0.11083E+06   -0.24588E+01
  1635    0.37923E+03    0.22550E+02   -0.23011E+02    0.11069E+06   -0.26945E+01
  1636    0.37897E+03    0.22478E+02   -0.23451E+02    0.11056E+06   -0.29267E+01
  1637    0.37873E+03    0.22404E+02   -0.23887E+02    0.11042E+06   -0.31552E+01
  1638    0.37853E+03    0.22329E+02   -0.24317E+02    0.11028E+06   -0.33802E+01
  1639    0.37837E+03    0.22250E+02   -0.24741E+02    0.11014E+06   -0.36015E+01
  1640    0.37823E+03    0.22169E+02   -0.25160E+02    0.11000E+06   -0.38192E+01
  1641    0.37812E+03    0.22086E+02   -0.25573E+02    0.10987E+06   -0.40331E+01
  1642    0.37805E+03    0.22000E+02   -0.25980E+02    0.10973E+06   -0.42433E+01
  1643    0.37800E+03    0.21913E+02   -0.26381E+02    0.10959E+06   -0.44497E+01
  1644    0.37798E+03    0.21822E+02   -0.26777E+02    0.10946E+06   -0.46523E+01
  1645    0.37799E+03    0.21729E+02   -0.27166E+02    0.10932E+06   -0.48511E+01
  1646    0.37802E+03    0.21634E+02   -0.27549E+02    0.10918E+06   -0.50459E+01
  1647    0.37809E+03    0.21537E+02   -0.27923E+02    0.10905E+06   -0.52369E+01
  1648    0.37819E+03    0.21438E+02   -0.28293E+02    0.10891E+06   -0.54239E+01
  1649    0.37831E+03    0.21337E+02   -0.28655E+02    0.10878E+06   -0.56069E+01
  1650    0.37846E+03    0.21233E+02   -0.29010E+02    0.10864E+06   -0.57859E+01
  1651    0.37863E+03    0.21128E+02   -0.29359E+02    0.10851E+06   -0.59608E+01
  1652    0.37883E+03    0.21019E+02   -0.29699E+02    0.10837E+06   -0.61317E+01
  1653    0.37904E+03    0.20909E+02   -0.30031E+02    0.10824E+06   -0.62986E+01
  1654    0.37928E+03    0.20799E+02   -0.30359E+02    0.10810E+06   -0.64614E+01
  1655    0.37956E+03    0.20686E+02   -0.30676E+02    0.10797E+06   -0.66201E+01
  1656    0.37985E+03    0.20570E+02   -0.30987E+02    0.10784E+06   -0.67748E+01
  1657    0.38015E+03    0.20453E+02   -0.31290E+02    0.10770E+06   -0.69255E+01
  1658    0.38048E+03    0.20334E+02   -0.31586E+02    0.10757E+06   -0.70722E+01
  1659    0.38084E+03    0.20213E+02   -0.31873E+02    0.10744E+06   -0.72148E+01
  1660    0.38120E+03    0.20092E+02   -0.32153E+02    0.10730E+06   -0.73534E+01
  1661    0.38159E+03    0.19968E+02   -0.32425E+02    0.10717E+06   -0.74880E+01
  1662    0.38200E+03    0.19843E+02   -0.32689E+02    0.10704E+06   -0.76186E+01
  1663    0.38242E+03    0.19716E+02   -0.32944E+02    0.10690E+06   -0.77451E+01
  1664    0.38286E+03    0.19587E+02   -0.33191E+02    0.10677E+06   -0.78677E+01
  1665    0.38332E+03    0.19458E+02   -0.33430E+02    0.10664E+06   -0.79862E+01
  1666    0.38379E+03    0.19326E+02   -0.33662E+02    0.10651E+06   -0.81007E+01
  1667    0.38428E+03    0.19194E+02   -0.33883E+02    0.10638E+06   -0.82113E+01
  1668    0.38478E+03    0.19061E+02   -0.34098E+02    0.10625E+06   -0.83178E+01
  1669    0.38530E+03    0.18926E+02   -0.34303E+02    0.10612E+06   -0.84204E+01
  1670    0.38582E+03    0.18790E+02   -0.34499E+02    0.10599E+06   -0.85190E+01
  1671    0.38637E+03    0.18652E+02   -0.34688E+02    0.10586E+06   -0.86136E+01
  1672    0.38693E+03    0.18514E+02   -0.34868E+02    0.10573E+06   -0.87042E+01
  1673    0.38748E+03    0.18374E+02   -0.35039E+02    0.10560E+06   -0.87908E+01
  1674    0.38806E+03    0.18234E+02   -0.35201E+02    0.10547E+06   -0.88735E+01
